gene	iso_a	iso_b	idx_a	idx_b	domain_count	gap	ft_a	ft_b	len_a	len_b	top_go_idx	top_go_gap	len_diff	len_ratio
ENSG00000296343	BambuTx1051	BambuTx1053	42	46	0	0.0	Type0_NoDomain	Type0_NoDomain	197	197	0	0.0	0	0.9949494949494949
ENSG00000296343	BambuTx1053	BambuTx1053	44	45	0	0.0	Type0_NoDomain	Type0_NoDomain	197	197	0	0.0	0	0.9949494949494949
ENSG00000296343	BambuTx1053	BambuTx1053	44	46	0	0.0	Type0_NoDomain	Type0_NoDomain	197	197	0	0.0	0	0.9949494949494949
ENSG00000296343	BambuTx1053	BambuTx1053	45	46	0	0.0	Type0_NoDomain	Type0_NoDomain	197	197	0	0.0	0	0.9949494949494949
ENSG00000148120	BambuTx1052	ENST00000445181.6	43	21821	0	0.00492	Type0_NoDomain	Type0_NoDomain	115	183	15	0.30975	68	0.625
ENSG00000148120	BambuTx1052	ENST00000471978.5	43	23434	0	0.0033	Type0_NoDomain	Type0_NoDomain	115	116	3	0.01474	1	0.9829059829059829
ENSG00000148120	BambuTx1052	ENST00000478473.2	43	23777	0	0.00977	Type0_NoDomain	Type0_NoDomain	115	179	15	0.33949	64	0.6388888888888888
ENSG00000148120	BambuTx1052	ENST00000710812.1	43	36190	0	0.00322	Type0_NoDomain	Type0_NoDomain	115	139	32	0.13805	24	0.8214285714285714
ENSG00000148120	ENST00000445181.6	ENST00000471978.5	21821	23434	0	0.00822	Type0_NoDomain	Type0_NoDomain	183	116	15	0.31325	67	0.6304347826086957
ENSG00000148120	ENST00000445181.6	ENST00000478473.2	21821	23777	0	0.00485	Type0_NoDomain	Type0_NoDomain	183	179	62	0.04201	4	0.9728260869565217
ENSG00000148120	ENST00000445181.6	ENST00000710812.1	21821	36190	0	0.00169	Type0_NoDomain	Type0_NoDomain	183	139	15	0.33702	44	0.7554347826086957
ENSG00000148120	ENST00000471978.5	ENST00000478473.2	23434	23777	0	0.01308	Type0_NoDomain	Type0_NoDomain	116	179	15	0.34299	63	0.6444444444444445
ENSG00000148120	ENST00000471978.5	ENST00000710812.1	23434	36190	0	0.00653	Type0_NoDomain	Type0_NoDomain	116	139	32	0.12705	23	0.8285714285714286
ENSG00000148120	ENST00000478473.2	ENST00000710812.1	23777	36190	0	0.00655	Type0_NoDomain	Type0_NoDomain	179	139	15	0.36676	40	0.7722222222222223
ENSG00000158169	BambuTx1054	BambuTx1054	47	48	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1054	BambuTx1055	47	49	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1054	BambuTx1055	47	50	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1054	BambuTx1056	47	51	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1054	BambuTx1056	47	52	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1054	ENST00000289081.8	47	5968	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1054	ENST00000289081.8	47	5969	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1054	ENST00000433644.2	47	21094	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1054	ENST00000433644.2	47	21095	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1054	BambuTx1055	48	49	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1054	BambuTx1055	48	50	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1054	BambuTx1056	48	51	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1054	BambuTx1056	48	52	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1054	ENST00000289081.8	48	5968	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1054	ENST00000289081.8	48	5969	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1054	ENST00000433644.2	48	21094	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1054	ENST00000433644.2	48	21095	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1055	BambuTx1055	49	50	0	0.0	Type0_NoDomain	Type0_NoDomain	117	117	0	0.0	0	0.9915254237288136
ENSG00000158169	BambuTx1055	BambuTx1056	49	51	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1055	BambuTx1056	49	52	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1055	ENST00000289081.8	49	5968	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1055	ENST00000289081.8	49	5969	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1055	ENST00000433644.2	49	21094	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1055	ENST00000433644.2	49	21095	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1055	BambuTx1056	50	51	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1055	BambuTx1056	50	52	0	0.04415	Type0_NoDomain	Type0_NoDomain	117	147	44	0.28644	30	0.7905405405405406
ENSG00000158169	BambuTx1055	ENST00000289081.8	50	5968	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1055	ENST00000289081.8	50	5969	0	0.0781	Type0_NoDomain	Type0_NoDomain	117	558	44	0.36864	441	0.20930232558139536
ENSG00000158169	BambuTx1055	ENST00000433644.2	50	21094	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1055	ENST00000433644.2	50	21095	0	0.05106	Type0_NoDomain	Type0_NoDomain	117	145	44	0.33296	28	0.8013698630136986
ENSG00000158169	BambuTx1056	BambuTx1056	51	52	0	0.0	Type0_NoDomain	Type0_NoDomain	147	147	0	0.0	0	0.9932432432432432
ENSG00000158169	BambuTx1056	ENST00000289081.8	51	5968	0	0.03395	Type0_NoDomain	Type0_NoDomain	147	558	8	0.36195	411	0.2629695885509839
ENSG00000158169	BambuTx1056	ENST00000289081.8	51	5969	0	0.03395	Type0_NoDomain	Type0_NoDomain	147	558	8	0.36195	411	0.2629695885509839
ENSG00000158169	BambuTx1056	ENST00000433644.2	51	21094	0	0.00691	Type0_NoDomain	Type0_NoDomain	147	145	10	0.21625	2	0.9797297297297297
ENSG00000158169	BambuTx1056	ENST00000433644.2	51	21095	0	0.00691	Type0_NoDomain	Type0_NoDomain	147	145	10	0.21625	2	0.9797297297297297
ENSG00000158169	BambuTx1056	ENST00000289081.8	52	5968	0	0.03395	Type0_NoDomain	Type0_NoDomain	147	558	8	0.36195	411	0.2629695885509839
ENSG00000158169	BambuTx1056	ENST00000289081.8	52	5969	0	0.03395	Type0_NoDomain	Type0_NoDomain	147	558	8	0.36195	411	0.2629695885509839
ENSG00000158169	BambuTx1056	ENST00000433644.2	52	21094	0	0.00691	Type0_NoDomain	Type0_NoDomain	147	145	10	0.21625	2	0.9797297297297297
ENSG00000158169	BambuTx1056	ENST00000433644.2	52	21095	0	0.00691	Type0_NoDomain	Type0_NoDomain	147	145	10	0.21625	2	0.9797297297297297
ENSG00000158169	ENST00000289081.8	ENST00000289081.8	5968	5969	0	0.0	Type0_NoDomain	Type0_NoDomain	558	558	0	0.0	0	0.998211091234347
ENSG00000158169	ENST00000289081.8	ENST00000433644.2	5968	21094	0	0.02704	Type0_NoDomain	Type0_NoDomain	558	145	13	0.27653	413	0.259391771019678
ENSG00000158169	ENST00000289081.8	ENST00000433644.2	5968	21095	0	0.02704	Type0_NoDomain	Type0_NoDomain	558	145	13	0.27653	413	0.259391771019678
ENSG00000158169	ENST00000289081.8	ENST00000433644.2	5969	21094	0	0.02704	Type0_NoDomain	Type0_NoDomain	558	145	13	0.27653	413	0.259391771019678
ENSG00000158169	ENST00000289081.8	ENST00000433644.2	5969	21095	0	0.02704	Type0_NoDomain	Type0_NoDomain	558	145	13	0.27653	413	0.259391771019678
ENSG00000158169	ENST00000433644.2	ENST00000433644.2	21094	21095	0	0.0	Type0_NoDomain	Type0_NoDomain	145	145	0	0.0	0	0.9931506849315068
ENSG00000158122	BambuTx1058	ENST00000375234.8	53	15442	0	0.00486	Type0_NoDomain	Type0_NoDomain	182	226	39	0.08452	44	0.801762114537445
ENSG00000158122	BambuTx1058	ENST00000411939.5	53	19649	0	0.01158	Type0_NoDomain	Type0_NoDomain	182	109	53	0.13245	73	0.5956284153005464
ENSG00000158122	BambuTx1058	ENST00000446045.1	53	21876	0	0.00758	Type0_NoDomain	Type0_NoDomain	182	172	39	0.14174	10	0.9398907103825137
ENSG00000158122	ENST00000375234.8	ENST00000411939.5	15442	19649	0	0.01643	Type0_NoDomain	Type0_NoDomain	226	109	62	0.13697	117	0.4801762114537445
ENSG00000158122	ENST00000375234.8	ENST00000446045.1	15442	21876	0	0.01244	Type0_NoDomain	Type0_NoDomain	226	172	62	0.10649	54	0.7577092511013216
ENSG00000158122	ENST00000411939.5	ENST00000446045.1	19649	21876	0	0.00399	Type0_NoDomain	Type0_NoDomain	109	172	39	0.19331	63	0.630057803468208
ENSG00000298775	BambuTx1059	BambuTx1059	54	55	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757904.1	54	36542	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757904.1	54	36543	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757906.1	54	36544	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757910.1	54	36545	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757904.1	55	36542	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757904.1	55	36543	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757906.1	55	36544	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	BambuTx1059	ENST00000757910.1	55	36545	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	ENST00000757904.1	ENST00000757904.1	36542	36543	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000298775	ENST00000757904.1	ENST00000757906.1	36542	36544	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	ENST00000757904.1	ENST00000757910.1	36542	36545	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	ENST00000757904.1	ENST00000757906.1	36543	36544	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	ENST00000757904.1	ENST00000757910.1	36543	36545	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	32	2e-05	0	0.9961089494163424
ENSG00000298775	ENST00000757906.1	ENST00000757910.1	36544	36545	0	0.0	Type0_NoDomain	Type0_NoDomain	256	256	0	0.0	0	0.9961089494163424
ENSG00000251349	BambuTx1060	ENST00000502978.1	56	24866	1	0.03313	Type3_SameDomain	Type3_SameDomain	454	343	8	0.25262	111	0.7538461538461538
ENSG00000186051	BambuTx1065	BambuTx1066	59	60	1	0.01198	Type3_SameDomain	Type3_SameDomain	133	108	11	0.11688	25	0.8059701492537313
ENSG00000106771	BambuTx1068	ENST00000374586.8	61	15294	0	0.00059	Type0_NoDomain	Type0_NoDomain	840	879	25	0.02141	39	0.9545454545454546
ENSG00000106771	BambuTx1068	ENST00000413712.7	61	19751	0	0.00073	Type0_NoDomain	Type0_NoDomain	840	871	25	0.01653	31	0.963302752293578
ENSG00000106771	ENST00000374586.8	ENST00000413712.7	15294	19751	0	0.00014	Type0_NoDomain	Type0_NoDomain	879	871	69	0.01435	8	0.9897727272727272
ENSG00000156875	BambuTx107	ENST00000370152.8	62	14060	1	0.00081	Type3_SameDomain	Type3_SameDomain	452	490	55	0.03259	38	0.9205702647657841
ENSG00000070159	ENST00000374541.4	ENST00000374541.4	15283	15284	5	0.0	Type3_SameDomain	Type3_SameDomain	948	948	0	0.0	0	0.9989462592202318
ENSG00000070159	ENST00000412145.5	ENST00000412145.5	19666	19667	4	0.0	Type2_PartialTrunc	Type2_PartialTrunc	782	782	0	0.0	0	0.9987228607918263
ENSG00000070159	ENST00000412145.5	ENST00000446349.5	19666	21905	4	0.00278	Type2_PartialTrunc	Type2_PartialTrunc	782	737	18	0.03146	45	0.9412515964240102
ENSG00000070159	ENST00000412145.5	ENST00000446349.5	19666	21906	4	0.00278	Type2_PartialTrunc	Type2_PartialTrunc	782	737	18	0.03146	45	0.9412515964240102
ENSG00000070159	ENST00000412145.5	ENST00000446349.5	19667	21905	4	0.00278	Type2_PartialTrunc	Type2_PartialTrunc	782	737	18	0.03146	45	0.9412515964240102
ENSG00000070159	ENST00000412145.5	ENST00000446349.5	19667	21906	4	0.00278	Type2_PartialTrunc	Type2_PartialTrunc	782	737	18	0.03146	45	0.9412515964240102
ENSG00000070159	ENST00000446349.5	ENST00000446349.5	21905	21906	4	0.0	Type2_PartialTrunc	Type2_PartialTrunc	737	737	0	0.0	0	0.9986449864498645
ENSG00000198121	BambuTx1071	BambuTx1072	64	65	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000198121	BambuTx1071	ENST00000374431.7	64	15259	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000198121	BambuTx1071	ENST00000683809.1	64	34574	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000198121	BambuTx1072	ENST00000374431.7	65	15259	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000198121	BambuTx1072	ENST00000683809.1	65	34574	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000198121	ENST00000374431.7	ENST00000683809.1	15259	34574	1	0.0	Type3_SameDomain	Type3_SameDomain	364	364	0	0.0	0	0.9972602739726028
ENSG00000148153	BambuTx1073	ENST00000374242.9	66	15207	0	0.02499	Type0_NoDomain	Type0_NoDomain	100	104	3	0.21415	4	0.9523809523809523
ENSG00000148153	BambuTx1073	ENST00000374242.9	66	15208	0	0.02499	Type0_NoDomain	Type0_NoDomain	100	104	3	0.21415	4	0.9523809523809523
ENSG00000148153	ENST00000374242.9	ENST00000374242.9	15207	15208	0	0.0	Type0_NoDomain	Type0_NoDomain	104	104	0	0.0	0	0.9904761904761905
ENSG00000165209	BambuTx1076	ENST00000348403.10	67	11202	1	0.0	Type3_SameDomain	Type3_SameDomain	672	672	0	0.0	0	0.9985141158989599
ENSG00000165209	BambuTx1076	ENST00000447404.6	67	21979	1	0.0	Type3_SameDomain	Type3_SameDomain	672	672	0	0.0	0	0.9985141158989599
ENSG00000165209	ENST00000348403.10	ENST00000447404.6	11202	21979	1	0.0	Type3_SameDomain	Type3_SameDomain	672	672	0	0.0	0	0.9985141158989599
ENSG00000136933	BambuTx1077	ENST00000259460.12	68	3708	1	0.00321	Type3_SameDomain	Type3_SameDomain	267	321	30	0.0491	54	0.8291925465838509
ENSG00000136933	BambuTx1077	ENST00000373538.8	68	15029	1	0.00616	Type3_SameDomain	Type3_SameDomain	267	372	30	0.06588	105	0.7158176943699732
ENSG00000136933	BambuTx1077	ENST00000394125.8	68	17607	1	0.00616	Type3_SameDomain	Type3_SameDomain	267	372	30	0.06588	105	0.7158176943699732
ENSG00000136933	ENST00000259460.12	ENST00000373538.8	3708	15029	1	0.00296	Type3_SameDomain	Type3_SameDomain	321	372	12	0.03847	51	0.8605898123324397
ENSG00000136933	ENST00000259460.12	ENST00000394125.8	3708	17607	1	0.00296	Type3_SameDomain	Type3_SameDomain	321	372	12	0.03847	51	0.8605898123324397
ENSG00000136933	ENST00000373538.8	ENST00000394125.8	15029	17607	1	0.0	Type3_SameDomain	Type3_SameDomain	372	372	0	0.0	0	0.9973190348525469
ENSG00000167081	BambuTx1078	BambuTx1078	69	70	1	0.0	Type3_SameDomain	Type3_SameDomain	326	326	0	0.0	0	0.9969418960244648
ENSG00000167081	BambuTx1078	ENST00000373489.10	69	15012	1	0.00429	Type3_SameDomain	Type3_SameDomain	326	434	5	0.07359	108	0.7494252873563219
ENSG00000167081	BambuTx1078	ENST00000373489.10	69	15013	1	0.00429	Type3_SameDomain	Type3_SameDomain	326	434	5	0.07359	108	0.7494252873563219
ENSG00000167081	BambuTx1078	ENST00000373489.10	70	15012	1	0.00429	Type3_SameDomain	Type3_SameDomain	326	434	5	0.07359	108	0.7494252873563219
ENSG00000167081	BambuTx1078	ENST00000373489.10	70	15013	1	0.00429	Type3_SameDomain	Type3_SameDomain	326	434	5	0.07359	108	0.7494252873563219
ENSG00000167081	ENST00000342287.9	ENST00000342287.9	10691	10692	0	0.0	Type1_DomainLoss	Type1_DomainLoss	351	351	0	0.0	0	0.9971590909090909
ENSG00000167081	ENST00000373489.10	ENST00000373489.10	15012	15013	1	0.0	Type3_SameDomain	Type3_SameDomain	434	434	0	0.0	0	0.9977011494252873
ENSG00000122435	BambuTx108	ENST00000370141.8	71	14057	0	0.02612	Type0_NoDomain	Type0_NoDomain	328	483	47	0.29608	155	0.6776859504132231
ENSG00000122435	BambuTx108	ENST00000482437.5	71	23973	0	0.03011	Type0_NoDomain	Type0_NoDomain	328	176	4	0.45539	152	0.5349544072948328
ENSG00000122435	ENST00000370141.8	ENST00000482437.5	14057	23973	0	0.05623	Type0_NoDomain	Type0_NoDomain	483	176	47	0.48442	307	0.36363636363636365
ENSG00000136828	BambuTx1080	BambuTx1081	72	73	2	0.00428	Type3_SameDomain	Type3_SameDomain	705	683	31	0.02362	22	0.9674220963172805
ENSG00000136828	ENST00000438723.1	ENST00000438723.1	21421	21422	0	0.0	Type1_DomainLoss	Type1_DomainLoss	152	152	0	0.0	0	0.9934640522875817
ENSG00000136895	BambuTx1082	ENST00000373387.9	74	14984	2	0.00068	Type3_SameDomain	Type3_SameDomain	1076	1013	8	0.04168	63	0.9405756731662024
ENSG00000136877	BambuTx1083	ENST00000373225.7	75	14939	0	0.00123	Type0_NoDomain	Type0_NoDomain	500	537	39	0.06586	37	0.929368029739777
ENSG00000136877	BambuTx1083	ENST00000373247.7	75	14950	0	0.00129	Type0_NoDomain	Type0_NoDomain	500	587	39	0.04351	87	0.8503401360544217
ENSG00000136877	BambuTx1083	ENST00000630236.2	75	31371	0	0.01007	Type0_NoDomain	Type0_NoDomain	500	375	41	0.1509	125	0.7485029940119761
ENSG00000136877	ENST00000373225.7	ENST00000373247.7	14939	14950	0	6e-05	Type0_NoDomain	Type0_NoDomain	537	587	47	0.03463	50	0.9132653061224489
ENSG00000136877	ENST00000373225.7	ENST00000630236.2	14939	31371	0	0.00884	Type0_NoDomain	Type0_NoDomain	537	375	41	0.19514	162	0.6970260223048327
ENSG00000136877	ENST00000373247.7	ENST00000630236.2	14950	31371	0	0.00878	Type0_NoDomain	Type0_NoDomain	587	375	41	0.17826	212	0.6377551020408163
ENSG00000171169	BambuTx1084	ENST00000373078.5	76	14878	0	0.0	Type0_NoDomain	Type0_NoDomain	327	327	0	0.0	0	0.9969512195121951
ENSG00000171169	BambuTx1084	ENST00000373078.5	76	14879	0	0.0	Type0_NoDomain	Type0_NoDomain	327	327	0	0.0	0	0.9969512195121951
ENSG00000171169	ENST00000373078.5	ENST00000373078.5	14878	14879	0	0.0	Type0_NoDomain	Type0_NoDomain	327	327	0	0.0	0	0.9969512195121951
ENSG00000167114	BambuTx1086	BambuTx1086	77	78	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000167114	BambuTx1086	ENST00000300456.5	77	6848	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000167114	BambuTx1086	ENST00000300456.5	77	6849	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000167114	BambuTx1086	ENST00000300456.5	78	6848	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000167114	BambuTx1086	ENST00000300456.5	78	6849	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000167114	ENST00000300456.5	ENST00000300456.5	6848	6849	2	0.0	Type3_SameDomain	Type3_SameDomain	643	643	0	0.0	0	0.9984472049689441
ENSG00000119333	BambuTx1088	ENST00000372715.7	79	14756	1	0.00076	Type3_SameDomain	Type3_SameDomain	504	536	80	0.01883	32	0.9385474860335196
ENSG00000198917	BambuTx1089	BambuTx1089	80	81	0	0.0	Type0_NoDomain	Type0_NoDomain	196	196	0	0.0	0	0.9949238578680203
ENSG00000198917	BambuTx1089	ENST00000361256.10	80	12840	0	0.01793	Type0_NoDomain	Type0_NoDomain	196	380	15	0.64926	184	0.5144356955380578
ENSG00000198917	BambuTx1089	ENST00000361256.10	80	12841	0	0.01793	Type0_NoDomain	Type0_NoDomain	196	380	15	0.64926	184	0.5144356955380578
ENSG00000198917	BambuTx1089	ENST00000361256.10	81	12840	0	0.01793	Type0_NoDomain	Type0_NoDomain	196	380	15	0.64926	184	0.5144356955380578
ENSG00000198917	BambuTx1089	ENST00000361256.10	81	12841	0	0.01793	Type0_NoDomain	Type0_NoDomain	196	380	15	0.64926	184	0.5144356955380578
ENSG00000198917	ENST00000361256.10	ENST00000361256.10	12840	12841	0	0.0	Type0_NoDomain	Type0_NoDomain	380	380	0	0.0	0	0.9973753280839895
ENSG00000240038	BambuTx109	ENST00000361355.8	82	12872	0	0.0	Type0_NoDomain	Type0_NoDomain	511	511	0	0.0	0	0.998046875
ENSG00000136819	BambuTx1091	ENST00000372447.7	83	14671	0	0.00061	Type0_NoDomain	Type0_NoDomain	269	289	62	0.01241	20	0.9275862068965517
ENSG00000136878	BambuTx1092	ENST00000315480.9	84	8201	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000136878	BambuTx1092	ENST00000358355.5	84	12299	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000136878	BambuTx1092	ENST00000372429.8	84	14661	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000136878	ENST00000315480.9	ENST00000358355.5	8201	12299	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000136878	ENST00000315480.9	ENST00000372429.8	8201	14661	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000136878	ENST00000358355.5	ENST00000372429.8	12299	14661	3	0.0	Type3_SameDomain	Type3_SameDomain	914	914	0	0.0	0	0.9989071038251366
ENSG00000126882	BambuTx1093	ENST00000372271.4	85	14621	0	0.0	Type0_NoDomain	Type0_NoDomain	283	283	0	0.0	0	0.9964788732394366
ENSG00000126882	BambuTx1093	ENST00000372271.4	85	14622	0	0.0	Type0_NoDomain	Type0_NoDomain	283	283	0	0.0	0	0.9964788732394366
ENSG00000126882	ENST00000372271.4	ENST00000372271.4	14621	14622	0	0.0	Type0_NoDomain	Type0_NoDomain	283	283	0	0.0	0	0.9964788732394366
ENSG00000187713	BambuTx1097	BambuTx1097	86	87	0	0.0	Type0_NoDomain	Type0_NoDomain	216	216	0	0.0	0	0.9953917050691244
ENSG00000187713	BambuTx1097	BambuTx1097	86	88	0	0.0	Type0_NoDomain	Type0_NoDomain	216	216	0	0.0	0	0.9953917050691244
ENSG00000187713	BambuTx1097	ENST00000343666.6	86	10848	0	0.0216	Type0_NoDomain	Type0_NoDomain	216	214	39	0.28336	2	0.9861751152073732
ENSG00000187713	BambuTx1097	ENST00000343666.6	86	10849	0	0.0216	Type0_NoDomain	Type0_NoDomain	216	214	39	0.28336	2	0.9861751152073732
ENSG00000187713	BambuTx1097	BambuTx1097	87	88	0	0.0	Type0_NoDomain	Type0_NoDomain	216	216	0	0.0	0	0.9953917050691244
ENSG00000187713	BambuTx1097	ENST00000343666.6	87	10848	0	0.0216	Type0_NoDomain	Type0_NoDomain	216	214	39	0.28336	2	0.9861751152073732
ENSG00000187713	BambuTx1097	ENST00000343666.6	87	10849	0	0.0216	Type0_NoDomain	Type0_NoDomain	216	214	39	0.28336	2	0.9861751152073732
