gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000123358	ENST00000243050.5	2833	65	GO:0043565	sequence-specific DNA binding	0.8519	0.7211	0.1308	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000243050.5	2833	81	GO:1990837	sequence-specific double-stranded DNA binding	0.7066	0.6399	0.0667	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	8	GO:0003677	DNA binding	0.7499	0.682	0.0679	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	10	GO:0003690	double-stranded DNA binding	0.4646	0.3865	0.0782	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	11	GO:0003700	DNA-binding transcription factor activity	0.8591	0.7889	0.0702	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	47	GO:0008270	zinc ion binding	0.7763	0.5352	0.2411	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	62	GO:0042802	identical protein binding	0.4114	0.3382	0.0732	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	65	GO:0043565	sequence-specific DNA binding	0.8519	0.7211	0.1308	Type3_SameDomain	2	598	6	specialization
ENSG00000123358	ENST00000394825.6	17782	81	GO:1990837	sequence-specific double-stranded DNA binding	0.7066	0.6399	0.0667	Type3_SameDomain	2	598	6	specialization
ENSG00000127325	ENST00000330891.10	9506	39	GO:0005515	protein binding	0.6744	0.6024	0.072	Type0_NoDomain	0	668	7	specialization
ENSG00000127325	ENST00000553096.5	27855	39	GO:0005515	protein binding	0.7593	0.6024	0.1569	Type0_NoDomain	0	562	7	specialization
ENSG00000139291	ENST00000266673.10	4870	39	GO:0005515	protein binding	0.7102	0.5983	0.1118	Type0_NoDomain	0	336	3	specialization
ENSG00000139291	ENST00000266673.10	4871	39	GO:0005515	protein binding	0.7102	0.5983	0.1118	Type0_NoDomain	0	336	3	specialization
ENSG00000131788	BambuTx138	294	12	GO:0003712	transcription coregulator activity	0.7855	0.6387	0.1468	Type3_SameDomain	1	619	3	specialization
ENSG00000131788	BambuTx138	294	47	GO:0008270	zinc ion binding	0.8106	0.6378	0.1728	Type3_SameDomain	1	619	3	specialization
ENSG00000131788	ENST00000393045.7	17362	12	GO:0003712	transcription coregulator activity	0.7939	0.6387	0.1552	Type3_SameDomain	1	628	3	specialization
ENSG00000131788	ENST00000393045.7	17362	39	GO:0005515	protein binding	0.8143	0.7599	0.0544	Type3_SameDomain	1	628	3	specialization
ENSG00000131788	ENST00000393045.7	17362	47	GO:0008270	zinc ion binding	0.7968	0.6378	0.159	Type3_SameDomain	1	628	3	specialization
ENSG00000135093	ENST00000257548.10	3541	26	GO:0004843	cysteine-type deubiquitinase activity	0.8565	0.7718	0.0848	Type3_SameDomain	1	517	3	specialization
ENSG00000176834	ENST00000359236.10	12442	73	GO:0050839	cell adhesion molecule binding	0.3079	0.1296	0.1783	Type3_SameDomain	2	540	5	specialization
ENSG00000176834	ENST00000359236.10	12443	73	GO:0050839	cell adhesion molecule binding	0.3079	0.1296	0.1783	Type3_SameDomain	2	540	5	specialization
ENSG00000167272	BambuTx1396	304	39	GO:0005515	protein binding	0.6436	0.5831	0.0605	Type0_NoDomain	0	112	4	specialization
ENSG00000167272	BambuTx1396	305	39	GO:0005515	protein binding	0.6436	0.5831	0.0605	Type0_NoDomain	0	112	4	specialization
ENSG00000110931	BambuTx1398	308	22	GO:0004672	protein kinase activity	0.9376	0.7311	0.2065	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	308	23	GO:0004674	protein serine/threonine kinase activity	0.7184	0.5796	0.1388	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	308	40	GO:0005516	calmodulin binding	0.5322	0.422	0.1102	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	308	41	GO:0005524	ATP binding	0.913	0.7218	0.1912	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	308	78	GO:0106310	protein serine kinase activity	0.7846	0.668	0.1166	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	309	22	GO:0004672	protein kinase activity	0.9376	0.7311	0.2065	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	309	23	GO:0004674	protein serine/threonine kinase activity	0.7184	0.5796	0.1388	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	309	40	GO:0005516	calmodulin binding	0.5322	0.422	0.1102	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	309	41	GO:0005524	ATP binding	0.913	0.7218	0.1912	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	309	78	GO:0106310	protein serine kinase activity	0.7846	0.668	0.1166	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	310	22	GO:0004672	protein kinase activity	0.9376	0.7311	0.2065	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	310	23	GO:0004674	protein serine/threonine kinase activity	0.7184	0.5796	0.1388	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	310	40	GO:0005516	calmodulin binding	0.5322	0.422	0.1102	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	310	41	GO:0005524	ATP binding	0.913	0.7218	0.1912	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1398	310	78	GO:0106310	protein serine kinase activity	0.7846	0.668	0.1166	Type3_SameDomain	1	336	11	specialization
ENSG00000110931	BambuTx1399	311	22	GO:0004672	protein kinase activity	0.7858	0.7311	0.0548	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	311	23	GO:0004674	protein serine/threonine kinase activity	0.6442	0.5796	0.0646	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	311	24	GO:0004713	protein tyrosine kinase activity	0.3394	0.2526	0.0867	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	311	41	GO:0005524	ATP binding	0.7906	0.7218	0.0688	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	311	78	GO:0106310	protein serine kinase activity	0.7644	0.668	0.0963	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	312	22	GO:0004672	protein kinase activity	0.7858	0.7311	0.0548	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	312	23	GO:0004674	protein serine/threonine kinase activity	0.6442	0.5796	0.0646	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	312	24	GO:0004713	protein tyrosine kinase activity	0.3394	0.2526	0.0867	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	312	41	GO:0005524	ATP binding	0.7906	0.7218	0.0688	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1399	312	78	GO:0106310	protein serine kinase activity	0.7644	0.668	0.0963	Type3_SameDomain	1	337	11	specialization
ENSG00000110931	BambuTx1400	315	22	GO:0004672	protein kinase activity	0.7825	0.7311	0.0514	Type3_SameDomain	1	334	11	specialization
ENSG00000110931	BambuTx1400	315	23	GO:0004674	protein serine/threonine kinase activity	0.6408	0.5796	0.0612	Type3_SameDomain	1	334	11	specialization
ENSG00000110931	BambuTx1400	315	24	GO:0004713	protein tyrosine kinase activity	0.3277	0.2526	0.0751	Type3_SameDomain	1	334	11	specialization
ENSG00000110931	BambuTx1400	315	41	GO:0005524	ATP binding	0.7934	0.7218	0.0717	Type3_SameDomain	1	334	11	specialization
ENSG00000110931	BambuTx1400	315	78	GO:0106310	protein serine kinase activity	0.7639	0.668	0.0958	Type3_SameDomain	1	334	11	specialization
ENSG00000110931	ENST00000337174.7	10080	22	GO:0004672	protein kinase activity	0.9412	0.7311	0.2102	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	23	GO:0004674	protein serine/threonine kinase activity	0.7448	0.5796	0.1652	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	24	GO:0004713	protein tyrosine kinase activity	0.3832	0.2526	0.1305	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	38	GO:0005509	calcium ion binding	0.4345	0.2533	0.1812	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	40	GO:0005516	calmodulin binding	0.6565	0.422	0.2345	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	41	GO:0005524	ATP binding	0.9307	0.7218	0.2089	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10080	78	GO:0106310	protein serine kinase activity	0.8846	0.668	0.2166	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	22	GO:0004672	protein kinase activity	0.9412	0.7311	0.2102	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	23	GO:0004674	protein serine/threonine kinase activity	0.7448	0.5796	0.1652	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	24	GO:0004713	protein tyrosine kinase activity	0.3832	0.2526	0.1305	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	38	GO:0005509	calcium ion binding	0.4345	0.2533	0.1812	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	40	GO:0005516	calmodulin binding	0.6565	0.422	0.2345	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	41	GO:0005524	ATP binding	0.9307	0.7218	0.2089	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000337174.7	10081	78	GO:0106310	protein serine kinase activity	0.8846	0.668	0.2166	Type3_SameDomain	1	541	11	specialization
ENSG00000110931	ENST00000412367.6	19683	22	GO:0004672	protein kinase activity	0.9342	0.7311	0.2032	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	23	GO:0004674	protein serine/threonine kinase activity	0.7429	0.5796	0.1633	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	24	GO:0004713	protein tyrosine kinase activity	0.4139	0.2526	0.1613	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	38	GO:0005509	calcium ion binding	0.4561	0.2533	0.2028	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	40	GO:0005516	calmodulin binding	0.6649	0.422	0.243	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	41	GO:0005524	ATP binding	0.9244	0.7218	0.2026	Type3_SameDomain	1	577	11	specialization
ENSG00000110931	ENST00000412367.6	19683	78	GO:0106310	protein serine kinase activity	0.8831	0.668	0.2151	Type3_SameDomain	1	577	11	specialization
ENSG00000033030	ENST00000633063.3	31408	7	GO:0003676	nucleic acid binding	0.5304	0.438	0.0924	Type3_SameDomain	1	737	3	specialization
ENSG00000033030	ENST00000633063.3	31408	15	GO:0003723	RNA binding	0.5747	0.4682	0.1065	Type3_SameDomain	1	737	3	specialization
ENSG00000033030	ENST00000633063.3	31408	47	GO:0008270	zinc ion binding	0.6966	0.5034	0.1933	Type3_SameDomain	1	737	3	specialization
ENSG00000196458	ENST00000360187.9	12618	8	GO:0003677	DNA binding	0.3293	0.1894	0.1399	Type0_NoDomain	0	641	5	specialization
ENSG00000196458	ENST00000360187.9	12619	8	GO:0003677	DNA binding	0.3293	0.1894	0.1399	Type0_NoDomain	0	641	5	specialization
ENSG00000196387	BambuTx1411	325	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6868	0.5936	0.0932	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	BambuTx1411	325	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8144	0.683	0.1315	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	BambuTx1411	325	65	GO:0043565	sequence-specific DNA binding	0.2886	0.2356	0.053	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	BambuTx1411	325	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4424	0.3683	0.0742	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	ENST00000355557.7	11734	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6868	0.5936	0.0932	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	ENST00000355557.7	11734	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8144	0.683	0.1315	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	ENST00000355557.7	11734	65	GO:0043565	sequence-specific DNA binding	0.2886	0.2356	0.053	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	ENST00000355557.7	11734	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4424	0.3683	0.0742	Type3_SameDomain	3	457	5	specialization
ENSG00000196387	ENST00000440984.3	21558	39	GO:0005515	protein binding	0.7854	0.5872	0.1982	Type2_PartialTrunc	1	108	5	specialization
ENSG00000196387	ENST00000536790.5	26819	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7163	0.5936	0.1227	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000536790.5	26819	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.824	0.683	0.141	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000536790.5	26819	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.2897	0.2378	0.0518	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000536790.5	26819	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4685	0.3683	0.1002	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000544426.5	27360	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7163	0.5936	0.1227	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000544426.5	27360	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.824	0.683	0.141	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000544426.5	27360	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.2897	0.2378	0.0518	Type2_PartialTrunc	2	354	5	specialization
ENSG00000196387	ENST00000544426.5	27360	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4685	0.3683	0.1002	Type2_PartialTrunc	2	354	5	specialization
ENSG00000172458	ENST00000682841.1	34442	72	GO:0048018	receptor ligand activity	0.4182	0.3483	0.0698	Type0_NoDomain	0	202	4	specialization
ENSG00000172458	ENST00000682841.1	34443	72	GO:0048018	receptor ligand activity	0.4182	0.3483	0.0698	Type0_NoDomain	0	202	4	specialization
ENSG00000102678	ENST00000382353.6	16790	45	GO:0008083	growth factor activity	0.8993	0.8416	0.0577	Type0_NoDomain	0	208	2	specialization
ENSG00000120690	ENST00000239882.7	2735	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.5955	0.4891	0.1064	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000239882.7	2735	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.778	0.5966	0.1813	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000239882.7	2735	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.593	0.4898	0.1032	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000239882.7	2735	11	GO:0003700	DNA-binding transcription factor activity	0.7349	0.5462	0.1887	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000239882.7	2735	65	GO:0043565	sequence-specific DNA binding	0.706	0.5319	0.1742	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000239882.7	2735	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5505	0.3971	0.1534	Type3_SameDomain	1	619	3	specialization
ENSG00000120690	ENST00000635415.1	31471	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6018	0.4891	0.1127	Type3_SameDomain	1	615	3	specialization
ENSG00000120690	ENST00000635415.1	31471	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7845	0.5966	0.1879	Type3_SameDomain	1	615	3	specialization
ENSG00000120690	ENST00000635415.1	31471	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5979	0.4898	0.1081	Type3_SameDomain	1	615	3	specialization
ENSG00000120690	ENST00000635415.1	31471	11	GO:0003700	DNA-binding transcription factor activity	0.7375	0.5462	0.1913	Type3_SameDomain	1	615	3	specialization
ENSG00000120690	ENST00000635415.1	31471	65	GO:0043565	sequence-specific DNA binding	0.7107	0.5319	0.1788	Type3_SameDomain	1	615	3	specialization
ENSG00000120690	ENST00000635415.1	31471	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5528	0.3971	0.1557	Type3_SameDomain	1	615	3	specialization
ENSG00000120658	ENST00000690772.1	35148	7	GO:0003676	nucleic acid binding	0.8143	0.4326	0.3817	Type3_SameDomain	1	643	4	specialization
ENSG00000120658	ENST00000690772.1	35148	15	GO:0003723	RNA binding	0.7416	0.5087	0.2328	Type3_SameDomain	1	643	4	specialization
ENSG00000120658	ENST00000690772.1	35148	39	GO:0005515	protein binding	0.6558	0.5942	0.0616	Type3_SameDomain	1	643	4	specialization
ENSG00000120658	ENST00000690772.1	35149	7	GO:0003676	nucleic acid binding	0.8143	0.4326	0.3817	Type3_SameDomain	1	643	4	specialization
ENSG00000120658	ENST00000690772.1	35149	15	GO:0003723	RNA binding	0.7416	0.5087	0.2328	Type3_SameDomain	1	643	4	specialization
ENSG00000120658	ENST00000690772.1	35149	39	GO:0005515	protein binding	0.6558	0.5942	0.0616	Type3_SameDomain	1	643	4	specialization
ENSG00000139835	ENST00000375431.9	15492	31	GO:0005096	GTPase activator activity	0.9125	0.4725	0.44	Type3_SameDomain	1	336	2	specialization
ENSG00000089775	ENST00000608382.6	30210	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6326	0.369	0.2636	Type3_SameDomain	2	435	2	specialization
ENSG00000089775	ENST00000608382.6	30210	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.6588	0.3355	0.3233	Type3_SameDomain	2	435	2	specialization
ENSG00000089775	ENST00000608382.6	30210	11	GO:0003700	DNA-binding transcription factor activity	0.3895	0.2168	0.1726	Type3_SameDomain	2	435	2	specialization
ENSG00000089775	ENST00000608382.6	30210	39	GO:0005515	protein binding	0.6791	0.5712	0.1079	Type3_SameDomain	2	435	2	specialization
ENSG00000133961	BambuTx1507	384	39	GO:0005515	protein binding	0.8848	0.7551	0.1297	Type3_SameDomain	1	592	10	specialization
ENSG00000133961	BambuTx1507	384	68	GO:0045296	cadherin binding	0.5579	0.4062	0.1517	Type3_SameDomain	1	592	10	specialization
ENSG00000133961	BambuTx1507	385	39	GO:0005515	protein binding	0.8848	0.7551	0.1297	Type3_SameDomain	1	592	10	specialization
ENSG00000133961	BambuTx1507	385	68	GO:0045296	cadherin binding	0.5579	0.4062	0.1517	Type3_SameDomain	1	592	10	specialization
ENSG00000133961	ENST00000554546.5	27937	39	GO:0005515	protein binding	0.8848	0.7551	0.1297	Type1_DomainLoss	0	592	10	specialization
ENSG00000133961	ENST00000554546.5	27937	68	GO:0045296	cadherin binding	0.5579	0.4062	0.1517	Type1_DomainLoss	0	592	10	specialization
ENSG00000133961	ENST00000554546.5	27938	39	GO:0005515	protein binding	0.8848	0.7551	0.1297	Type1_DomainLoss	0	592	10	specialization
ENSG00000133961	ENST00000554546.5	27938	68	GO:0045296	cadherin binding	0.5579	0.4062	0.1517	Type1_DomainLoss	0	592	10	specialization
ENSG00000133961	ENST00000555394.5	27999	39	GO:0005515	protein binding	0.878	0.7551	0.1229	Type3_SameDomain	1	603	10	specialization
ENSG00000133961	ENST00000555394.5	27999	68	GO:0045296	cadherin binding	0.553	0.4062	0.1467	Type3_SameDomain	1	603	10	specialization
ENSG00000133961	ENST00000555394.5	28000	39	GO:0005515	protein binding	0.878	0.7551	0.1229	Type3_SameDomain	1	603	10	specialization
ENSG00000133961	ENST00000555394.5	28000	68	GO:0045296	cadherin binding	0.553	0.4062	0.1467	Type3_SameDomain	1	603	10	specialization
ENSG00000160679	BambuTx151	388	15	GO:0003723	RNA binding	0.7833	0.5429	0.2404	Type0_NoDomain	0	277	6	specialization
ENSG00000160679	BambuTx151	388	39	GO:0005515	protein binding	0.7106	0.5893	0.1212	Type0_NoDomain	0	277	6	specialization
