tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
muscle	ENSG00000149016.16	23692	215	23692	215	0	489	1	0	0.1441803278688524	0	-5.770559310913086	1
muscle	ENSG00000149016.16	23692	7569	7569	23692	1	148	1	1	0.0560675675675675	0	1.4574551582336426	1
muscle	ENSG00000185475.11	9706	216	9706	216	0	75	0	1	-0.0009999999999999	0	2.374985694885254	0
muscle	ENSG00000149761.9	5517	217	5517	217	0	7	0	1	0.1724285714285714	0	-0.1483998596668243	0
muscle	ENSG00000149761.9	5517	21567	5517	21567	0	33	0	0	0.1499696969696969	0	5.636857986450195	0
muscle	ENSG00000173457.11	7648	218	7648	218	0	361	0	1	0.2160234741784037	1	15.97563362121582	0
muscle	ENSG00000173457.11	7648	27221	7648	27221	0	323	0	1	0.2145315789473684	1	13.86169147491455	0
muscle	ENSG00000173465.8	7650	219	7650	219	0	329	0	1	0.1512905027932961	1	8.120302200317383	0
muscle	ENSG00000173465.8	7650	220	7650	220	0	329	0	1	0.1512905027932961	1	8.120302200317383	0
muscle	ENSG00000173465.8	7650	221	7650	221	0	329	0	1	0.1512905027932961	1	8.120302200317383	0
muscle	ENSG00000173465.8	7650	26488	7650	26488	0	42	0	1	0.1528333333333333	0	0.6984162330627441	0
muscle	ENSG00000174165.8	7755	224	7755	224	0	109	1	0	-0.0010864197530864	1	-1.37384033203125	1
muscle	ENSG00000174165.8	7755	26668	7755	26668	0	91	1	0	-0.0119010989010989	1	-1.8169187307357788	1
muscle	ENSG00000116874.12	2638	225	2638	225	0	97	0	1	0.0612268041237113	0	16.066652297973633	0
muscle	ENSG00000172830.13	7538	229	7538	229	0	100	1	1	0.21663	0	-0.7355831861495972	1
muscle	ENSG00000172830.13	7538	230	7538	230	0	100	1	1	0.21663	0	-0.7355831861495972	1
muscle	ENSG00000110066.16	7193	231	7193	231	0	277	1	1	0.1137781818181818	0	0.2264340221881866	1
muscle	ENSG00000110066.16	7193	232	7193	232	0	277	1	1	0.1137781818181818	0	0.2264340221881866	1
muscle	ENSG00000110066.16	7193	18835	7193	18835	0	492	0	0	0.1999857723577235	1	-0.4805565476417541	0
muscle	ENSG00000110066.16	7193	18923	7193	18923	0	484	0	0	0.1967066115702479	1	-0.1966871917247772	0
muscle	ENSG00000110066.16	7193	19132	7193	19132	0	492	0	0	0.1999857723577235	1	-0.4805565476417541	0
muscle	ENSG00000110066.16	7193	19133	7193	19133	0	492	0	0	0.1999857723577235	1	-0.4805565476417541	0
muscle	ENSG00000143067.5	20226	235	20226	235	0	72	1	1	0.1041190476190476	0	-0.5844008922576904	1
muscle	ENSG00000077514.9	4377	236	4377	236	0	72	0	0	0.2492333333333333	1	1.4369909763336182	0
muscle	ENSG00000137486.17	20150	237	20150	237	0	13	0	1	0.1003846153846153	0	-0.2774036824703216	0
muscle	ENSG00000137486.17	20150	12601	20150	12601	0	8	0	0	0.01525	0	-0.2025116980075836	0
muscle	ENSG00000149269.10	11892	5477	5477	11892	1	35	1	0	0.0871538461538461	1	-0.7581902742385864	1
muscle	ENSG00000305887.1	36681	245	36681	245	0	44	0	0	0.0998918918918918	1	-1.9331495761871336	0
muscle	ENSG00000305887.1	36681	36676	36681	36676	0	220	0	1	0.1609253731343283	1	14.86612606048584	0
muscle	ENSG00000305887.1	36681	36677	36681	36677	0	40	0	0	0.065	1	-1.8695292472839355	0
muscle	ENSG00000305887.1	36681	36678	36681	36678	0	40	0	0	0.065	1	-1.8695292472839355	0
muscle	ENSG00000305887.1	36681	36679	36681	36679	0	40	0	0	0.074375	1	-3.19681978225708	0
muscle	ENSG00000305887.1	36681	36680	36681	36680	0	83	1	1	0.1249722222222222	1	-2.0025722980499268	1
muscle	ENSG00000305887.1	36681	36682	36681	36682	0	41	0	0	0.0607073170731707	1	-3.2239646911621094	0
muscle	ENSG00000305887.1	36681	36683	36681	36683	0	84	1	1	0.1166027397260273	1	-1.7846271991729736	1
muscle	ENSG00000305887.1	36681	36684	36681	36684	0	54	0	1	0.1203829787234042	0	-2.437520742416382	0
muscle	ENSG00000255471.2	247	246	247	246	0	18	0	0	0.0341249999999999	1	-0.4106765985488891	0
muscle	ENSG00000170903.12	6982	26450	6982	26450	0	149	0	0	0.2143825503355704	1	0.1947921514511108	0
muscle	ENSG00000150787.8	5553	251	5553	251	0	54	0	1	0.1422325581395348	0	-0.6969926953315735	0
muscle	ENSG00000256269.11	32670	253	253	32670	1	14	0	0	-0.0109285714285714	1	-0.7652626037597656	0
muscle	ENSG00000256269.11	32670	26890	32670	26890	0	17	0	1	0.234235294117647	0	0.0658328086137771	0
muscle	ENSG00000256269.11	32670	27359	32670	27359	0	40	0	0	0.0562249999999999	0	-0.5799350738525391	0
muscle	ENSG00000120458.13	15392	257	15392	257	0	230	0	1	0.1653521739130434	0	9.337376594543455	0
muscle	ENSG00000120458.13	15392	258	15392	258	0	230	0	1	0.1653521739130434	0	9.337376594543455	0
muscle	ENSG00000120458.13	15392	2730	2730	15392	1	149	0	1	0.2751752577319588	0	-2.529242992401123	0
muscle	ENSG00000120458.13	15392	26086	15392	26086	0	420	0	1	0.1219201277955271	1	10.747235298156738	0
muscle	ENSG00000120458.13	15392	33245	33245	15392	1	160	0	1	0.2671944444444444	0	-2.588953018188477	0
muscle	ENSG00000165526.9	6662	259	6662	259	0	180	0	1	0.1132080924855491	0	7.117600440979004	0
muscle	ENSG00000165526.9	6662	26201	6662	26201	0	197	0	1	0.1051218274111675	1	5.985697269439697	0
muscle	ENSG00000165526.9	6662	26202	6662	26202	0	197	0	1	0.1051218274111675	1	5.985697269439697	0
muscle	ENSG00000120451.11	4802	260	4802	260	0	142	0	0	0.0922155172413792	1	0.4761776328086853	0
muscle	ENSG00000120451.11	4802	26316	4802	26316	0	620	0	1	0.1510483870967742	1	4.750585079193115	0
muscle	ENSG00000171823.7	10336	261	10336	261	0	14	1	0	0.0017857142857142	0	-0.1281155347824096	1
muscle	ENSG00000111203.13	2434	262	2434	262	0	44	0	0	0.2321666666666667	1	0.0369003415107727	0
muscle	ENSG00000111224.14	2435	264	2435	264	0	7	0	1	0.1778571428571428	0	-0.1006640791893005	0
muscle	ENSG00000111224.14	2435	21952	2435	21952	0	83	1	1	0.0829390243902438	0	6.300421714782715	1
muscle	ENSG00000111224.14	2435	22720	2435	22720	0	83	1	1	0.0829390243902438	0	6.300421714782715	1
muscle	ENSG00000275131.5	36365	266	36365	266	0	1563	1	1	0.1725175	1	-2.631985664367676	1
muscle	ENSG00000275131.5	36365	267	36365	267	0	1563	1	1	0.1725175	1	-2.631985664367676	1
muscle	ENSG00000166532.16	26775	268	26775	268	0	115	0	0	0.1237244897959183	1	-1.632879614830017	0
muscle	ENSG00000166532.16	26775	269	26775	269	0	115	0	0	0.1237244897959183	1	-1.632879614830017	0
muscle	ENSG00000003056.8	1552	270	270	1552	1	63	0	0	0.0519230769230769	1	-3.22902512550354	0
muscle	ENSG00000004700.16	21756	20177	20177	21756	1	76	0	1	0.0925	0	-1.7793574333190918	0
muscle	ENSG00000134283.18	12292	272	12292	272	0	74	0	1	0.2070675675675675	0	0.5818601846694946	0
muscle	ENSG00000134283.18	12292	3492	12292	3492	0	253	0	1	0.2010671641791044	1	3.060849189758301	0
muscle	ENSG00000134283.18	12292	8380	12292	8380	0	122	0	1	0.183968085106383	1	0.6969660520553589	0
muscle	ENSG00000134283.18	12292	17953	17953	12292	1	7	0	1	0.0629999999999999	0	0.0967287793755531	0
muscle	ENSG00000134283.18	12292	20989	20989	12292	1	231	0	1	0.1766049382716049	0	-1.7234623432159424	0
muscle	ENSG00000134283.18	12292	22131	12292	22131	0	19	0	0	0.3219999999999999	0	-0.1164047867059707	0
muscle	ENSG00000134283.18	12292	27828	12292	27828	0	62	0	1	0.1673636363636363	0	0.4339174032211303	0
muscle	ENSG00000134283.18	12292	30498	12292	30498	0	26	0	0	0.3219999999999999	1	-0.2079167664051056	0
muscle	ENSG00000134283.18	12292	30933	30933	12292	1	214	0	1	0.1895655172413793	0	-1.938495635986328	0
muscle	ENSG00000134283.18	12292	31224	12292	31224	0	439	0	1	0.2147456140350877	1	10.353437423706056	0
muscle	ENSG00000134283.18	12292	31225	12292	31225	0	439	0	1	0.2147456140350877	1	10.353437423706056	0
muscle	ENSG00000167528.13	27522	273	27522	273	0	196	1	1	0.1605	0	-6.068639755249023	1
muscle	ENSG00000167528.13	27522	274	27522	274	0	196	1	1	0.1605	0	-6.068639755249023	1
muscle	ENSG00000167528.13	27522	27346	27522	27346	0	42	0	1	0.1831190476190476	0	-1.1782931089401243	0
muscle	ENSG00000139624.14	8376	275	8376	275	0	52	1	0	0.2505882352941176	1	0.6630136370658875	1
muscle	ENSG00000123358.20	17782	27717	17782	27717	0	292	1	0	0.0919055944055944	1	5.312375068664551	1
muscle	ENSG00000123358.20	17782	27718	17782	27718	0	292	1	0	0.0919055944055944	1	5.312375068664551	1
muscle	ENSG00000123358.20	17782	27719	17782	27719	0	292	1	0	0.0919055944055944	1	5.312375068664551	1
muscle	ENSG00000265491.5	29151	277	29151	277	0	47	0	1	0.1436666666666667	0	0.9977848529815674	0
muscle	ENSG00000139613.12	27699	282	27699	282	0	146	0	0	0.2452123287671233	0	-0.3451276421546936	0
muscle	ENSG00000139613.12	27699	4888	27699	4888	0	31	0	0	0.2677419354838709	0	-0.3451276421546936	0
muscle	ENSG00000139613.12	27699	11134	27699	11134	0	115	0	0	0.2391391304347825	1	0.0	0
muscle	ENSG00000139613.12	27699	17575	27699	17575	0	93	0	0	0.2486774193548387	1	0.0	0
muscle	ENSG00000186364.12	9797	285	9797	285	0	214	1	1	0.1305747663551401	1	13.139153480529783	1
muscle	ENSG00000186364.12	9797	286	9797	286	0	214	1	1	0.1305747663551401	1	13.139153480529783	1
muscle	ENSG00000186364.12	9797	291	9797	291	0	214	1	1	0.1305747663551401	1	13.139153480529783	1
muscle	ENSG00000127325.19	9506	287	9506	287	0	498	0	0	0.1011818181818181	1	-4.302976131439209	0
muscle	ENSG00000127325.19	9506	288	9506	288	0	498	0	0	0.1011818181818181	1	-4.302975654602051	0
muscle	ENSG00000127325.19	9506	289	9506	289	0	481	0	0	0.105327731092437	1	-3.566976547241211	0
muscle	ENSG00000127325.19	9506	4867	9506	4867	0	679	0	1	0.0815631067961165	1	23.562644958496094	0
muscle	ENSG00000127325.19	9506	23649	9506	23649	0	515	0	1	0.0742222222222222	1	17.584131240844727	0
muscle	ENSG00000127325.19	9506	27855	9506	27855	0	106	0	1	-0.0873396226415094	0	1.9888803958892824	0
muscle	ENSG00000139291.14	4870	290	4870	290	0	363	0	1	-0.0041442622950819	1	26.67428207397461	0
muscle	ENSG00000127720.8	3027	292	3027	292	0	56	0	0	0.0646607142857143	0	0.2532709836959839	0
muscle	ENSG00000127720.8	3027	27690	3027	27690	0	489	0	1	0.1161546840958605	1	2.2059991359710693	0
muscle	ENSG00000111144.10	2432	293	2432	293	0	95	0	0	0.0728999999999999	1	-0.4787894487380981	0
muscle	ENSG00000131788.16	17362	294	17362	294	0	9	0	1	0.1708888888888888	0	0.1795388162136078	0
muscle	ENSG00000131788.16	17362	23606	17362	23606	0	325	1	1	0.150156923076923	1	1.4531971216201782	1
muscle	ENSG00000136048.14	3633	295	3633	295	0	89	0	0	0.0253291139240506	0	7.233592987060547	0
muscle	ENSG00000135093.13	3541	297	3541	297	0	148	0	1	0.0408175675675675	0	2.2675118446350098	0
muscle	ENSG00000135093.13	3541	23814	3541	23814	0	285	0	1	0.0805970695970696	1	3.697433471679688	0
muscle	ENSG00000139433.11	8457	298	8457	298	0	55	0	1	0.1595272727272727	0	0.6104546785354614	0
muscle	ENSG00000111445.14	22490	301	301	22490	1	61	0	1	0.0892978723404255	0	-1.8527228832244875	0
muscle	ENSG00000111445.14	22490	17240	22490	17240	0	21	0	1	0.2083809523809523	0	-0.64066082239151	0
muscle	ENSG00000176834.14	12442	302	12442	302	0	568	1	1	0.0892678571428571	1	26.453781127929688	1
muscle	ENSG00000176834.14	12442	27220	12442	27220	0	551	1	1	0.0887808764940239	1	18.2517147064209	1
muscle	ENSG00000176834.14	12442	30466	12442	30466	0	542	1	1	0.0966235059760956	1	26.850297927856445	1
muscle	ENSG00000257218.6	27782	303	27782	303	0	1	0	1	0.18	0	-0.0850122272968292	0
muscle	ENSG00000167272.11	12131	304	12131	304	0	123	0	1	-0.0088791208791208	1	4.298157691955566	0
muscle	ENSG00000167272.11	12131	305	12131	305	0	123	0	1	-0.0088791208791208	1	4.298157691955566	0
muscle	ENSG00000167272.11	12131	27308	12131	27308	0	117	0	1	0.0518901098901098	1	3.996093511581421	0
muscle	ENSG00000110917.9	2424	306	306	2424	1	84	0	0	0.1709642857142857	1	-2.0802459716796875	0
muscle	ENSG00000110917.9	2424	307	307	2424	1	84	0	0	0.1709642857142857	1	-2.0802459716796875	0
muscle	ENSG00000110917.9	2424	27415	2424	27415	0	83	0	1	0.0614096385542168	0	-0.8057629466056824	0
muscle	ENSG00000110917.9	2424	27416	2424	27416	0	83	0	1	0.0614096385542168	0	-0.8057629466056824	0
muscle	ENSG00000110917.9	2424	27417	2424	27417	0	83	0	1	0.0614096385542168	0	-0.8057629466056824	0
muscle	ENSG00000110917.9	2424	27418	2424	27418	0	83	0	1	0.0614096385542168	0	-0.8057629466056824	0
muscle	ENSG00000110931.19	19022	308	308	19022	1	333	1	1	0.1186150943396226	1	25.420690536499023	1
muscle	ENSG00000110931.19	19022	309	309	19022	1	333	1	1	0.1186150943396226	1	25.420690536499023	1
muscle	ENSG00000110931.19	19022	310	310	19022	1	333	1	1	0.1186150943396226	1	25.420690536499023	1
muscle	ENSG00000110931.19	19022	311	311	19022	1	380	1	1	0.1842247557003257	1	18.862384796142575	1
muscle	ENSG00000110931.19	19022	312	312	19022	1	380	1	1	0.1842247557003257	1	18.862384796142575	1
muscle	ENSG00000110931.19	19022	315	315	19022	1	377	1	1	0.1816578947368421	1	19.105852127075195	1
muscle	ENSG00000110931.19	19022	10080	10080	19022	1	556	1	1	0.1537434869739478	1	24.46898651123047	1
muscle	ENSG00000110931.19	19022	10081	10081	19022	1	556	1	1	0.1537434869739478	1	24.46898651123047	1
muscle	ENSG00000110931.19	19022	19683	19683	19022	1	593	1	1	0.1544606741573033	1	23.816631317138672	1
muscle	ENSG00000033030.16	31408	316	31408	316	0	268	1	1	0.1652201492537313	0	2.520336151123047	1
muscle	ENSG00000033030.16	31408	317	31408	317	0	268	1	1	0.1652201492537313	0	2.520336151123047	1
muscle	ENSG00000111358.14	27305	319	319	27305	1	15	0	1	0.2348666666666666	0	-1.014242172241211	0
muscle	ENSG00000072609.18	22192	321	22192	321	0	40	1	0	0.200875	0	-0.233704000711441	1
muscle	ENSG00000196458.11	12618	322	12618	322	0	693	0	1	0.1411322580645161	1	25.518314361572266	0
muscle	ENSG00000196458.11	12618	323	12618	323	0	693	0	1	0.1411322580645161	1	25.518314361572266	0
muscle	ENSG00000196458.11	12618	324	12618	324	0	693	0	1	0.1411322580645161	1	25.518314361572266	0
muscle	ENSG00000196387.10	11734	21558	11734	21558	0	379	1	0	0.1345772357723577	1	9.24534034729004	1
muscle	ENSG00000196387.10	11734	26819	11734	26819	0	103	1	1	0.0892135922330096	0	-3.787956476211548	1
muscle	ENSG00000196387.10	11734	27360	11734	27360	0	103	1	1	0.0892135922330096	0	-3.787956476211548	1
muscle	ENSG00000172458.5	34442	327	34442	327	0	89	0	1	0.1398651685393258	0	-1.1507627964019775	0
muscle	ENSG00000172458.5	34442	328	34442	328	0	89	0	1	0.1398651685393258	0	-1.1507627964019775	0
muscle	ENSG00000102678.7	16790	330	16790	330	0	98	0	1	0.0724722222222222	0	-0.9121209979057312	0
muscle	ENSG00000132952.12	3405	333	333	3405	1	50	0	1	0.20525	0	0.0496987327933311	0
muscle	ENSG00000132952.12	3405	23109	3405	23109	0	940	0	1	0.1376084337349397	1	3.789135694503784	0
muscle	ENSG00000139597.18	16401	334	16401	334	0	148	1	0	0.0823749999999999	1	4.336867332458496	1
muscle	ENSG00000139597.18	16401	16403	16401	16403	0	124	0	0	0.10415	1	-0.3337263464927673	0
muscle	ENSG00000120686.12	2734	336	2734	336	0	25	0	0	0.0415294117647059	0	3.900172472000122	0
muscle	ENSG00000120686.12	2734	16306	2734	16306	0	50	0	1	0.0776666666666666	0	1.82277250289917	0
muscle	ENSG00000120690.17	2735	338	2735	338	0	445	1	0	0.1770426966292135	1	9.753873825073242	1
muscle	ENSG00000120690.17	2735	31471	2735	31471	0	4	0	0	0.1595	1	-0.1475923657417297	0
muscle	ENSG00000023516.9	1631	340	1631	340	0	1367	0	0	0.1480036576444769	1	2.274308919906616	0
muscle	ENSG00000120658.14	35148	341	35148	341	0	703	1	1	0.1154218241042345	1	19.813644409179688	1
muscle	ENSG00000120658.14	35148	342	35148	342	0	703	1	1	0.1154218241042345	1	19.813644409179688	1
muscle	ENSG00000143398.20	13719	346	13719	346	0	25	0	1	0.0353076923076923	0	0.0820444226264953	0
muscle	ENSG00000143398.20	13719	347	13719	347	0	25	0	1	0.0353076923076923	0	0.0820444226264953	0
muscle	ENSG00000143398.20	13719	11291	13719	11291	0	13	0	1	0.0353076923076923	0	-0.2487078756093979	0
muscle	ENSG00000136098.18	30326	348	30326	348	0	43	0	1	0.0322727272727272	0	1.0835140943527222	0
muscle	ENSG00000152749.8	15763	350	15763	350	0	267	0	0	-0.044940074906367	1	10.053390502929688	0
muscle	ENSG00000152749.8	15763	351	15763	351	0	267	0	0	-0.044940074906367	1	10.053390502929688	0
muscle	ENSG00000143393.17	13710	352	13710	352	0	15	0	0	0.1738666666666667	0	0.0977839678525924	0
muscle	ENSG00000143393.17	13710	13711	13710	13711	0	15	0	0	0.1738666666666667	0	0.0977839678525924	0
muscle	ENSG00000143393.17	13710	13712	13712	13710	1	12	0	1	-0.0208333333333333	0	-0.2558690905570984	0
muscle	ENSG00000143393.17	13710	26351	13710	26351	0	332	0	1	0.1490753012048193	0	-1.1408395767211914	0
muscle	ENSG00000102580.15	30013	353	30013	353	0	400	1	0	0.1504970930232557	1	12.908342361450195	1
muscle	ENSG00000102572.15	27063	354	27063	354	0	98	1	1	0.1089489795918367	0	1.2897374629974363	1
muscle	ENSG00000125246.16	10331	355	10331	355	0	45	0	0	-0.03036	0	0.2472383081912994	0
muscle	ENSG00000125246.16	10331	356	10331	356	0	77	0	1	0.0184590163934426	1	1.0433948040008545	0
muscle	ENSG00000125246.16	10331	15653	10331	15653	0	34	0	0	0.0333235294117647	0	1.1436679363250732	0
muscle	ENSG00000125246.16	10331	15654	10331	15654	0	2	0	1	0.376	0	-0.1154949143528938	0
muscle	ENSG00000125246.16	10331	15655	10331	15655	0	2	0	1	0.376	0	-0.1154949143528938	0
muscle	ENSG00000125246.16	10331	15656	10331	15656	0	2	0	1	0.376	0	-0.1154949143528938	0
muscle	ENSG00000125246.16	10331	15657	10331	15657	0	2	0	1	0.376	0	-0.1154949143528938	0
muscle	ENSG00000125246.16	10331	35293	10331	35293	0	36	0	1	0.0523611111111111	1	1.048949956893921	0
muscle	ENSG00000139835.14	15492	359	15492	359	0	295	1	0	0.0255864661654135	1	17.308191299438477	1
muscle	BambuGene63688	362	360	362	360	0	367	0	0	0.2353315068493151	1	-2.2581048011779785	0
muscle	BambuGene63688	362	361	362	361	0	367	0	0	0.2353315068493151	1	-2.2581048011779785	0
muscle	BambuGene63688	362	363	362	363	0	367	0	0	0.2353315068493151	1	-2.2581048011779785	0
muscle	BambuGene63688	362	364	362	364	0	367	0	0	0.2353315068493151	1	-2.2581048011779785	0
muscle	ENSG00000198176.13	15475	365	15475	365	0	74	0	0	0.1246621621621621	1	0.4555928111076355	0
muscle	ENSG00000179636.15	369	26641	369	26641	0	239	0	1	0.1472941176470588	1	9.95853042602539	0
muscle	ENSG00000179636.15	369	26642	369	26642	0	239	0	1	0.1472941176470588	1	9.95853042602539	0
muscle	ENSG00000092036.19	27175	374	27175	374	0	65	0	1	0.2333538461538461	0	-2.4244461059570312	0
muscle	ENSG00000092036.19	27175	375	27175	375	0	65	0	1	0.2333538461538461	0	-2.4244461059570312	0
muscle	ENSG00000092036.19	27175	1857	27175	1857	0	65	0	1	0.2333538461538461	0	-2.4244461059570312	0
muscle	ENSG00000092036.19	27175	10709	27175	10709	0	110	0	1	0.2010636363636363	1	-0.1444438695907592	0
muscle	ENSG00000092036.19	27175	27997	27175	27997	0	57	0	0	0.1544222222222222	1	1.4749772548675537	0
muscle	ENSG00000092036.19	27175	28046	27175	28046	0	110	0	1	0.2010636363636363	1	-0.1444436311721801	0
muscle	ENSG00000092036.19	27175	28047	27175	28047	0	110	0	1	0.2010636363636363	1	-0.1444436311721801	0
muscle	ENSG00000165501.17	6653	376	6653	376	0	133	1	1	0.1147218045112782	0	-0.6742383241653442	1
muscle	ENSG00000165501.17	6653	377	6653	377	0	133	1	1	0.1147218045112782	0	-0.6742383241653442	1
muscle	ENSG00000070269.14	3903	378	3903	378	0	95	0	0	-0.0680526315789473	0	1.4059290885925293	0
muscle	ENSG00000089775.12	30210	379	30210	379	0	498	1	1	0.1207407407407407	1	16.128442764282227	1
muscle	ENSG00000139990.18	10613	380	10613	380	0	82	0	1	0.0225487804878048	0	0.9673283100128174	0
muscle	ENSG00000139990.18	10613	27919	10613	27919	0	82	0	1	0.0225487804878048	0	0.9673283100128174	0
muscle	ENSG00000139990.18	10613	28099	10613	28099	0	82	0	1	0.0225487804878048	0	0.9673283100128174	0
muscle	ENSG00000081177.19	34812	19517	34812	19517	0	114	0	1	0.1389813084112149	0	0.4095601439476013	0
muscle	ENSG00000213463.5	3453	382	382	3453	1	16	0	0	0.1050624999999999	0	-3.896451473236084	0
muscle	ENSG00000080815.20	8996	383	8996	383	0	209	0	1	0.0174976076555023	0	-1.438517451286316	0
muscle	ENSG00000080815.20	8996	12178	8996	12178	0	4	0	1	0.1795	0	-0.1209221631288528	0
muscle	ENSG00000080815.20	8996	19204	8996	19204	0	83	0	1	0.2115903614457831	0	-0.2607144713401794	0
muscle	ENSG00000080815.20	8996	28103	8996	28103	0	4	0	1	0.1795	0	-0.1209221631288528	0
muscle	ENSG00000080815.20	8996	28104	8996	28104	0	4	0	1	0.1795	0	-0.1209221631288528	0
muscle	ENSG00000080815.20	8996	28105	8996	28105	0	4	0	1	0.1795	0	-0.1209221631288528	0
muscle	ENSG00000133961.22	27999	384	27999	384	0	11	0	0	0.0198181818181818	0	-0.0708088353276252	0
muscle	ENSG00000133961.22	27999	385	27999	385	0	11	0	0	0.0198181818181818	0	-0.0708088353276252	0
muscle	ENSG00000133961.22	27999	26739	27999	26739	0	636	1	1	0.1789252173913043	1	24.28693580627441	1
muscle	ENSG00000133961.22	27999	26740	27999	26740	0	636	1	1	0.1789252173913043	1	24.28693580627441	1
muscle	ENSG00000133961.22	27999	27937	27999	27937	0	11	1	0	0.0198181818181818	0	-0.0708088353276252	1
muscle	ENSG00000133961.22	27999	27938	27999	27938	0	11	1	0	0.0198181818181818	0	-0.0708088353276252	1
muscle	ENSG00000133961.22	27999	28096	27999	28096	0	192	1	1	0.0968472222222222	1	3.893204689025879	1
muscle	ENSG00000133961.22	27999	28097	27999	28097	0	192	1	1	0.0968472222222222	1	3.893204689025879	1
muscle	ENSG00000160679.14	13665	388	388	13665	1	29	0	0	0.1333448275862069	0	-2.16646409034729	0
muscle	ENSG00000160679.14	13665	18960	13665	18960	0	46	0	0	0.1040652173913043	0	1.6993024349212646	0
