tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
brain	ACAD9	457	459	457	459	0	92	0	0	0.0553809523809523	1	1.2445766925811768	1
brain	ACAD9	457	460	457	460	0	123	0	1	0.1239999999999999	0	0.5298489928245544	1
brain	ACAD9	457	461	457	461	0	320	1	1	0.0901031249999999	1	4.040399551391602	1
brain	ACAD9	457	462	457	462	0	555	1	1	0.0683893967093235	1	24.826385498046875	1
brain	ACAD9	457	463	463	457	1	153	0	0	0.2184941176470588	1	-3.446722507476806	1
brain	ACAD9	457	464	457	464	0	123	0	1	0.1239999999999999	0	0.5298489928245544	1
brain	ACAD9	457	465	457	465	0	215	0	1	0.0961545893719806	0	2.0909011363983154	1
brain	ACADL	467	466	467	466	0	306	1	0	0.063656862745098	1	6.1826372146606445	1
brain	ACADM	473	468	473	468	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1
brain	ACADM	473	469	473	469	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1
brain	ACADM	473	470	473	470	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1
brain	ACADM	473	471	473	471	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1
brain	ACADM	473	472	473	472	0	69	0	1	0.0611666666666666	0	0.9091604948043824	1
brain	ACADM	473	474	473	474	0	429	1	1	0.0694220430107527	1	28.77376937866211	1
brain	ACADM	473	475	475	473	1	33	0	0	-0.0776969696969697	0	-1.6135687828063965	1
brain	ACADM	473	476	473	476	0	86	0	1	0.0984418604651162	0	-0.6906646490097046	1
brain	ACADM	473	477	473	477	0	108	0	1	0.0997058823529411	0	-0.7810105085372925	1
brain	ACADM	473	478	473	478	0	47	0	0	0.0975744680851063	0	1.83450186252594	1
brain	ACADM	473	479	473	479	0	110	0	0	0.0255670103092783	1	1.6801661252975464	1
brain	ACADM	473	480	473	480	0	36	0	1	0.0611666666666666	0	-1.0104669332504272	0
brain	ACADM	473	481	473	481	0	189	1	1	0.1045714285714285	0	0.2326934337615966	1
brain	ACADM	473	482	473	482	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1
brain	ACADM	473	483	473	483	0	189	1	1	0.1045714285714285	0	0.2326845526695251	1
brain	ACADM	473	484	473	484	0	230	1	0	0.0632966507177033	1	4.668739318847656	1
brain	ACADM	473	485	473	485	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1
brain	ACADM	473	486	473	486	0	86	0	1	0.0984418604651162	0	-0.6906644105911255	1
brain	ACADM	473	487	473	487	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1
brain	ACADM	473	488	473	488	0	152	1	1	0.0885342465753424	0	-0.4961118996143341	1
brain	ACADSB	490	491	490	491	0	102	0	1	0.0860490196078431	0	-1.8883061408996584	1
brain	ACADVL	492	493	492	493	0	477	1	1	0.0817023060796645	1	8.344833374023438	1
brain	ACADVL	492	495	492	495	0	413	1	0	0.0608802992518703	1	3.446364164352417	1
brain	ACADVL	492	496	492	496	0	425	1	1	0.0975721393034825	1	8.992476463317871	1
brain	ACADVL	492	497	492	497	0	553	1	1	0.0875854545454545	1	24.71158218383789	1
brain	ACADVL	492	499	492	499	0	22	0	1	0.2600454545454545	0	-0.611674427986145	0
brain	ACADVL	492	501	492	501	0	482	1	0	0.0662522935779816	1	6.031869888305664	1
brain	ACADVL	492	503	492	503	0	508	1	1	0.0903503937007873	1	11.405649185180664	1
brain	ACADVL	492	504	492	504	0	76	0	1	0.17075	0	-1.1423956155776978	0
brain	ACAN	507	505	507	505	0	38	1	0	0.0733421052631579	0	0.0	1
brain	ACAN	507	506	507	506	0	1849	1	0	0.2117681396617567	1	0.8342852592468262	1
brain	ACAN	507	508	507	508	0	2052	1	0	0.2013440545808967	1	4.03787899017334	1
brain	ACAP1	510	509	510	509	0	732	1	1	0.1236852646638054	1	16.86065673828125	1
brain	ACAP2	515	512	515	512	0	633	1	1	0.1171470113085622	1	3.961045742034912	1
brain	ACAP2	515	513	513	515	1	72	0	0	0.050754716981132	0	-0.6474922895431519	0
brain	ACAP2	515	514	515	514	0	584	1	0	0.122806506849315	1	-0.489709734916687	1
brain	ACAP2	515	517	515	517	0	247	1	0	0.1309831932773109	1	-0.2030980885028839	1
brain	ACAP3	518	519	518	519	0	270	0	1	0.1021925925925925	0	1.2005066871643066	1
brain	ACAP3	518	521	518	521	0	76	0	1	0.1580526315789474	0	0.1555392295122146	1
brain	ACAT1	524	522	524	522	0	242	0	1	0.0802928870292886	1	12.538305282592772	1
brain	ACAT1	524	523	524	523	0	483	1	1	0.0882970027247956	1	25.545265197753903	1
brain	ACAT2	526	525	526	525	0	230	0	1	0.0946391304347826	1	2.144178867340088	1
brain	ACBD4	529	530	530	529	1	253	0	0	0.1409470198675496	1	-2.7467141151428223	0
brain	ACBD4	529	531	531	529	1	253	0	0	0.1409470198675496	1	-2.7467141151428223	0
brain	ACBD4	529	532	529	532	0	324	0	1	0.1636984126984127	1	3.28159761428833	1
brain	ACBD4	529	533	529	533	0	142	0	0	0.2001595744680851	1	1.887601852416992	0
brain	ACBD4	529	534	529	534	0	99	0	0	0.1443835616438356	1	1.6764819622039795	0
brain	ACBD5	548	535	548	535	0	3	0	1	-0.1036666666666666	0	0.0186833478510379	0
brain	ACBD5	548	536	548	536	0	109	0	1	0.0577981651376146	0	-0.7774462103843689	1
brain	ACBD5	548	537	548	537	0	68	0	0	0.1411470588235294	0	0.6661791801452637	0
brain	ACBD5	548	538	548	538	0	46	0	1	-0.0037142857142857	0	-0.389058768749237	0
brain	ACBD5	548	539	548	539	0	362	0	1	0.1448161559888579	1	-4.544414520263672	0
brain	ACBD5	548	540	540	548	1	14	0	1	0.1869999999999999	0	0.158056229352951	0
brain	ACBD5	548	541	548	541	0	409	0	1	0.1416265664160401	1	6.283614635467529	0
brain	ACBD5	548	542	548	542	0	35	0	1	-0.0037142857142857	0	-0.0904494076967239	0
brain	ACBD5	548	543	548	543	0	103	0	1	0.0919223300970873	1	0.4149802923202514	0
brain	ACBD5	548	544	548	544	0	53	0	1	0.0426037735849056	0	-0.1673254668712616	0
brain	ACBD5	548	545	545	548	1	11	0	0	0.2210909090909091	1	-0.0063383318483829	0
brain	ACBD5	548	546	546	548	1	43	0	1	0.1894047619047618	0	0.0407699048519134	0
brain	ACBD5	548	547	548	547	0	79	0	0	0.1411470588235294	0	0.1828100681304931	0
brain	ACCS	555	553	555	553	0	289	0	1	0.0845951557093425	1	5.854954242706299	1
brain	ACCS	555	554	555	554	0	314	0	0	0.0620573248407643	1	12.859453201293944	1
brain	ACD	564	557	564	557	0	163	0	1	0.136358108108108	0	6.68280029296875	1
brain	ACD	564	558	564	558	0	174	0	1	0.1310689655172413	0	6.055784702301025	1
brain	ACD	564	559	559	564	1	89	0	1	0.2030813953488372	0	-0.7765322923660278	1
brain	ACD	564	560	564	560	0	250	0	0	0.2279536423841059	0	0.7747189402580261	0
brain	ACD	564	561	564	561	0	320	0	0	0.2256375	1	-3.482222557067871	0
brain	ACD	564	562	564	562	0	406	0	0	0.2256375	1	-1.893490195274353	0
brain	ACD	564	563	564	563	0	163	0	1	0.136358108108108	0	6.68280029296875	1
brain	ACE	567	565	567	565	0	1165	0	0	0.0597124463519313	1	18.882612228393555	1
brain	ACE	567	566	567	566	0	781	0	1	0.0688079385403329	1	0.878101110458374	1
brain	ACER2	569	568	569	568	0	153	0	0	-0.0354248366013071	1	0.8144401907920837	1
brain	ACER2	569	570	569	570	0	110	0	1	0.0055545454545454	0	12.57365608215332	1
brain	ACER3	578	571	571	578	1	7	0	0	-0.0734285714285714	0	-0.6557425260543823	1
brain	ACER3	578	572	578	572	0	388	0	1	-0.0900285714285714	1	15.931103706359863	1
brain	ACER3	578	574	578	574	0	42	0	1	-0.0145952380952381	0	4.036272048950195	1
brain	ACER3	578	575	578	575	0	323	0	1	-0.0745377777777777	1	17.98410415649414	1
brain	ACER3	578	576	578	576	0	95	0	1	-0.0063263157894736	0	4.929454803466797	1
brain	ACER3	578	577	578	577	0	124	0	0	-0.1280733944954128	1	4.4265851974487305	1
brain	ACER3	578	579	578	579	0	116	0	0	-0.1117009345794392	1	3.2204201221466064	1
brain	ACER3	578	580	578	580	0	323	0	1	-0.0745377777777777	1	17.98410415649414	1
brain	ACER3	578	581	578	581	0	323	0	1	-0.0745377777777777	1	17.98410415649414	1
brain	ACER3	578	582	578	582	0	386	0	1	-0.0873292181069959	1	13.344579696655272	1
brain	ACER3	578	583	578	583	0	42	0	1	-0.0145952380952381	0	4.036272048950195	1
brain	ACER3	578	584	578	584	0	386	0	1	-0.0873292181069959	1	13.344579696655272	1
brain	ACER3	578	585	578	585	0	67	0	0	-0.0471641791044776	1	2.89236831665039	1
brain	ACER3	578	587	578	587	0	95	0	1	-0.0063263157894736	0	4.929454803466797	1
brain	ACHE	589	588	589	588	0	256	0	0	0.074421875	1	1.4992815256118774	1
brain	ACIN1	592	593	592	593	0	40	0	0	0.297675	0	-0.8906108140945435	0
brain	ACIN1	592	595	592	595	0	13	0	0	0.1594615384615384	0	0.2203311026096344	0
brain	ACKR1	596	597	597	596	1	7	0	1	0.0715	0	-0.2732807993888855	0
brain	ACLY	601	602	602	601	1	64	0	1	0.198074074074074	0	0.0189049616456031	0
brain	ACLY	601	603	601	603	0	10	0	0	0.324	0	0.0603319518268108	0
brain	ACLY	601	604	601	604	0	812	1	0	0.0749273399014778	1	-0.576209306716919	1
brain	ACO2	613	608	613	608	0	338	0	0	0.1006718266253869	1	-0.6087239980697632	1
brain	ACO2	613	610	613	610	0	393	0	0	0.1122886597938144	1	1.8053107261657717	1
brain	ACO2	613	611	613	611	0	10	0	1	0.1097777777777777	0	-0.1276673078536987	0
brain	ACO2	613	612	613	612	0	33	0	1	0.0463939393939394	0	-0.5076091289520264	0
brain	ACO2	613	614	613	614	0	55	0	1	0.0418727272727272	0	-0.675754189491272	0
brain	ACO2	613	615	613	615	0	5	0	0	-0.1105999999999999	0	-0.0163212604820728	1
brain	ACO2	613	616	613	616	0	301	0	1	0.0697574750830564	0	1.7110432386398315	1
brain	ACO2	613	617	617	613	1	74	0	1	0.1524222222222222	0	-0.9071401357650756	0
brain	ACO2	613	618	613	618	0	55	0	1	0.0418727272727272	0	-0.675754189491272	0
brain	ACO2	613	619	613	619	0	458	0	0	0.1194497816593886	1	0.0564454197883605	1
brain	ACO2	613	620	613	620	0	301	0	1	0.0697574750830564	0	1.7110432386398315	1
brain	ACO2	613	621	613	621	0	429	0	0	0.1118807106598984	1	3.242766857147217	1
brain	ACO2	613	622	613	622	0	302	0	1	0.0665860927152317	0	1.6869022846221924	1
brain	ACO2	613	623	613	623	0	80	0	0	0.0745569620253164	1	-0.2554139494895935	1
brain	ACOT11	627	626	626	627	1	76	0	0	0.083734693877551	1	-0.8246232271194458	1
brain	ACOT11	627	628	627	628	0	373	0	1	0.0835415549597855	1	1.8617539405822756	1
brain	ACOT13	630	631	630	631	0	24	0	1	0.0667916666666666	0	-1.1312755346298218	0
brain	ACOT2	632	633	632	633	0	205	0	1	0.1227058823529411	0	-4.066943645477295	1
brain	ACOT7	640	635	640	635	0	32	0	1	0.2094375	0	-0.916103720664978	0
brain	ACOT7	640	636	640	636	0	142	0	1	0.1703879310344827	0	0.1720657348632812	1
brain	ACOT7	640	637	637	640	1	78	0	1	0.1358510638297872	0	-0.7970851063728333	0
brain	ACOT7	640	638	640	638	0	124	0	1	0.1751935483870967	0	-0.1702015697956085	1
brain	ACOT7	640	639	640	639	0	43	0	1	0.2265348837209302	0	-0.6431669592857361	0
brain	ACOT8	645	641	645	641	0	212	0	1	0.0744597701149425	1	5.870018005371094	1
brain	ACOT8	645	642	645	642	0	107	0	0	0.0450425531914893	1	3.0886292457580566	1
brain	ACOT8	645	643	645	643	0	278	0	1	0.1410081300813008	1	8.74425983428955	1
brain	ACOT8	645	644	645	644	0	278	0	1	0.1410081300813008	1	8.74425983428955	1
brain	ACOT8	645	646	645	646	0	95	0	0	0.0148617021276595	1	2.8433966636657715	1
brain	ACOT8	645	647	645	647	0	105	0	1	0.109025	0	0.3065260052680969	1
brain	ACOT9	650	648	650	648	0	9	0	1	0.0853333333333333	0	-0.3274703323841095	0
brain	ACOT9	650	649	650	649	0	259	1	1	0.1176795366795366	1	-1.121193766593933	0
brain	ACOT9	650	651	650	651	0	200	0	0	0.074115	1	1.7137913703918457	0
brain	ACOX1	654	652	654	652	0	38	0	1	0.1943157894736841	0	0.0658020675182342	1
brain	ACOX1	654	653	654	653	0	90	0	1	0.077125	0	0.5682716369628906	1
brain	ACOX1	654	655	654	655	0	44	0	0	0.0754	0	0.0629473477602005	1
brain	ACOX2	656	657	656	657	0	381	0	1	0.0487162162162162	1	24.244281768798828	1
brain	ACOX3	660	659	660	659	0	82	0	0	0.0657682926829268	1	-0.9917268753051758	1
brain	ACP1	662	664	662	664	0	82	0	0	0.0757042253521126	1	4.945506095886231	1
brain	ACP1	662	665	662	665	0	28	0	1	0.1206666666666666	0	0.0447655618190765	1
brain	ACP3	667	668	667	668	0	256	0	0	0.0612265624999999	1	-3.335629463195801	1
brain	ACP6	669	670	669	670	0	344	0	1	0.1054585798816568	1	2.869095802307129	1
brain	ACP6	669	671	669	671	0	161	0	0	0.0742484472049689	1	-0.3138290643692016	1
brain	ACSBG1	675	676	675	676	0	242	0	1	0.1034462809917355	0	-0.8257423639297485	1
brain	ACSF3	684	680	684	680	0	265	0	1	0.0721999999999999	0	0.8162143230438232	1
brain	ACSF3	684	682	684	682	0	252	0	0	0.1070557939914162	1	2.365442991256714	1
brain	ACSF3	684	683	684	683	0	252	0	0	0.1070557939914162	1	2.365442991256714	1
brain	ACSL1	691	686	691	686	0	16	0	0	-0.0194666666666666	0	0.106802225112915	1
brain	ACSL1	691	687	691	687	0	171	0	1	0.062046783625731	0	-0.7735700607299805	1
brain	ACSL1	691	688	691	688	0	314	0	0	0.0674808917197452	1	3.304648160934448	1
brain	ACSL1	691	690	691	690	0	16	0	0	-0.0194666666666666	0	0.106802225112915	1
brain	ACSL1	691	692	691	692	0	385	0	0	0.066025974025974	1	3.8011441230773926	1
brain	ACSL1	691	693	691	693	0	10	0	0	0.1024	0	-0.083070769906044	1
brain	ACSL3	703	694	703	694	0	592	1	0	0.0777246621621621	1	24.95674133300781	1
brain	ACSL3	703	695	703	695	0	9	0	0	-0.1405555555555555	0	0.6614630222320557	1
brain	ACSL3	703	697	703	697	0	95	0	0	0.1036309523809523	1	0.176420196890831	0
brain	ACSL3	703	698	703	698	0	373	0	1	0.0708713136729222	1	-0.9840584993362428	1
brain	ACSL3	703	699	703	699	0	25	0	0	0.0585999999999999	0	-0.3151744604110718	1
brain	ACSL3	703	704	703	704	0	396	0	0	0.0957525252525252	1	3.781594753265381	1
brain	ACSL3	703	705	703	705	0	104	0	0	0.1447403846153846	1	-0.3126198053359985	0
brain	ACSL3	703	706	703	706	0	216	0	0	0.1226962616822429	1	1.7091751098632812	1
brain	ACSL3	703	707	703	707	0	373	0	1	0.0708713136729222	1	-0.9840584993362428	1
brain	ACSL3	703	710	703	710	0	216	0	0	0.1226962616822429	1	1.7091751098632812	1
brain	ACSL3	703	712	703	712	0	216	0	0	0.1226962616822429	1	1.7091751098632812	1
brain	ACSL3	703	713	703	713	0	359	0	1	0.0734707520891364	0	-3.217716693878174	1
brain	ACSL3	703	715	703	715	0	289	0	0	0.0943391003460207	1	3.380479335784912	1
brain	ACSL4	719	717	717	719	1	41	0	1	-0.094170731707317	0	-0.7119681239128113	0
brain	ACSL4	719	718	719	718	0	257	0	0	0.1071199999999999	0	1.8668410778045652	1
brain	ACSL4	719	720	720	719	1	41	0	1	-0.094170731707317	0	-0.7119681239128113	0
brain	ACSL4	719	721	719	721	0	650	1	0	0.0880459770114942	1	20.131919860839844	1
brain	ACSL4	719	722	722	719	1	41	0	1	-0.094170731707317	0	-0.7119681239128113	0
brain	ACSL4	719	724	724	719	1	47	0	1	-0.0618297872340425	0	-1.222120761871338	0
brain	ACSL4	719	726	726	719	1	41	0	1	-0.094170731707317	0	-0.7119681239128113	0
brain	ACSL5	730	728	730	728	0	587	1	0	0.0762982142857142	1	27.37528419494629	1
brain	ACSL5	730	729	730	729	0	444	0	0	0.0867274774774774	1	6.107256889343262	1
brain	ACSL6	738	731	738	731	0	434	0	1	0.0509375	1	-0.1347301602363586	1
brain	ACSL6	738	732	738	732	0	15	0	1	-0.2298666666666667	0	-0.6030628681182861	0
brain	ACSL6	738	733	738	733	0	36	0	1	-0.1365428571428571	0	-0.7958372831344604	1
brain	ACSL6	738	735	738	735	0	349	0	1	0.0619971346704871	0	-0.1428928077220916	1
brain	ACSL6	738	736	738	736	0	436	0	1	0.0528755760368663	1	0.0086163282394409	1
brain	ACSL6	738	737	738	737	0	379	0	1	0.0545857519788918	1	-0.3483225703239441	1
brain	ACSL6	738	739	738	739	0	349	0	1	0.0619971346704871	0	-0.1428928077220916	1
brain	ACSL6	738	740	738	740	0	71	0	1	-0.0273428571428571	0	-1.031798243522644	1
brain	ACSL6	738	741	738	741	0	11	0	0	-0.1536999999999999	0	-0.0244426168501377	1
brain	ACSL6	738	742	738	742	0	35	0	1	0.0818571428571428	0	-0.3564859926700592	0
brain	ACSL6	738	743	738	743	0	349	0	1	0.0619971346704871	0	-0.1428928077220916	1
brain	ACSM5	746	745	746	745	0	371	0	0	0.1065363881401617	1	2.28432297706604	1
brain	ACSS1	750	747	750	747	0	541	1	0	0.0718537037037037	1	21.956790924072266	1
brain	ACSS1	750	748	750	748	0	581	1	1	0.0791105169340463	1	12.9191255569458	1
brain	ACSS1	750	749	750	749	0	133	0	1	0.1033863636363636	0	-1.2559776306152344	1
brain	ACSS2	753	751	753	751	0	609	1	0	0.0800108303249097	1	24.2785758972168	1
brain	ACSS2	753	752	752	753	1	13	0	0	0.3802307692307692	0	-0.4255398511886596	1
brain	ACSS3	754	756	754	756	0	1	0	0	-0.884	0	-0.0137156918644905	1
brain	ACTA2	763	759	763	759	0	289	0	1	0.0626595744680851	1	26.583881378173828	1
brain	ACTA2	763	761	763	761	0	168	0	0	0.0786347305389221	1	-0.6366105079650879	1
brain	ACTA2	763	762	763	762	0	65	0	0	0.0873023255813953	1	-0.1636069416999817	1
brain	ACTB	773	764	773	764	0	43	0	1	0.0891627906976744	0	0.8214388489723206	1
brain	ACTB	773	766	773	766	0	122	0	1	0.1077704918032786	0	0.6866458058357239	1
brain	ACTB	773	767	773	767	0	131	0	1	0.1012595419847328	0	0.6733397245407104	1
brain	ACTB	773	770	773	770	0	122	0	1	0.1077704918032786	0	0.686646044254303	1
brain	ACTB	773	771	773	771	0	394	1	1	0.0788709677419354	1	27.09589385986328	1
brain	ACTB	773	772	772	773	1	43	0	1	0.2564418604651162	0	-1.154594659805298	0
brain	ACTB	773	774	773	774	0	49	0	0	0.0732826086956521	1	-0.4603600203990936	1
brain	ACTB	773	775	773	775	0	122	0	1	0.1077704918032786	0	0.686646044254303	1
brain	ACTG1	781	777	781	777	0	99	0	0	0.0483298969072164	1	2.0548737049102783	1
brain	ACTG1	781	778	781	778	0	43	0	1	0.1186279069767441	0	0.8228732943534851	1
brain	ACTG1	781	779	781	779	0	122	0	1	0.118155737704918	0	0.6648037433624268	1
brain	ACTG1	781	780	781	780	0	43	0	1	0.1186279069767441	0	0.8228738307952881	1
brain	ACTG1	781	784	781	784	0	122	0	1	0.118155737704918	0	0.664800226688385	1
brain	ACTG1	781	786	781	786	0	122	0	1	0.118155737704918	0	0.664800226688385	1
brain	ACTG1	781	791	781	791	0	99	0	0	0.0483298969072164	1	2.0548758506774902	1
brain	ACTG1	781	794	781	794	0	122	0	1	0.118155737704918	0	0.664800226688385	1
brain	ACTL6A	796	798	796	798	0	42	0	1	0.055	0	0.6959769129753113	1
brain	ACTL6B	800	799	800	799	0	194	0	0	0.1215773195876288	1	-0.7887740135192871	1
brain	ACTN1	805	803	805	803	0	672	1	0	0.0903948635634029	1	2.450631618499756	1
brain	ACTN1	805	804	805	804	0	428	1	1	0.0746892523364485	1	1.4310142993927002	1
brain	ACTN1	805	806	805	806	0	103	1	0	0.0590970873786408	1	-0.1630521267652511	1
brain	ACTN1	805	807	807	805	1	258	1	0	0.0938193548387096	1	-2.1028127670288086	1
brain	ACTN1	805	808	805	808	0	179	0	1	0.0625864197530864	0	0.8503483533859253	1
brain	ACTN1	805	809	809	805	1	155	0	0	0.0938193548387096	1	-1.3075376749038696	0
brain	ACTN1	805	810	805	810	0	88	0	0	0.1073295454545454	1	0.5096049904823303	1
brain	ACTN1	805	812	805	812	0	1	0	0	0.586	0	-0.0586240738630294	0
brain	ACTN1	805	813	805	813	0	92	0	1	0.1080760869565217	0	0.5286324620246887	1
brain	ACTN1	805	814	805	814	0	22	1	0	-0.0364090909090909	0	0.1731021553277969	1
brain	ACTN1	805	815	805	815	0	31	0	0	0.1348387096774193	0	-0.2368748188018798	1
brain	ACTN1	805	816	805	816	0	275	1	1	0.0686363636363636	0	1.010424256324768	1
brain	ACTN1	805	817	805	817	0	817	1	1	0.0863402692778457	1	6.223484992980957	1
brain	ACTN1	805	818	805	818	0	130	1	0	0.0742384615384615	1	0.1881048530340194	1
brain	ACTN1	805	819	805	819	0	275	1	1	0.0686363636363636	0	1.010424256324768	1
brain	ACTN1	805	820	805	820	0	28	0	0	0.1482142857142857	0	0.1871048212051391	1
brain	ACTN1	805	821	805	821	0	27	0	0	0.132	0	0.137307196855545	1
brain	ACTN1	805	822	805	822	0	191	1	0	0.0813193717277487	1	0.5325214266777039	1
brain	ACTN2	825	823	825	823	0	252	1	1	0.0690923694779116	0	2.0279459953308105	1
brain	ACTN2	825	824	825	824	0	215	1	1	0.0547302325581395	0	2.6755402088165283	1
brain	ACTN2	825	826	825	826	0	7	0	0	0.1888333333333333	0	0.0435460992157459	1
brain	ACTN2	825	827	825	827	0	282	1	1	0.0710857142857142	0	2.6847400665283203	1
brain	ACTN2	825	828	825	828	0	656	1	1	0.0947621951219512	1	4.794268608093262	1
brain	ACTN2	825	829	825	829	0	318	1	1	0.0812744479495268	0	2.970085620880127	1
brain	ACTN2	825	830	825	830	0	252	1	1	0.0690923694779116	0	2.0279459953308105	1
brain	ACTN2	825	831	825	831	0	252	1	1	0.0690923694779116	0	2.0279459953308105	1
brain	ACTN2	825	832	825	832	0	737	1	1	0.1002041666666666	1	5.538662433624268	1
brain	ACTN4	836	834	836	834	0	30	1	0	0.2188636363636363	0	-0.0006875805556774	1
brain	ACTN4	836	835	836	835	0	3	0	0	0.136	0	-0.0125580597668886	1
brain	ACTR10	837	838	837	838	0	301	0	0	0.0958825503355704	1	-1.5696035623550415	1
brain	ACTR10	837	839	837	839	0	251	0	0	0.1154674796747967	1	-2.4792370796203613	1
brain	ACTR1A	840	841	840	841	0	287	0	1	0.0868641114982578	1	1.93900203704834	1
brain	ACTR1B	845	842	845	842	0	229	0	0	0.0871266375545851	1	3.786563873291016	1
brain	ACTR1B	845	843	845	843	0	229	0	0	0.0871266375545851	1	3.786563873291016	1
brain	ACTR1B	845	844	845	844	0	208	0	1	0.0754567307692307	1	6.094780445098877	1
brain	ACTR1B	845	846	845	846	0	175	0	1	0.0714628571428571	0	6.362666606903076	1
brain	ACTR2	847	848	848	847	1	5	0	1	0.1578	0	-0.2931896448135376	1
brain	ACTR3	851	849	851	849	0	273	0	0	0.088660447761194	1	1.3887311220169067	1
brain	ACTR3	851	850	851	850	0	556	1	1	0.083975369458128	1	26.51101493835449	1
brain	ACTR3B	853	854	853	854	0	88	0	1	0.0649090909090909	0	0.2813511192798614	1
brain	ACTR3B	853	855	853	855	0	292	0	1	0.0681369863013698	1	2.0630736351013184	1
brain	ACTR3C	856	857	856	857	0	71	1	1	-0.0388974358974358	0	15.218661308288574	1
brain	ACTR5	858	859	858	859	0	416	1	1	0.0952115384615384	1	12.74806022644043	1
brain	ACTR6	863	860	863	860	0	233	0	1	0.0684611872146118	1	2.6426024436950684	1
brain	ACTR6	863	861	863	861	0	20	0	0	0.0458	0	2.464008092880249	1
brain	ACTR6	863	864	863	864	0	108	0	1	-0.0029259259259259	0	0.8048598766326904	1
brain	ACTR6	863	865	863	865	0	82	0	1	0.0150121951219512	0	0.4777706563472748	1
brain	ACTR8	867	866	867	866	0	512	0	1	0.113560546875	1	-2.0232975482940674	1
brain	ACTR8	867	868	867	868	0	111	0	1	0.2021351351351351	0	0.3891332149505615	1
brain	ACVR1	874	870	874	870	0	414	1	1	0.0574257907542579	1	10.855487823486328	1
brain	ACVR1	874	871	874	871	0	321	1	0	0.0551079365079365	1	6.945462226867676	1
brain	ACVR1	874	872	874	872	0	391	1	0	0.05346547314578	1	6.23528528213501	1
brain	ACVR1	874	875	874	875	0	89	0	0	0.117578313253012	1	0.6572716236114502	1
brain	ACVR1B	877	876	877	876	0	36	0	0	0.0499166666666666	1	0.3115864396095276	1
brain	ACVR2A	879	881	879	881	0	575	1	1	0.0834514170040485	1	26.744644165039062	1
brain	ACVR2B	884	882	884	882	0	158	1	1	0.075759493670886	0	0.8332903385162354	1
brain	ACVR2B	884	883	884	883	0	209	1	1	0.10688995215311	0	1.4132188558578491	1
brain	ACY1	886	887	886	887	0	52	0	1	0.1743461538461538	0	0.7778759002685547	0
brain	ACY1	886	889	886	889	0	273	0	1	0.1050685483870967	1	1.1868371963500977	1
brain	ACYP1	890	891	891	890	1	926	1	1	0.1271845979614949	1	-9.309654235839844	1
brain	ACYP2	903	893	903	893	0	246	0	1	0.0808843537414965	1	14.287734031677246	1
