tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
brain	ABHD14B	319	317	319	317	0	73	0	1	0.0068245614035087	0	5.671723365783691	1	19.11016845703125	1.9200392961502075	57	19
brain	ABHD14B	319	321	319	321	0	19	0	0	0.2708181818181818	0	-0.4614259302616119	1	-1.3974289894104004	-0.27954792976379395	11	9
brain	ABHD16A	324	323	324	323	0	219	0	1	0.0777625570776255	0	-2.169271230697632	0	-6.1164164543151855	-3.1290740966796875	219	60
brain	ABHD17A	325	326	325	326	0	134	0	0	0.0888358208955223	1	5.409136772155762	1	16.262643814086914	3.0753931999206543	134	60
brain	ABHD18	331	329	331	329	0	158	0	1	0.0656691729323308	0	0.9312741756439208	1	2.836918830871582	-4.729867458343506	133	27
brain	ABHD18	331	330	331	330	0	148	0	0	0.0622363636363636	1	2.018498420715332	1	6.239883899688721	5.071020603179932	110	40
brain	ABHD2	333	332	333	332	0	153	0	0	0.0824967320261437	1	3.036573886871338	1	7.426126480102539	-1.2044644355773926	153	60
brain	ABHD3	336	334	336	334	0	53	1	0	0.0651698113207547	0	4.970665454864502	1	12.166654586791992	-0.7099303007125854	53	60
brain	ABHD3	336	335	336	335	0	237	1	0	0.0462362869198312	1	8.233304977416992	1	13.607074737548828	8.741303443908691	237	60
brain	ABHD3	336	337	336	337	0	212	1	1	0.0369854368932038	1	4.927743434906006	1	11.329317092895508	5.953738212585449	206	11
brain	ABHD5	342	339	342	339	0	313	1	1	0.0630692041522491	1	21.36328315734864	1	24.210237503051758	20.20781707763672	289	31
brain	ABHD5	342	340	342	340	0	128	0	0	0.092792	1	0.0130858793854713	1	6.644591331481934	2.802428722381592	125	4
brain	ABHD5	342	341	342	341	0	41	0	1	0.1859756097560975	0	-0.0639869272708892	0	-4.551805019378662	-5.9496049880981445	41	60
brain	ABHD5	342	345	342	345	0	242	1	1	0.0656101694915254	1	13.76353645324707	1	19.952335357666016	19.668479919433594	236	12
brain	ABI1	351	349	351	349	0	5	0	0	0.0043999999999999	0	-0.1950965970754623	1	3.20882511138916	-2.5332071781158447	5	60
brain	ABI1	351	350	351	350	0	1	0	0	0.06	0	0.008074453100562	0	12.547113418579102	4.071011543273926	1	60
brain	ABI1	351	352	351	352	0	29	0	0	0.2438620689655172	0	-0.1300717890262603	0	9.169032096862793	-0.6755673885345459	29	60
brain	ABI1	351	353	353	351	1	73	0	1	0.1922272727272726	0	-0.5069838762283325	0	-4.657889366149902	-9.415207862854004	44	29
brain	ABI1	351	354	351	354	0	59	0	0	0.1660338983050847	0	0.8205010890960693	0	12.398897171020508	-4.454425811767578	59	60
brain	ABI1	351	355	351	355	0	6	0	0	0.0136666666666666	0	-0.2178689092397689	1	4.817971706390381	0.9599051475524902	6	60
brain	ABI1	351	356	356	351	1	27	0	0	0.3237407407407406	0	-0.0309376902878284	0	10.047221183776855	-3.7746853828430176	27	60
brain	ABI1	351	357	351	357	0	35	0	0	0.2043999999999999	1	-0.4404715895652771	1	8.460416793823242	-2.4573185443878174	35	60
brain	ABI1	351	358	351	358	0	30	0	0	0.2377333333333333	0	-0.1254803985357284	0	9.508659362792969	1.5400086641311646	30	60
brain	ABI1	351	359	351	359	0	88	0	0	0.1916818181818182	0	0.8585213422775269	0	11.601594924926758	8.98670768737793	88	60
brain	ABI2	365	360	365	360	0	165	0	1	0.1451592356687898	1	-0.153974562883377	1	9.842229843139648	-14.362842559814453	157	23
brain	ABI2	365	361	365	361	0	29	0	0	0.1756206896551724	0	-0.7930064797401428	0	3.385669231414795	-4.662227630615234	29	60
brain	ABI2	365	362	365	362	0	84	0	0	0.1833928571428571	1	-0.9080626964569092	1	5.918521881103516	-12.544625282287598	84	60
brain	ABI2	365	363	365	363	0	35	0	0	0.1036	0	-1.182053804397583	1	2.0580828189849854	2.6463754177093506	35	60
brain	ABI2	365	364	365	364	0	67	0	0	0.2361641791044776	0	-0.6060248017311096	1	4.434173583984375	4.660501480102539	67	60
brain	ABI3	366	367	366	367	0	6	0	0	0.0728333333333333	0	-0.4547850787639618	1	1.1446820497512817	-12.707998275756836	6	60
brain	ABI3BP	368	369	368	369	0	708	1	0	0.2424915254237288	1	1.6705012321472168	1	6.483614444732666	5.441349029541016	655	3
brain	ABL1	372	373	373	372	1	43	0	1	0.1854285714285714	0	0.1922378093004226	0	2.679116725921631	-9.656757354736328	35	35
brain	ABL2	378	374	378	374	0	182	0	1	0.1503312883435582	0	0.646004319190979	0	4.263485908508301	-3.5444135665893555	163	163
brain	ABL2	378	375	378	375	0	161	0	1	0.1427394366197183	0	0.7580768465995789	0	6.489091396331787	-9.043750762939453	142	142
brain	ABL2	378	376	378	376	0	794	0	1	0.1949856020942408	1	-2.077132225036621	1	8.463168144226074	14.984881401062012	604	37
brain	ABL2	378	377	378	377	0	652	0	1	0.2079243827160494	1	-3.4373340606689453	1	-0.5553208589553833	-3.96964430809021	488	8
brain	ABLIM1	379	380	379	380	0	4	0	1	0.44675	0	0.0395805686712265	0	-0.7230938673019409	-18.615808486938477	4	3
brain	ABLIM1	379	381	379	381	0	35	0	0	0.2952	0	-0.1224546730518341	1	-7.054625511169434	3.999558448791504	35	60
brain	ABLIM2	383	382	383	382	0	57	0	1	0.2263157894736842	0	-0.7822290658950806	1	-5.055111408233643	-11.809219360351562	57	2
brain	ABLIM2	383	384	383	384	0	444	1	1	0.1445819477434679	1	12.204778671264648	1	24.3889217376709	16.322914123535156	421	30
brain	ABLIM2	383	385	383	385	0	110	0	1	0.2358256880733945	0	-1.2409100532531738	1	-1.5241734981536865	-4.397984504699707	109	3
brain	ABLIM2	383	386	383	386	0	165	1	1	0.1720617283950617	0	-1.6017197370529177	1	2.313157558441162	-0.2956690490245819	162	5
brain	ABLIM2	383	387	383	387	0	98	0	1	0.2198163265306122	0	-0.9765620827674866	1	-4.217915058135986	9.28110408782959	98	2
brain	ABLIM3	388	389	388	389	0	502	1	0	0.1336704288939051	1	1.572035312652588	1	12.13222885131836	14.940439224243164	443	77
brain	ABLIM3	388	390	388	390	0	95	0	0	0.1763894736842105	0	-0.9785939455032348	1	-11.24569034576416	-15.959305763244629	95	60
brain	ABLIM3	388	393	388	393	0	275	1	0	0.1378235294117646	1	-1.2998191118240356	1	9.153318405151367	12.691577911376953	255	29
brain	ABR	399	395	399	395	0	46	0	1	0.1921086956521739	0	-0.581646740436554	0	-8.770065307617188	-8.87980842590332	46	60
brain	ABR	399	396	396	399	1	40	0	1	0.033074074074074	0	-0.4596278667449951	0	-5.071194171905518	-13.814699172973633	27	15
brain	ABR	399	397	399	397	0	74	0	1	0.2559523809523809	0	-0.4168568551540375	0	0.15538787841796875	-8.76314926147461	63	26
brain	ABR	399	398	399	398	0	226	0	1	0.157862831858407	0	-0.1111364662647247	1	-2.0238776206970215	6.615492343902588	226	8
brain	ABR	399	400	400	399	1	271	0	1	0.2331977611940298	0	-2.458302497863769	1	-6.315189838409424	3.973447799682617	268	105
brain	ABR	399	401	399	401	0	586	1	1	0.1276608391608391	1	5.843983173370361	1	14.684067726135254	3.7801623344421387	572	23
brain	ABR	399	402	399	402	0	791	1	1	0.1151933774834437	1	16.374326705932617	1	21.312698364257812	20.440223693847656	755	47
brain	ABRAXAS1	407	406	407	406	0	172	0	1	0.0604767441860465	0	11.270292282104492	1	18.744661331176758	14.490692138671875	172	60
brain	ABRAXAS1	407	408	407	408	0	109	0	1	0.0554770642201834	0	10.62310028076172	1	17.788240432739258	13.318933486938477	109	60
brain	ABTB1	415	411	415	411	0	142	1	1	0.0396338028169014	0	2.569774627685547	1	9.664031028747559	-2.9955267906188965	142	60
brain	ABTB1	415	412	415	412	0	142	1	1	0.0396338028169014	0	2.569774627685547	1	9.664031028747559	-12.463349342346191	142	60
brain	ABTB1	415	413	415	413	0	357	1	1	0.0771624649859943	1	4.155120849609375	1	-3.666980266571045	9.759334564208984	357	60
brain	ABTB1	415	414	415	414	0	43	1	1	0.0754285714285714	0	1.478478193283081	1	20.444217681884766	13.730378150939941	35	10
brain	ABTB3	418	417	418	417	0	119	0	0	0.114579831932773	0	0.3708018660545349	1	-2.6668357849121094	3.0119473934173584	119	82
brain	ABTB3	418	419	418	419	0	486	0	1	0.1372368972746331	0	-3.889925956726074	0	-7.446071624755859	-8.568370819091797	477	96
brain	ABTB3	418	420	418	420	0	111	0	0	0.0313942307692307	1	0.4619922041893005	1	12.007658004760742	-13.418014526367188	22	7
brain	ACAA1	422	421	422	421	0	152	0	1	0.0884868421052631	0	4.90700101852417	1	14.318100929260254	10.799922943115234	152	60
brain	ACAA1	422	423	422	423	0	292	0	1	0.081222602739726	1	20.9029541015625	1	26.017925262451172	27.555063247680664	292	1
brain	ACAA1	422	424	422	424	0	267	1	1	0.1111804511278195	1	1.6423810720443726	1	4.273770332336426	3.8808212280273438	266	4
brain	ACAA1	422	425	422	425	0	267	1	1	0.1111804511278195	1	1.6423810720443726	1	4.273770332336426	-1.8642017841339111	266	4
brain	ACAA2	428	429	428	429	0	4	0	1	-0.103	0	-0.0373729243874549	0	-0.42071548104286194	8.463953018188477	4	1
brain	ACAA2	428	430	428	430	0	147	0	0	0.0809280575539568	1	3.2036588191986084	1	13.704205513000488	16.42822265625	139	11
brain	ACAA2	428	431	428	431	0	101	0	0	0.097659574468085	1	4.052940845489502	1	16.57619285583496	-2.36643123626709	94	15
brain	ACACA	434	433	434	433	0	1392	0	1	0.0723685344827586	1	1.0546942949295044	1	0.7536217570304871	1.246096134185791	899	868
brain	ACACA	434	435	434	435	0	105	0	1	0.045495238095238	0	-0.158808633685112	0	0.1785717010498047	14.034743309020996	105	105
brain	ACACA	434	436	434	436	0	115	0	1	0.0649043478260869	0	-0.5401738882064819	0	-2.291329860687256	-8.660387992858887	115	115
brain	ACACA	434	437	434	437	0	1192	0	1	0.0608070469798657	1	-0.2775754630565643	1	1.0508216619491577	0.17946624755859375	37	37
brain	ACAD10	441	439	441	439	0	825	1	0	0.0980678787878788	1	0.9798343181610109	1	2.3620665073394775	9.336629867553711	788	2
brain	ACAD10	441	440	441	440	0	350	1	0	0.0852257142857143	1	2.575261354446411	1	21.600425720214844	-9.536503791809082	314	2
brain	ACAD10	441	442	441	442	0	945	1	1	0.0926623235613463	1	9.263848304748535	1	12.71830940246582	10.652397155761719	888	62
brain	ACAD10	441	443	441	443	0	646	1	1	0.0786269349845201	1	5.406643390655518	1	3.658263921737671	-1.8115075826644897	609	2
brain	ACAD11	444	445	444	445	0	375	1	0	0.0784490358126721	1	4.493074893951416	1	27.03683853149414	-4.21820592880249	363	16
brain	ACAD11	444	446	444	446	0	337	1	1	0.0825845697329376	0	1.319614291191101	1	-5.430237770080566	9.159139633178711	337	60
brain	ACAD11	444	447	444	447	0	304	1	0	0.0791973684210526	1	6.232173919677734	1	11.482099533081055	-10.859642028808594	304	60
brain	ACAD11	444	448	444	448	0	217	1	0	0.0611889400921659	1	1.5228734016418457	1	11.900132179260254	12.012571334838867	217	60
brain	ACAD8	453	449	453	449	0	112	0	1	0.0553431372549019	0	-1.2233071327209473	1	0.06508755683898926	-0.10771775245666504	102	19
brain	ACAD8	453	450	453	450	0	320	1	1	0.0445314685314685	1	6.379328727722168	1	10.26333236694336	1.6857664585113525	286	41
brain	ACAD8	453	451	453	451	0	307	1	1	0.0415510204081632	1	5.972531318664551	1	11.689682960510254	6.127011775970459	294	20
brain	ACAD8	453	452	453	452	0	127	1	1	0.073496062992126	0	-0.2277055084705352	1	3.9073679447174072	-5.7211503982543945	127	60
brain	ACAD9	457	454	457	454	0	357	0	1	0.0667759103641456	1	-2.219730854034424	1	-2.504495620727539	3.924650192260742	357	60
brain	ACAD9	457	455	455	457	1	106	0	0	0.105	1	-1.1775822639465332	1	-7.694576263427734	10.686738014221191	69	47
brain	ACAD9	457	456	457	456	0	168	0	0	0.0582023809523809	1	-1.366336226463318	1	0.7235853672027588	-7.255168914794922	168	60
brain	ACAD9	457	458	457	458	0	123	0	1	0.1239999999999999	0	0.5298489928245544	1	-0.7794308662414551	2.3761959075927734	123	60
brain	ACAD9	457	459	457	459	0	92	0	0	0.0553809523809523	1	1.2445766925811768	1	14.052366256713867	-1.2150763273239136	84	21
brain	ACAD9	457	460	457	460	0	123	0	1	0.1239999999999999	0	0.5298489928245544	1	-0.7794308662414551	0.7987570762634277	123	60
brain	ACAD9	457	461	457	461	0	320	1	1	0.0901031249999999	1	4.040399551391602	1	-1.4962080717086792	4.895390510559082	320	60
brain	ACAD9	457	462	457	462	0	555	1	1	0.0683893967093235	1	24.826385498046875	1	23.892175674438477	25.96373748779297	547	21
brain	ACAD9	457	463	463	457	1	153	0	0	0.2184941176470588	1	-3.446722507476806	1	-16.542295455932617	5.236505031585693	85	80
brain	ACAD9	457	464	457	464	0	123	0	1	0.1239999999999999	0	0.5298489928245544	1	-0.7794308662414551	-4.960551738739014	123	60
brain	ACAD9	457	465	457	465	0	215	0	1	0.0961545893719806	0	2.0909011363983154	1	15.152966499328613	22.773696899414062	207	21
brain	ACADL	467	466	467	466	0	306	1	0	0.063656862745098	1	6.1826372146606445	1	9.512664794921875	4.851351261138916	306	60
brain	ACADM	473	468	473	468	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1	4.578693866729736	3.682553291320801	146	9
brain	ACADM	473	469	473	469	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1	4.578693866729736	-12.371617317199707	146	9
brain	ACADM	473	470	473	470	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1	4.578693866729736	4.296222686767578	146	9
brain	ACADM	473	471	473	471	0	152	1	1	0.0885342465753424	0	-0.4961124062538147	1	4.578693866729736	2.8016915321350098	146	9
brain	ACADM	473	472	473	472	0	69	0	1	0.0611666666666666	0	0.9091604948043824	1	-3.297983169555664	14.636961936950684	36	33
brain	ACADM	473	474	473	474	0	429	1	1	0.0694220430107527	1	28.77376937866211	1	28.20938491821289	29.382173538208008	372	81
brain	ACADM	473	475	475	473	1	33	0	0	-0.0776969696969697	0	-1.6135687828063965	1	-0.27147340774536133	-7.280465126037598	33	60
brain	ACADM	473	476	473	476	0	86	0	1	0.0984418604651162	0	-0.6906646490097046	1	-1.2775154113769531	1.9348496198654175	86	60
brain	ACADM	473	477	473	477	0	108	0	1	0.0997058823529411	0	-0.7810105085372925	1	3.6154983043670654	10.179342269897461	102	9
brain	ACADM	473	478	473	478	0	47	0	0	0.0975744680851063	0	1.83450186252594	1	8.71312141418457	-0.27524644136428833	47	60
brain	ACADM	473	479	473	479	0	110	0	0	0.0255670103092783	1	1.6801661252975464	1	4.156966686248779	1.9845397472381592	97	18
brain	ACADM	473	480	473	480	0	36	0	1	0.0611666666666666	0	-1.0104669332504272	0	-10.455610275268555	10.239770889282227	36	60
brain	ACADM	473	481	473	481	0	189	1	1	0.1045714285714285	0	0.2326934337615966	1	2.3697116374969482	-4.149838447570801	189	60
brain	ACADM	473	482	473	482	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1	-0.31807947158813477	-5.748669147491455	130	60
brain	ACADM	473	483	473	483	0	189	1	1	0.1045714285714285	0	0.2326845526695251	1	2.3697116374969482	-8.582430839538574	189	60
brain	ACADM	473	484	473	484	0	230	1	0	0.0632966507177033	1	4.668739318847656	1	10.231112480163574	3.4715373516082764	209	24
brain	ACADM	473	485	473	485	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1	-0.31807947158813477	0.7803163528442383	130	60
brain	ACADM	473	486	473	486	0	86	0	1	0.0984418604651162	0	-0.6906644105911255	1	-1.2775154113769531	-4.368871212005615	86	60
brain	ACADM	473	487	473	487	0	130	1	1	0.0863230769230769	0	-0.5090333223342896	1	-0.31807947158813477	-8.83948802947998	130	60
brain	ACADM	473	488	473	488	0	152	1	1	0.0885342465753424	0	-0.4961118996143341	1	4.578693866729736	-11.163602828979492	146	9
brain	ACADSB	490	491	490	491	0	102	0	1	0.0860490196078431	0	-1.8883061408996584	1	-5.1580424308776855	9.748907089233398	102	60
brain	ACADVL	492	493	492	493	0	477	1	1	0.0817023060796645	1	8.344833374023438	1	14.7243070602417	7.300235271453857	477	60
brain	ACADVL	492	495	492	495	0	413	1	0	0.0608802992518703	1	3.446364164352417	1	5.136529445648193	9.860950469970703	401	21
brain	ACADVL	492	496	492	496	0	425	1	1	0.0975721393034825	1	8.992476463317871	1	15.643341064453125	8.35566520690918	402	24
brain	ACADVL	492	497	492	497	0	553	1	1	0.0875854545454545	1	24.71158218383789	1	24.424699783325195	24.940509796142578	550	8
brain	ACADVL	492	499	492	499	0	22	0	1	0.2600454545454545	0	-0.611674427986145	0	-6.35732364654541	2.1324515342712402	22	60
brain	ACADVL	492	501	492	501	0	482	1	0	0.0662522935779816	1	6.031869888305664	1	14.718932151794434	10.348627090454102	436	46
brain	ACADVL	492	503	492	503	0	508	1	1	0.0903503937007873	1	11.405649185180664	1	16.958133697509766	5.478290557861328	508	2
brain	ACADVL	492	504	492	504	0	76	0	1	0.17075	0	-1.1423956155776978	0	-8.463737487792969	11.935585021972656	76	60
brain	ACAN	507	506	507	506	0	1849	1	0	0.2117681396617567	1	0.8342852592468262	1	11.726844787597656	-5.724822521209717	338	37
brain	ACAN	507	508	507	508	0	2052	1	0	0.2013440545808967	1	4.03787899017334	1	5.723752021789551	0.6934361457824707	544	60
brain	ACAP1	510	509	510	509	0	732	1	1	0.1236852646638054	1	16.86065673828125	1	17.4151611328125	16.30316162109375	699	51
brain	ACAP2	515	512	515	512	0	633	1	1	0.1171470113085622	1	3.961045742034912	1	20.90804672241211	14.12493896484375	619	18
brain	ACAP2	515	513	513	515	1	72	0	0	0.050754716981132	0	-0.6474922895431519	0	2.76035213470459	1.0612456798553467	53	23
brain	ACAP2	515	514	515	514	0	584	1	0	0.122806506849315	1	-0.489709734916687	1	-2.0317935943603516	-3.313689708709717	584	60
brain	ACAP2	515	517	515	517	0	247	1	0	0.1309831932773109	1	-0.2030980885028839	1	-4.699622631072998	-3.179110527038574	238	9
brain	ACAP3	518	519	518	519	0	270	0	1	0.1021925925925925	0	1.2005066871643066	1	-2.3628687858581543	7.368532180786133	270	60
brain	ACAP3	518	521	518	521	0	76	0	1	0.1580526315789474	0	0.1555392295122146	1	6.5488786697387695	-6.517514228820801	76	1
brain	ACAT1	524	522	524	522	0	242	0	1	0.0802928870292886	1	12.538305282592772	1	15.354965209960938	10.862956047058105	239	9
brain	ACAT1	524	523	524	523	0	483	1	1	0.0882970027247956	1	25.545265197753903	1	27.555904388427734	25.01712417602539	367	138
brain	ACAT2	526	525	526	525	0	230	0	1	0.0946391304347826	1	2.144178867340088	1	4.118019104003906	0.05625221133232117	230	60
brain	ACBD4	529	530	530	529	1	253	0	0	0.1409470198675496	1	-2.7467141151428223	0	-6.354010581970215	-0.11488160490989685	151	115
brain	ACBD4	529	531	531	529	1	253	0	0	0.1409470198675496	1	-2.7467141151428223	0	-6.354010581970215	-3.277086019515991	151	115
brain	ACBD4	529	532	529	532	0	324	0	1	0.1636984126984127	1	3.28159761428833	1	4.743004322052002	2.5949368476867676	189	147
brain	ACBD4	529	533	529	533	0	142	0	0	0.2001595744680851	1	1.887601852416992	0	7.737554550170898	-1.458552598953247	94	57
brain	ACBD4	529	534	529	534	0	99	0	0	0.1443835616438356	1	1.6764819622039795	0	9.755327224731445	-1.2990379333496094	73	37
brain	ACBD5	548	535	548	535	0	3	0	1	-0.1036666666666666	0	0.0186833478510379	0	-2.863347291946411	-4.922735214233398	3	1
brain	ACBD5	548	536	548	536	0	109	0	1	0.0577981651376146	0	-0.7774462103843689	1	-2.5014753341674805	1.4222829341888428	109	60
brain	ACBD5	548	537	548	537	0	68	0	0	0.1411470588235294	0	0.6661791801452637	0	6.207837104797363	1.432091236114502	68	60
brain	ACBD5	548	538	548	538	0	46	0	1	-0.0037142857142857	0	-0.389058768749237	0	-7.1362786293029785	-6.741888046264648	35	11
brain	ACBD5	548	539	548	539	0	362	0	1	0.1448161559888579	1	-4.544414520263672	0	-1.2523274421691895	-0.9498932361602783	359	7
brain	ACBD5	548	540	540	548	1	14	0	1	0.1869999999999999	0	0.158056229352951	0	10.219199180603027	-0.19457697868347168	12	3
brain	ACBD5	548	541	548	541	0	409	0	1	0.1416265664160401	1	6.283614635467529	0	8.599471092224121	1.3446999788284302	399	13
brain	ACBD5	548	542	548	542	0	35	0	1	-0.0037142857142857	0	-0.0904494076967239	0	-3.4377026557922363	0.7569000720977783	35	60
brain	ACBD5	548	543	548	543	0	103	0	1	0.0919223300970873	1	0.4149802923202514	0	2.08219051361084	-2.551287889480591	103	60
brain	ACBD5	548	544	548	544	0	53	0	1	0.0426037735849056	0	-0.1673254668712616	0	-1.3060340881347656	-1.8213690519332886	53	60
brain	ACBD5	548	545	545	548	1	11	0	0	0.2210909090909091	1	-0.0063383318483829	0	-2.7073893547058105	3.6699090003967285	11	2
brain	ACBD5	548	546	546	548	1	43	0	1	0.1894047619047618	0	0.0407699048519134	0	2.640721559524536	-0.4076993763446808	42	4
brain	ACBD5	548	547	548	547	0	79	0	0	0.1411470588235294	0	0.1828100681304931	0	0.8554985523223877	0.741725742816925	68	11
brain	ACCS	555	553	555	553	0	289	0	1	0.0845951557093425	1	5.854954242706299	1	10.592676162719727	5.276780128479004	289	60
brain	ACCS	555	554	555	554	0	314	0	0	0.0620573248407643	1	12.859453201293944	1	24.236927032470703	11.805232048034668	314	60
brain	ACD	564	557	564	557	0	163	0	1	0.136358108108108	0	6.68280029296875	1	15.963747024536133	3.977613925933838	148	18
brain	ACD	564	558	564	558	0	174	0	1	0.1310689655172413	0	6.055784702301025	1	14.452974319458008	2.2665164470672607	174	60
brain	ACD	564	559	559	564	1	89	0	1	0.2030813953488372	0	-0.7765322923660278	1	-4.83152437210083	-5.521395206451416	86	3
brain	ACD	564	560	564	560	0	250	0	0	0.2279536423841059	0	0.7747189402580261	0	-0.4470216929912567	1.0645109415054321	151	113
