enst_id	gene_name
ENST00000234816	ANGPTL1
ENST00000234827	TCEANC2
ENST00000234831	TMEM59
ENST00000234875	RPL22
ENST00000234961	OPRD1
ENST00000235090	WDR77
ENST00000235150	RNF19B
ENST00000235307	C1orf21
ENST00000235310	MAD2L2
ENST00000235329	MFN2
ENST00000235332	MIIP
ENST00000235345	SLC35D1
ENST00000235382	RGS2
ENST00000235521	WARS2
ENST00000235532	OSCP1
ENST00000235628	NT5C1A
ENST00000235790	KDM5B
ENST00000235835	AKR7A2
ENST00000235932	RAB29
ENST00000236040	P3H1
ENST00000236051	EBNA1BP2
ENST00000236067	ATP6V0B
ENST00000236137	SLC19A2
ENST00000236192	VAMP4
ENST00000236273	SYF2
ENST00000236342	DHDDS
ENST00000236412	PPP1R8
ENST00000236671	CTSD
ENST00000236877	SLC8A2
ENST00000236925	CAMSAP2
ENST00000236937	FCGR2B
ENST00000236957	EEF1B2
ENST00000236959	ATIC
ENST00000236980	FASTKD2
ENST00000237019	B4GALT6
ENST00000237163	DOP1A
ENST00000237172	FILIP1
ENST00000237177	CASP8AP2
ENST00000237186	UBE3D
ENST00000237247	SGIP1
ENST00000237264	TBPL1
ENST00000237281	FBXO30
ENST00000237283	ADAT2
ENST00000237305	SGK1
ENST00000237380	MED28
ENST00000237455	RNF103
ENST00000237500	MYL12B
ENST00000237530	RPN2
ENST00000237536	SOGA1
ENST00000237596	PKD2
ENST00000237612	ABCG2
ENST00000237623	SPP1
ENST00000237642	STBD1
ENST00000237654	CCNI
ENST00000237696	RARRES1
ENST00000237822	LDAH
ENST00000237853	ELL2
ENST00000237858	GLRX
ENST00000237889	NDUFB3
ENST00000237937	ZFAND5
ENST00000238018	GDA
ENST00000238044	ECRG4
ENST00000238081	YWHAQ
ENST00000238112	CPSF3
ENST00000238138	PIGZ
ENST00000238146	DDX55
ENST00000238156	CCDC92
ENST00000238379	HDHD3
ENST00000238477	ALG2
ENST00000238483	APC2
ENST00000238497	VPS4B
ENST00000238561	ADCK1
ENST00000238609	IFI27L2
ENST00000238616	NEK9
ENST00000238618	ACYP1
ENST00000238647	IRF2BPL
ENST00000238651	ACOT2
ENST00000238667	FLVCR2
ENST00000238682	TGFB3
ENST00000238686	ZC2HC1C
ENST00000238688	SLIRP
ENST00000238714	PAPOLG
ENST00000238721	TP53I3
ENST00000238738	RHOQ
ENST00000238788	TMEM214
ENST00000238789	ATAD2B
ENST00000238823	FAM98A
ENST00000238831	YIPF4
ENST00000238856	AFTPH
ENST00000238875	LGALSL
ENST00000238892	CRIPT
ENST00000238918	ADGRB3
ENST00000238936	MFSD13A
ENST00000238961	SLF2
ENST00000238994	PPP1R3C
ENST00000239007	MXI1
ENST00000239032	PRLHR
ENST00000239223	DUSP1
ENST00000239231	PANK3
ENST00000239367	LRP11
ENST00000239374	CCDC170
ENST00000239444	PCDHB8
ENST00000239446	PCDHB10
ENST00000239449	PCDHB14
ENST00000239450	PCDHB12
ENST00000239451	SLC25A2
ENST00000239461	PRRX1
ENST00000239666	PDZD11
ENST00000239690	NUDCD1
ENST00000239830	CCDC77
ENST00000239878	UFM1
ENST00000239882	ELF1
ENST00000239891	ALG5
ENST00000239906	FAM53C
ENST00000239926	MYOT
ENST00000239938	EGR1
ENST00000239940	PFN2
ENST00000239944	SERP1
ENST00000240050	MTERF2
ENST00000240055	NFYB
ENST00000240079	WASHC3
ENST00000240093	FZD3
ENST00000240100	DUSP4
ENST00000240123	SORBS3
ENST00000240139	PPP3CC
ENST00000240159	RNF170
ENST00000240185	TARDBP
ENST00000240285	RDH10
ENST00000240304	LUC7L3
ENST00000240316	COIL
ENST00000240333	SLC35B1
ENST00000240364	FAM117A
ENST00000240423	NCAPH
ENST00000240499	ZNF141
ENST00000240587	TSHZ3
ENST00000240615	TAS2R8
ENST00000240617	PLBD1
ENST00000240618	KLRK1
ENST00000240619	TAS2R10
ENST00000240651	PYROXD1
ENST00000240662	KCNJ8
ENST00000240687	TAS2R7
ENST00000240719	ZNF549
ENST00000240727	ZSCAN18
ENST00000240731	ZNF211
ENST00000240851	TFG
ENST00000240874	KALRN
ENST00000240922	NAA50
ENST00000241001	PAX6
ENST00000241014	MAPK8IP1
ENST00000241041	PEX16
ENST00000241051	DEPDC7
ENST00000241052	CAT
ENST00000241069	ACHE
ENST00000241124	GJB6
ENST00000241261	TNFSF10
ENST00000241274	SLITRK3
ENST00000241305	CPXM2
ENST00000241337	GSTM2
ENST00000241356	ADORA3
ENST00000241393	CXCR4
ENST00000241416	ACVR2A
ENST00000241436	POLK
ENST00000241453	FLT3
ENST00000241463	RASL11A
ENST00000241502	FYTTD1
ENST00000241600	MRPS2
ENST00000241704	COPA
ENST00000242057	AHR
ENST00000242059	SCRN1
ENST00000242066	ETV1
ENST00000242067	BBS9
ENST00000242108	EEPD1
ENST00000242140	WIPF3
ENST00000242152	NPY
ENST00000242208	INHBA
ENST00000242209	FKBP9
ENST00000242248	POLM
ENST00000242249	RAMP3
ENST00000242257	MRM2
ENST00000242275	SLC25A51
ENST00000242285	CLTA
ENST00000242310	TAF1L
ENST00000242315	PHF24
ENST00000242351	ZC3HAV1
ENST00000242465	SRGN
ENST00000242480	EGR2
ENST00000242505	FAM149B1
ENST00000242576	UNG
ENST00000242577	DYNLL1
ENST00000242591	IFT81
ENST00000242592	ACADS
ENST00000242607	HVCN1
ENST00000242719	RNF11
ENST00000242728	BHLHE41
ENST00000242729	SSPN
ENST00000242776	DDX39A
ENST00000242783	PKN1
ENST00000242784	TRIR
ENST00000242786	ADGRE5
ENST00000242804	ZNF442
ENST00000242810	KLHL24
ENST00000242827	EBPL
ENST00000242848	ZC3H13
ENST00000243045	ORMDL2
ENST00000243050	NR4A1
ENST00000243052	PDE1B
ENST00000243077	LRP1
ENST00000243167	FAAH
ENST00000243189	RSRP1
ENST00000243253	SEC61A1
ENST00000243286	TCEAL3
ENST00000243298	RAB9B
ENST00000243326	RIF1
ENST00000243346	NMI
ENST00000243347	TNFAIP6
ENST00000243349	ACVR1C
ENST00000243389	SLC36A1
ENST00000243457	KCNJ2
ENST00000243498	EXOSC9
ENST00000243501	PLA2G12A
ENST00000243563	SNRPA
ENST00000243578	B9D2
ENST00000243639	ZNF468
ENST00000243643	ZNF415
ENST00000243644	ZNF350
ENST00000243673	GPR83
ENST00000243706	HAUS3
ENST00000243776	CHPF
ENST00000243786	INHA
ENST00000243878	ENKD1
ENST00000243896	SLC35C2
ENST00000243903	ACTR5
ENST00000243918	SYS1
ENST00000243964	SLC12A5
ENST00000243997	ATP5F1E
ENST00000244007	PLCG1
ENST00000244020	SRSF6
ENST00000244040	RAB22A
ENST00000244043	PTGIS
ENST00000244050	SNAI1
ENST00000244051	MOCS3
ENST00000244061	RNF114
ENST00000244137	PEPD
ENST00000244221	PAIP2B
ENST00000244227	SNRNP27
ENST00000244230	MPHOSPH10
ENST00000244289	LIPE
ENST00000244302	HIF3A
ENST00000244333	LYPD3
ENST00000244364	DST
ENST00000244496	RRP36
ENST00000244519	BTN3A3
ENST00000244520	SNRPC
ENST00000244534	H1-3
ENST00000244571	AARS2
ENST00000244573	H1-1
ENST00000244576	ZNF391
ENST00000244670	KLHDC3
ENST00000244711	MEA1
ENST00000244728	COL21A1
ENST00000244741	CDKN1A
ENST00000244745	SOX4
ENST00000244751	CPNE5
ENST00000244763	SSR1
ENST00000244766	NRN1
ENST00000244769	ATXN1
ENST00000244777	BLOC1S5
ENST00000244815	LRRFIP1
ENST00000244869	EREG
ENST00000245046	EMC3
ENST00000245105	SH3TC1
ENST00000245157	BBS2
ENST00000245185	MT2A
ENST00000245206	GOT2
ENST00000245222	SPHK2
ENST00000245304	RAP2A
ENST00000245407	SLC22A5
ENST00000245414	IRF1
ENST00000245448	DMAC2L
ENST00000245451	BMP4
ENST00000245457	PTGER2
ENST00000245458	RPS29
ENST00000245479	SOX9
ENST00000245539	MRPS7
ENST00000245543	ARMC7
ENST00000245544	NUP85
ENST00000245551	MIF4GD
ENST00000245552	NT5C
ENST00000245564	MSTO1
ENST00000245615	MBOAT7
ENST00000245680	SLC35F5
ENST00000245787	INSIG2
ENST00000245796	PSD4
ENST00000245812	ALKBH7
ENST00000245816	CLPP
ENST00000245838	THOC2
ENST00000245857	RPL23
ENST00000245907	C3
ENST00000245925	EML2
ENST00000245932	VASP
ENST00000245934	SYMPK
ENST00000245960	CDC25B
ENST00000246006	CD93
ENST00000246015	PSMF1
ENST00000246024	TMX4
ENST00000246041	AP5S1
ENST00000246043	RRBP1
ENST00000246069	DSTN
ENST00000246070	LAMP5
ENST00000246071	SNRPB2
ENST00000246115	S1PR4
ENST00000246117	NCLN
ENST00000246149	ANKHD1
ENST00000246151	PITHD1
ENST00000246166	FNTB
ENST00000246174	ARMCX5
ENST00000246186	MMP24
ENST00000246190	NECAB3
ENST00000246194	RALY
ENST00000246229	PLAGL2
ENST00000246314	AGO3
ENST00000246337	UROD
ENST00000246421	ENSG00000290854
ENST00000246529	LRFN3
ENST00000246532	IGFLR1
ENST00000246533	CAPNS1
ENST00000246535	PDCD2L
ENST00000246548	UBA2
ENST00000246551	HCST
ENST00000246553	FFAR1
ENST00000246672	NR1D1
ENST00000246747	ARL2
ENST00000246792	RRAS
ENST00000246802	NOP53
ENST00000246868	SBDS
ENST00000246957	TRAP1
ENST00000247001	SUGP1
ENST00000247003	DDX49
ENST00000247020	SDF2
ENST00000247026	NSRP1
ENST00000247138	SLC35A2
ENST00000247161	ELK1
ENST00000247178	ATG14
ENST00000247194	L3HYPDH
ENST00000247207	HSPA2
ENST00000247225	SGPP1
ENST00000247226	PLEKHG3
ENST00000247270	EVI2A
ENST00000247271	OMG
ENST00000247291	AIF1L
ENST00000247306	CTAG2
ENST00000247461	CANX
ENST00000247470	PYCARD
ENST00000247655	COX7C
ENST00000247665	PHPT1
ENST00000247668	TRAF2
ENST00000247706	ABHD8
ENST00000247815	HELB
ENST00000247833	RAB3IP
ENST00000247843	YEATS4
ENST00000247866	NDUFB2
ENST00000247881	TAS2R4
ENST00000247883	TAS2R5
ENST00000247930	ZNF777
ENST00000247933	IDUA
ENST00000247956	ZNF317
ENST00000247970	PIN1
ENST00000247977	FBXL12
ENST00000247986	KIF17
ENST00000248041	CYP4F11
ENST00000248054	SIN3B
ENST00000248070	EPS15L1
ENST00000248071	KLF2
ENST00000248089	HCFC1R1
ENST00000248098	JPT2
ENST00000248114	GFER
ENST00000248121	SYNGR3
ENST00000248139	RAB40C
ENST00000248150	GNG13
ENST00000248211	ZNF10
ENST00000248244	TICAM1
ENST00000248248	MON1B
ENST00000248306	METTL25
ENST00000248342	EIF3K
ENST00000248378	EMC6
ENST00000248420	CACTIN
ENST00000248437	TUBA4A
ENST00000248450	AAMP
ENST00000248451	PNKD
ENST00000248484	TNFRSF19
ENST00000248553	HSPB1
ENST00000248564	GNG11
ENST00000248566	SEM1
ENST00000248594	PTPN12
ENST00000248598	FGL2
ENST00000248633	PEX1
ENST00000248668	LRFN1
ENST00000248706	RASL11B
ENST00000248846	TUBGCP6
ENST00000248879	DGCR6L
ENST00000248899	NCF4
ENST00000248901	CYTH4
ENST00000248924	GCAT
ENST00000248929	SGSM3
ENST00000248933	SEZ6L
ENST00000248958	SDF2L1
ENST00000248975	YWHAH
ENST00000249014	CDC42EP1
ENST00000249016	MCHR1
ENST00000249042	TST
ENST00000249064	CCDC117
ENST00000249066	APOL2
ENST00000249071	RAC2
ENST00000249209	EMC4
ENST00000249269	PMPCB
ENST00000249289	ATP6V1F
ENST00000249299	LSM8
ENST00000249330	VGF
ENST00000249344	STRIP2
ENST00000249356	DNAJB9
ENST00000249363	LRRC4
ENST00000249364	CALU
ENST00000249373	SMO
ENST00000249396	SIRT2
ENST00000249442	MTX2
ENST00000249601	ARHGAP22
ENST00000249636	PIAS1
ENST00000249647	SNAP23
ENST00000249700	TMOD2
ENST00000249736	SLTM
ENST00000249749	DLL4
ENST00000249776	KNSTRN
ENST00000249786	SERF2
ENST00000249806	CLN6
ENST00000249822	ARPP19
ENST00000249837	VPS13C
ENST00000249842	ISLR
ENST00000249861	THAP10
ENST00000249883	AMOTL2
ENST00000249910	MBD4
ENST00000249923	COPB1
ENST00000250076	ZNF232
ENST00000250092	CD68
ENST00000250101	TXNDC17
ENST00000250111	ATP1B2
ENST00000250124	MPDU1
ENST00000250237	QTRT1
ENST00000250241	ILF3
ENST00000250263	ERI1
ENST00000250340	CLEC11A
ENST00000250360	SIGLEC9
ENST00000250373	NFATC4
ENST00000250377	PRORP
ENST00000250405	BCL2L2
ENST00000250416	PARP2
ENST00000250454	EAPP
ENST00000250457	EGLN3
ENST00000250489	PIP4P1
ENST00000250495	NEDD8
ENST00000250498	DAD1
ENST00000250535	CDO1
ENST00000250559	RAP1B
ENST00000250617	ARHGEF6
ENST00000250699	CHRNA10
ENST00000250784	RPS4Y1
ENST00000250894	MAPK8IP3
ENST00000250896	MKNK2
ENST00000250930	PGAP6
ENST00000251020	SALL1
ENST00000251038	ZC3H14
ENST00000251047	LMAN1
ENST00000251076	DMXL2
ENST00000251081	DSC2
ENST00000251089	ANGEL1
ENST00000251091	SAMD4A
ENST00000251102	CNGB1
ENST00000251108	CDADC1
ENST00000251127	NALCN
ENST00000251143	VPS35L
ENST00000251166	CORO7
ENST00000251170	SEC14L5
ENST00000251195	CLSPN
ENST00000251203	PBX4
ENST00000251241	DHX40
ENST00000251250	DTWD1
ENST00000251269	ZNF221
ENST00000251287	HCN2
ENST00000251296	IGSF21
ENST00000251303	SLX1A
ENST00000251334	INTS2
ENST00000251363	CERS4
ENST00000251376	LILRA2
ENST00000251412	TUBG2
ENST00000251413	TUBG1
ENST00000251453	RPS16
ENST00000251472	MAST1
ENST00000251473	PLPPR2
ENST00000251496	NCAPG
ENST00000251507	RABGAP1L
ENST00000251527	ESYT2
ENST00000251546	FBXO44
ENST00000251547	FBXO44
ENST00000251582	ADAMTS2
ENST00000251588	CIAO3
ENST00000251595	HBA2
ENST00000251607	TRNT1
ENST00000251636	DHX29
ENST00000251642	DHX58
ENST00000251645	KRT31
ENST00000251654	PCCB
ENST00000251691	ARFGEF3
ENST00000251722	USP40
ENST00000251739	VPS50
ENST00000251775	SNX4
ENST00000251810	RRM2B
ENST00000251822	RHOBTB2
ENST00000251849	RAF1
ENST00000251871	MED17
ENST00000251879	RIC1
ENST00000251900	SCML2
ENST00000251968	TSG101
ENST00000251993	KIAA0930
ENST00000252011	DHX35
ENST00000252015	TRPC4AP
ENST00000252029	TYMP
ENST00000252032	DNAAF9
ENST00000252034	ELN
ENST00000252085	PCDHGA12
ENST00000252087	PCDHGC5
ENST00000252102	NDUFA2
ENST00000252108	UBE4A
ENST00000252115	POLDIP3
ENST00000252136	TRMT2A
ENST00000252137	ESS2
ENST00000252207	ZSCAN9
ENST00000252211	ZKSCAN3
ENST00000252242	KRT5
ENST00000252268	DPF2
ENST00000252288	GAMT
ENST00000252321	KCNA5
ENST00000252322	CRACR2A
ENST00000252445	ELOF1
ENST00000252456	CNN1
ENST00000252483	NECTIN2
ENST00000252485	NECTIN2
ENST00000252486	APOE
ENST00000252487	TOMM40
ENST00000252490	APOC2
ENST00000252506	GADD45G
ENST00000252512	XPO7
ENST00000252527	INF2
ENST00000252530	FAM98C
ENST00000252542	SAFB2
ENST00000252575	NCAN
ENST00000252590	PLVAP
ENST00000252593	BST2
ENST00000252594	NSUN5
ENST00000252595	SLC27A1
ENST00000252597	USHBP1
ENST00000252599	COLGALT1
ENST00000252602	MRPL34
ENST00000252603	PGLS
ENST00000252622	LSM7
ENST00000252660	MAS1
ENST00000252674	MLLT1
ENST00000252699	ACTN4
ENST00000252711	NDUFA10
ENST00000252713	ZNF655
ENST00000252744	ZSWIM6
ENST00000252797	ZNF764
ENST00000252799	ZNF747
ENST00000252804	PXDN
ENST00000252809	GDF15
ENST00000252816	LSM4
ENST00000252818	JUND
ENST00000252825	HRC
ENST00000252840	ZNF557
ENST00000252854	OLFM1
ENST00000252891	NUMBL
ENST00000252934	ATXN10
ENST00000252936	TUBGCP2
ENST00000252939	CALY
ENST00000252979	ZNF337
ENST00000252992	CEP85
ENST00000252996	TAF4
ENST00000252999	LAMA5
ENST00000253003	ADRM1
ENST00000253023	UBE2M
ENST00000253024	TRIM28
ENST00000253031	YIPF2
ENST00000253039	EIF2S3
ENST00000253047	TMEM160
ENST00000253048	ZC3H4
ENST00000253055	MAP3K10
ENST00000253063	SESN2
ENST00000253083	HIP1R
ENST00000253099	MRPL4
ENST00000253107	PPAN
ENST00000253108	EIF3G
ENST00000253110	SHFL
ENST00000253115	ZNF426
ENST00000253122	SLC6A8
ENST00000253144	ZNF331
ENST00000253188	SLC7A10
ENST00000253193	LRP3
ENST00000253233	MTRFR
ENST00000253237	GRWD1
ENST00000253247	NOL11
ENST00000253251	UBE4B
ENST00000253255	PKDREJ
ENST00000253270	SLC35D2
ENST00000253320	TXLNGY
ENST00000253329	PPIL4
ENST00000253332	AKAP12
ENST00000253339	LATS1
ENST00000253363	RBM39
ENST00000253382	ACSS2
ENST00000253401	ARHGEF9
ENST00000253407	C1QL1
ENST00000253408	GFAP
ENST00000253413	ATP6V1E1
ENST00000253452	COX4I1
ENST00000253457	EMC8
ENST00000253462	GINS2
ENST00000253577	ABCB7
ENST00000253669	HAUS8
ENST00000253686	MRPS25
ENST00000253692	TBC1D5
ENST00000253693	CAPN7
ENST00000253699	RBSN
ENST00000253727	NR1H2
ENST00000253754	PDLIM4
ENST00000253778	GFPT2
ENST00000253788	RPL27
ENST00000253794	VPS25
ENST00000253796	RAMP2
ENST00000253799	AOC2
ENST00000253807	PCDHAC1
ENST00000253812	PCDHGA3
ENST00000253814	NDFIP1
ENST00000253861	EXOC4
ENST00000253925	PPFIA1
ENST00000253928	FLYWCH1
ENST00000253934	TMEM204
ENST00000254029	WDR44
ENST00000254035	CKMT2
ENST00000254037	ZCCHC9
ENST00000254066	RARA
ENST00000254079	PPP1R1B
ENST00000254090	FMO5
ENST00000254101	PRKAB2
ENST00000254108	FUS
ENST00000254109	ENSG00000290927
ENST00000254166	ZNF132
ENST00000254190	CHSY1
ENST00000254193	SNRPA1
ENST00000254250	THAP1
ENST00000254260	RHPN2
ENST00000254286	ACTR10
ENST00000254301	LGALS3
ENST00000254321	ZNF700
ENST00000254322	DNAJB1
ENST00000254325	RFX1
ENST00000254337	DCAF15
ENST00000254436	TRIM21
ENST00000254442	WDR7
ENST00000254480	SMARCC1
ENST00000254488	SLC6A11
ENST00000254508	NUP210
ENST00000254521	HSD17B7
ENST00000254528	EMILIN2
ENST00000254579	DNHD1
ENST00000254584	ARFIP2
ENST00000254605	RRP8
ENST00000254616	TIMM10B
ENST00000254624	EFR3A
ENST00000254630	PTCD3
ENST00000254644	MRPL35
ENST00000254653	IQCA1
ENST00000254654	ILKAP
ENST00000254661	RAMP1
ENST00000254663	SCLY
ENST00000254667	PTPRE
ENST00000254691	CARD6
ENST00000254695	RAP1GAP2
ENST00000254718	MYBBP1A
ENST00000254719	RPA1
ENST00000254722	SERPINF1
ENST00000254730	EEFSEC
ENST00000254742	TMEM128
ENST00000254759	COQ3
ENST00000254765	POPDC3
ENST00000254770	LANCL2
ENST00000254799	GRSF1
ENST00000254803	UTP3
ENST00000254806	WBP2
ENST00000254810	H3-3B
ENST00000254816	TRIM47
ENST00000254821	ZRANB2
ENST00000254846	KDM6B
ENST00000254878	RIDA
ENST00000254898	MATN2
ENST00000254901	REEP2
ENST00000254908	PCBD2
ENST00000254928	ERAL1
ENST00000254940	NIP7
ENST00000254942	TERF2
ENST00000254950	VPS4A
ENST00000254958	JAG1
ENST00000254963	HSPA12B
ENST00000254976	SNAP25
ENST00000254977	BTBD3
ENST00000254998	NXT1
ENST00000255006	RIN2
ENST00000255008	SSTR4
ENST00000255039	HAPLN2
ENST00000255078	IGHMBP2
ENST00000255108	DPH2
ENST00000255152	ZSWIM3
ENST00000255174	OSER1
ENST00000255175	SERINC3
ENST00000255189	DMGDH
ENST00000255192	BHMT2
ENST00000255194	AP3B1
ENST00000255198	ZBED3
ENST00000255224	SYT4
ENST00000255304	USPL1
ENST00000255305	XPO4
ENST00000255324	RNF17
ENST00000255389	PEMT
ENST00000255390	SCO1
ENST00000255409	CHI3L1
ENST00000255416	MYBPH
ENST00000255448	DCLK1
ENST00000255465	CCNA1
ENST00000255476	RFXAP
ENST00000255499	RNF128
ENST00000255531	PCDH19
ENST00000255557	C17orf80
ENST00000255559	SLC39A11
ENST00000255608	BTBD2
ENST00000255613	KMT5C
ENST00000255616	ZNF414
ENST00000255631	HSPBP1
ENST00000255641	CSNK1G2
ENST00000255681	MACROD1
ENST00000255688	PLAAT4
ENST00000255759	CEP20
ENST00000255764	MED10
ENST00000255784	CCDC134
ENST00000255882	PI4KA
ENST00000255945	GIMAP4
ENST00000255977	MKRN1
ENST00000256001	ACTR3B
ENST00000256015	BTG1
ENST00000256078	KRAS
ENST00000256079	IPO8
ENST00000256103	PMP2
ENST00000256108	IMPA1
ENST00000256151	CCDC59
ENST00000256178	LYVE1
ENST00000256194	MICAL2
ENST00000256196	RRAS2
ENST00000256255	SARAF
ENST00000256257	RNF122
ENST00000256261	DUSP26
ENST00000256319	ERG28
ENST00000256324	DGLUCY
ENST00000256339	UNC79
ENST00000256366	SYNJ2BP
ENST00000256367	TTC9
ENST00000256379	MED6
ENST00000256383	EIF2S1
ENST00000256398	ELP3
ENST00000256413	CTIF
ENST00000256429	MBD2
ENST00000256433	IER3IP1
ENST00000256441	MRPS36
ENST00000256442	CCNB1
ENST00000256443	CDK7
ENST00000256447	CD180
ENST00000256458	IRAK2
ENST00000256460	CAMK1
ENST00000256474	VHL
ENST00000256495	BHLHE40
ENST00000256496	ARL8B
ENST00000256497	EDEM1
ENST00000256509	CHL1
ENST00000256538	DPH6
ENST00000256544	KATNBL1
ENST00000256545	EMC7
ENST00000256578	AMPD2
ENST00000256593	GSTM5
ENST00000256637	SORT1
ENST00000256640	WNT2B
ENST00000256644	LAMTOR5
ENST00000256646	NOTCH2
ENST00000256649	TRIM45
ENST00000256658	AP4B1
ENST00000256682	ARF3
ENST00000256686	TMEM106C
ENST00000256689	SLC38A2
ENST00000256707	KIDINS220
ENST00000256720	LPIN1
ENST00000256722	CMPK2
ENST00000256737	ANO3
ENST00000256759	FST
ENST00000256854	NARS1
ENST00000256858	RELCH
ENST00000256897	CCNH
ENST00000256925	CABLES1
ENST00000256953	RERG
ENST00000256969	SPX
ENST00000256996	DDB2
ENST00000256997	ACP2
ENST00000256999	FOLH1
ENST00000257013	RTL8C
ENST00000257017	RAB33A
ENST00000257075	PUM1
ENST00000257177	TUT4
ENST00000257181	PRPF38A
ENST00000257190	RNF138
ENST00000257197	DSC1
ENST00000257198	DSC1
ENST00000257209	FHOD3
ENST00000257215	DAGLA
ENST00000257245	TIMM10
ENST00000257247	AHNAK
ENST00000257254	APLNR
ENST00000257261	FADS2
ENST00000257287	CEP135
ENST00000257290	PDGFRA
ENST00000257336	BIVM
ENST00000257347	CARS2
ENST00000257359	ADAMTS8
ENST00000257408	KLB
ENST00000257414	SEMA6A
ENST00000257430	APC
ENST00000257435	NREP
ENST00000257468	UBQLN1
ENST00000257497	ANXA1
ENST00000257527	ADAM19
ENST00000257536	CCNJL
ENST00000257548	USP30
ENST00000257549	SDS
ENST00000257570	OASL
ENST00000257572	HRK
ENST00000257575	RNFT2
ENST00000257600	DTX1
ENST00000257604	TRAFD1
ENST00000257626	GSAP
ENST00000257637	TMEM243
ENST00000257659	GTPBP10
ENST00000257663	TMEM60
ENST00000257694	PNPLA8
ENST00000257696	HILPDA
ENST00000257700	RINT1
ENST00000257745	KMT2E
ENST00000257765	KHDC1
ENST00000257766	CEP162
ENST00000257770	NT5E
ENST00000257776	MRAP2
ENST00000257787	AKIRIN2
ENST00000257789	ORC3
ENST00000257829	NAT10
ENST00000257831	EHF
ENST00000257857	CD63
ENST00000257868	GDF11
ENST00000257879	ITGA7
ENST00000257897	AGAP2
ENST00000257904	CDK4
ENST00000257905	PPP1R1A
ENST00000257910	TSPAN31
ENST00000257915	TFCP2
ENST00000257931	PAN2
ENST00000257940	ZC3H10
ENST00000257963	ACVR1B
ENST00000257966	OS9
ENST00000257981	KCNH3
ENST00000258042	NMBR
ENST00000258052	SMPD2
ENST00000258062	REPS1
ENST00000258080	HTRA2
ENST00000258083	PRADC1
ENST00000258091	CCT7
ENST00000258098	RAB11FIP5
ENST00000258104	DYSF
ENST00000258105	MRPL53
ENST00000258106	EMX1
ENST00000258111	KCNMB4
ENST00000258145	GNS
ENST00000258149	MDM2
ENST00000258169	MPHOSPH6
ENST00000258173	TMEM231
ENST00000258187	NDRG4
ENST00000258198	DYNC1LI2
ENST00000258200	FBXL8
ENST00000258214	CCDC102A
ENST00000258229	PCNX2
ENST00000258243	URB2
ENST00000258281	TAF5L
ENST00000258301	STX6
ENST00000258341	LAMC1
ENST00000258362	PNKD
ENST00000258381	SP110
ENST00000258382	SP110
ENST00000258383	MRPL44
ENST00000258390	DOCK10
ENST00000258399	USP37
ENST00000258405	SERPINE2
ENST00000258412	TMBIM1
ENST00000258415	CYP27A1
ENST00000258416	EIF4E2
ENST00000258418	CAB39
ENST00000258424	COX5B
ENST00000258428	REV1
ENST00000258436	MFSD9
ENST00000258439	TMEM127
ENST00000258455	MRPS9
ENST00000258456	GPR45
ENST00000258457	C2orf49
ENST00000258459	ANKRD36B
ENST00000258484	EPC2
ENST00000258494	ALDH1L2
ENST00000258499	USP44
ENST00000258526	PLXNC1
ENST00000258530	APPL2
ENST00000258534	DRAM1
ENST00000258538	SLC41A2
ENST00000258607	CKAP2
ENST00000258613	THSD1
ENST00000258646	RCBTB1
ENST00000258648	MED4
ENST00000258662	NUDT15
ENST00000258682	CAMK2B
ENST00000258711	CHST12
ENST00000258729	IGF2BP3
ENST00000258733	GPNMB
ENST00000258739	KDELR2
ENST00000258742	NUP42
ENST00000258761	BZW2
ENST00000258770	TBRG4
ENST00000258772	DDX56
ENST00000258774	HUS1
ENST00000258781	CCM2
ENST00000258796	TTYH3
ENST00000258807	CIDEB
ENST00000258821	TTC5
ENST00000258873	ACSBG1
ENST00000258874	MTHFS
ENST00000258884	ABHD17C
ENST00000258886	IREB2
ENST00000258888	ALPK3
ENST00000258930	CIB2
ENST00000258947	CALCOCO2
ENST00000258955	RSAD1
ENST00000258962	SRSF1
ENST00000258963	VEZF1
ENST00000258969	CHAD
ENST00000258975	TACO1
ENST00000258991	TEX2
ENST00000259006	LIMD2
ENST00000259008	BRIP1
ENST00000259030	RTP4
ENST00000259037	NDUFB5
ENST00000259050	MARCHF7
ENST00000259053	CD302
ENST00000259075	TANK
ENST00000259154	KCTD3
ENST00000259199	ZNG1B
ENST00000259216	CFC1
ENST00000259229	CCDC115
ENST00000259234	SAP130
ENST00000259235	SAP130
ENST00000259239	IMP4
ENST00000259241	HS6ST1
ENST00000259253	UGGT1
ENST00000259254	GYPC
ENST00000259271	GAD2
ENST00000259318	PALM2AKAP2
ENST00000259324	LRRC8A
ENST00000259335	ECPAS
ENST00000259339	TOR1B
ENST00000259351	RALGPS1
ENST00000259365	TMOD1
ENST00000259371	DAB2IP
ENST00000259392	SLC31A2
ENST00000259395	ZNF189
ENST00000259400	STX17
ENST00000259407	BAAT
ENST00000259455	GABBR2
ENST00000259457	PSMB7
ENST00000259460	RABEPK
ENST00000259467	PDCL
ENST00000259470	CTSV
ENST00000259477	ARPC5L
ENST00000259512	DERL1
ENST00000259526	CCN3
ENST00000259569	RANBP6
ENST00000259632	DCTN3
ENST00000259667	HINT2
ENST00000259698	RIPOR2
ENST00000259711	KIF13A
ENST00000259727	GMPR
ENST00000259750	TTBK1
ENST00000259751	TJAP1
ENST00000259808	RIPK1
