gene_name	canonical_iso_idx	canonical_iso_id	canonical_source
ANLN	2726	ANLN-201	MANE
ANO1	2730	ANO1-202	MANE
ANO10	2732	ANO10-201	MANE
ANO2	2733	ANO2-212	MANE
ANO3	2737	ANO3-201	MANE
ANO4	2739	ANO4-201	MANE
ANO5	2747	ANO5-201	MANE
ANO6	2755	ANO6-201	MANE
ANO7			no_CDS
ANO8	2766	ANO8-201	MANE
ANOS1	2770	ANOS1-201	MANE
ANP32A	2772	ANP32A-203	MANE
ANP32B	2773	ANP32B-201	MANE
ANP32E	2775	ANP32E-208	MANE
ANTKMT	2777	ANTKMT-207	MANE
ANTXR1	2780	ANTXR1-201	MANE
ANTXR2	2785	ANTXR2-203	MANE
ANXA1	2787	ANXA1-201	MANE
ANXA11	2789	ANXA11-203	MANE
ANXA2	2791	ANXA2-204	MANE
ANXA2R	2795	ANXA2R-202	MANE
ANXA2R-AS1	2797	transcript45107.chr5.nnic	longest_CDS
ANXA2R-OT1			no_CDS
ANXA3	2802	ANXA3-201	MANE
ANXA4	2803	ANXA4-201	MANE
ANXA5	2806	ANXA5-201	MANE
ANXA6	2809	ANXA6-201	MANE
ANXA7	2812	ANXA7-202	MANE
AOAH	2816	AOAH-211	MANE
AOC2	2817	AOC2-201	MANE
AOC3	2818	AOC3-206	longest_CDS
AOPEP	2825	AOPEP-203	MANE
AOX1	2827	AOX1-202	MANE
AP1AR	2831	AP1AR-201	MANE
AP1AR-DT	2833	AP1AR-DT-201	Ensembl
AP1B1	2836	AP1B1-202	MANE
AP1G1	2840	AP1G1-201	MANE
AP1G2	2848	AP1G2-201	APPRIS
AP1G2-AS1	2850	AP1G2-AS1-201	Ensembl
AP1M1	2851	AP1M1-201	MANE
AP1S1	2855	AP1S1-201	MANE
AP1S2	2856	transcript19346.chrX.nic	longest_CDS
AP1S3	2861	AP1S3-203	MANE
AP2A1	2865	AP2A1-201	MANE
AP2A2	2878	AP2A2-202	MANE
AP2B1	2883	AP2B1-211	MANE
AP2M1	2890	AP2M1-202	longest_CDS
AP2S1	2902	AP2S1-201	MANE
AP3B1	2913	AP3B1-201	MANE
AP3B2	2917	AP3B2-203	MANE
AP3D1	2933	AP3D1-213	MANE
AP3M1	2940	AP3M1-201	MANE
AP3M2	2942	AP3M2-201	MANE
AP3S1	2944	AP3S1-201	MANE
AP3S2	2945	AP3S2-201	MANE
AP4B1	2949	AP4B1-204	MANE
AP4E1	2952	AP4E1-201	MANE
AP4M1	2955	AP4M1-201	MANE
AP4S1	2959	AP4S1-204	MANE
AP5B1	2961	AP5B1-201	MANE
AP5M1	2962	AP5M1-201	MANE
AP5S1	2964	AP5S1-205	MANE
AP5Z1	2972	AP5Z1-213	MANE
APAF1	2973	APAF1-210	MANE
APBA1	2974	APBA1-201	MANE
APBA2	2981	APBA2-213	MANE
APBA3	2984	APBA3-201	MANE
APBB1	2988	APBB1-220	MANE
APBB1IP	2993	transcript59932.chr10.nic	longest_CDS
APBB2	3001	APBB2-214	MANE
APBB3	3005	APBB3-203	MANE
APC	3013	APC-201	MANE
APC2	3020	APC2-206	MANE
APCDD1	3027	APCDD1-201	MANE
APEH	3028	APEH-201	MANE
APEX1	3030	APEX1-201	MANE
APEX2	3036	APEX2-201	MANE
APH1A	3037	APH1A-203	MANE
APH1B	3039	APH1B-201	MANE
API5	3043	API5-208	MANE
APIP	3045	APIP-201	MANE
APLF	3049	APLF-201	MANE
APLN	3053	APLN-201	MANE
APLNR	3055	APLNR-202	MANE
APLP1	3057	APLP1-201	MANE
APLP2	3061	APLP2-203	MANE
APMAP	3069	APMAP-201	MANE
APOB	3071	APOB-201	MANE
APOBEC3C	3072	APOBEC3C-201	MANE
APOBEC3G	3073	APOBEC3G-201	MANE
APOBR	3074	APOBR-201	MANE
APOC2	3075	APOC2-201	MANE
APOD	3076	APOD-201	MANE
APOE	3079	APOE-201	MANE
APOL2	3080	APOL2-202	MANE
APOL3	3082	APOL3-207	MANE
APOL6	3083	APOL6-201	MANE
APOLD1	3085	APOLD1-202	MANE
APOO	3088	APOO-201	MANE
APOOL	3092	APOOL-201	MANE
APP	3102	APP-201	MANE
APP-DT	3109	APP-DT-201	Ensembl
APPAT	3111	APPAT-218	longest_CDS
APPBP2	3114	APPBP2-201	MANE
APPBP2-DT			no_CDS
APPL1	3117	APPL1-201	MANE
APPL2	3119	APPL2-201	MANE
APRT	3122	APRT-201	MANE
APTR	3126	APTR-204	Ensembl
APTX	3133	APTX-203	MANE
AQP1	3148	AQP1-201	MANE
AQP11	3149	AQP11-201	MANE
AQP3	3150	AQP3-201	MANE
AQP4	3153	AQP4-208	longest_CDS
AQP4-AS1			no_CDS
AQP6	3158	AQP6-201	MANE
AQP9	3159	AQP9-201	MANE
AQR	3162	AQR-201	MANE
ARAF	3163	ARAF-202	MANE
ARAP1	3170	ARAP1-204	MANE
ARAP2	3172	ARAP2-201	MANE
ARAP3	3177	ARAP3-203	longest_CDS
ARC	3179	ARC-201	MANE
ARCN1	3181	ARCN1-201	MANE
AREG	3182	transcript111101.chr4.nic	longest_CDS
AREL1	3187	AREL1-201	MANE
ARF1	3190	ARF1-201	MANE
ARF3	3192	ARF3-201	MANE
ARF4	3193	ARF4-201	MANE
ARF5	3195	ARF5-201	MANE
ARF6	3198	ARF6-201	MANE
ARFGAP1	3199	ARFGAP1-203	MANE
ARFGAP2	3214	ARFGAP2-205	MANE
ARFGAP3	3215	ARFGAP3-201	MANE
ARFGEF1	3219	ARFGEF1-201	MANE
ARFGEF1-DT	3220	ARFGEF1-DT-201	Ensembl
ARFGEF2	3228	ARFGEF2-201	MANE
ARFGEF3	3232	ARFGEF3-201	MANE
ARFIP1	3236	ARFIP1-201	MANE
ARFIP2	3239	ARFIP2-202	MANE
ARFRP1	3249	ARFRP1-214	MANE
ARG2	3251	ARG2-201	MANE
ARGLU1	3252	ARGLU1-203	MANE
ARHGAP1	3255	ARHGAP1-201	MANE
ARHGAP10	3259	ARHGAP10-201	MANE
ARHGAP11A	3262	ARHGAP11A-201	MANE
ARHGAP11A-DT			no_CDS
ARHGAP11B	3265	ARHGAP11B-202	APPRIS
ARHGAP12	3268	ARHGAP12-205	longest_CDS
ARHGAP15	3272	ARHGAP15-201	MANE
ARHGAP17	3275	ARHGAP17-201	MANE
ARHGAP18	3283	ARHGAP18-201	MANE
ARHGAP19	3284	ARHGAP19-202	MANE
ARHGAP20	3287	ARHGAP20-207	MANE
ARHGAP21	3301	ARHGAP21-202	MANE
ARHGAP22	3307	ARHGAP22-201	MANE
ARHGAP23	3311	ARHGAP23-222	MANE
ARHGAP24	3313	ARHGAP24-201	longest_CDS
ARHGAP25	3319	ARHGAP25-202	MANE
ARHGAP26	3321	ARHGAP26-222	MANE
ARHGAP27	3327	ARHGAP27-211	APPRIS
ARHGAP28	3331	ARHGAP28-203	MANE
ARHGAP29	3334	ARHGAP29-201	MANE
ARHGAP30	3338	ARHGAP30-201	MANE
ARHGAP31	3340	ARHGAP31-201	MANE
ARHGAP32	3341	ARHGAP32-209	MANE
ARHGAP33	3348	ARHGAP33-201	MANE
ARHGAP35	3349	ARHGAP35-205	MANE
ARHGAP36	3353	ARHGAP36-201	MANE
ARHGAP39	3354	ARHGAP39-202	MANE
ARHGAP4	3358	ARHGAP4-201	MANE
ARHGAP42	3360	ARHGAP42-201	MANE
ARHGAP44	3363	ARHGAP44-203	MANE
ARHGAP45	3367	ARHGAP45-201	MANE
ARHGAP5	3374	ARHGAP5-202	MANE
ARHGAP5-AS1	3376	ARHGAP5-AS1-201	Ensembl
ARHGAP6	3379	ARHGAP6-205	longest_CDS
ARHGAP8	3380	ARHGAP8-208	longest_CDS
ARHGAP9	3381	ARHGAP9-205	longest_CDS
ARHGDIA	3383	ARHGDIA-201	MANE
ARHGDIB	3385	ARHGDIB-201	MANE
ARHGDIG	3386	ARHGDIG-201	MANE
ARHGEF1	3395	ARHGEF1-203	MANE
ARHGEF10	3400	ARHGEF10-201	MANE
ARHGEF10L	3408	ARHGEF10L-202	MANE
ARHGEF11	3409	ARHGEF11-202	MANE
ARHGEF12	3414	ARHGEF12-202	MANE
ARHGEF16	3422	ARHGEF16-203	MANE
ARHGEF17	3423	ARHGEF17-201	MANE
ARHGEF18	3427	ARHGEF18-202	longest_CDS
ARHGEF19	3432	ARHGEF19-201	MANE
ARHGEF2	3434	ARHGEF2-203	MANE
ARHGEF25	3441	ARHGEF25-201	MANE
ARHGEF26	3442	ARHGEF26-202	MANE
ARHGEF26-AS1	3447	ARHGEF26-AS1-203	Ensembl
ARHGEF28	3453	ARHGEF28-212	MANE
ARHGEF3	3460	ARHGEF3-201	MANE
ARHGEF33	3463	ARHGEF33-202	MANE
ARHGEF35	3465	ARHGEF35-201	MANE
ARHGEF37	3467	ARHGEF37-201	MANE
ARHGEF39	3469	ARHGEF39-201	MANE
ARHGEF4	3473	ARHGEF4-205	MANE
ARHGEF40	3478	ARHGEF40-201	MANE
ARHGEF5	3481	ARHGEF5-201	MANE
ARHGEF6	3483	ARHGEF6-201	MANE
ARHGEF7	3491	ARHGEF7-220	MANE
ARHGEF9	3497	ARHGEF9-239	MANE
ARID1A	3513	ARID1A-201	MANE
ARID1B	3532	ARID1B-220	MANE
ARID2	3535	ARID2-202	longest_CDS
ARID3A	3537	ARID3A-201	MANE
ARID3B	3539	ARID3B-201	MANE
ARID4A	3542	ARID4A-202	MANE
ARID4B	3546	ARID4B-201	MANE
ARID5A	3554	ARID5A-201	MANE
ARID5B	3557	ARID5B-201	MANE
ARIH1	3561	ARIH1-201	MANE
ARIH2	3564	ARIH2-201	MANE
ARIH2OS	3566	ARIH2OS-201	Ensembl
ARL1	3567	ARL1-201	MANE
ARL10	3568	ARL10-201	MANE
ARL11	3569	ARL11-201	MANE
ARL13B	3577	ARL13B-203	MANE
ARL14EP	3581	ARL14EP-201	MANE
ARL15	3587	ARL15-202	MANE
ARL16	3591	ARL16-213	MANE
ARL17A	3595	ARL17A-202	MANE
ARL17B	3599	ARL17B-202	MANE
ARL2	3603	ARL2-201	MANE
ARL2BP	3606	ARL2BP-201	MANE
ARL3	3608	ARL3-201	MANE
ARL4A	3611	ARL4A-207	MANE
ARL4C	3617	ARL4C-201	MANE
ARL4D	3619	ARL4D-201	MANE
ARL5A	3620	ARL5A-201	MANE
ARL5B	3621	ARL5B-201	MANE
ARL5C			no_CDS
ARL6	3624	ARL6-203	MANE
ARL6IP1	3628	ARL6IP1-201	MANE
ARL6IP4	3632	ARL6IP4-201	MANE
ARL6IP5	3638	ARL6IP5-201	MANE
ARL6IP6	3642	ARL6IP6-201	MANE
ARL8A	3647	ARL8A-201	MANE
ARL8B	3648	ARL8B-201	MANE
ARL9	3652	ARL9-202	MANE
ARLNC1	3654	transcript124744.chr16.nnic	longest_CDS
ARMC1	3655	ARMC1-201	MANE
ARMC10	3664	ARMC10-202	MANE
ARMC2	3665	ARMC2-203	MANE
ARMC3	3668	transcript54943.chr10.nic	longest_CDS
ARMC5	3671	ARMC5-201	MANE
ARMC6	3672	ARMC6-206	MANE
ARMC7	3677	ARMC7-201	MANE
ARMC8	3680	ARMC8-210	MANE
ARMC9	3706	ARMC9-213	MANE
ARMCX1	3709	ARMCX1-201	MANE
ARMCX2	3712	ARMCX2-203	MANE
ARMCX3	3717	ARMCX3-203	MANE
ARMCX4	3722	ARMCX4-202	MANE
ARMCX5	3726	ARMCX5-203	MANE
ARMCX5-GPRASP2	3735	ARMCX5-GPRASP2-211	Ensembl
ARMCX6	3736	ARMCX6-201	MANE
ARMH1	3739	ARMH1-201	longest_CDS
ARMH3	3742	ARMH3-202	MANE
ARMH4	3744	ARMH4-201	MANE
ARMT1	3745	ARMT1-201	MANE
ARNILA			no_CDS
ARNT	3750	ARNT-202	MANE
ARNT2	3760	ARNT2-201	MANE
ARNT2-DT			no_CDS
ARPC1A	3767	ARPC1A-201	MANE
ARPC1B	3774	ARPC1B-222	MANE
ARPC2	3777	ARPC2-202	MANE
ARPC3	3782	ARPC3-201	MANE
ARPC4	3784	ARPC4-201	MANE
ARPC5	3785	ARPC5-202	MANE
ARPC5L	3790	ARPC5L-202	MANE
ARPIN	3792	ARPIN-201	MANE
ARPP19	3793	ARPP19-201	MANE
ARPP21	3807	ARPP21-236	MANE
ARRB1	3811	ARRB1-202	MANE
ARRB2	3814	ARRB2-201	MANE
ARRDC1	3816	ARRDC1-201	MANE
ARRDC1-AS1	3820	ARRDC1-AS1-202	Ensembl
ARRDC2	3821	ARRDC2-201	MANE
ARRDC3	3825	ARRDC3-201	MANE
ARRDC4	3826	ARRDC4-201	MANE
ARSA	3828	ARSA-201	MANE
ARSB	3837	ARSB-201	MANE
ARSD	3838	ARSD-202	MANE
ARSF	3842	ARSF-202	MANE
ARSG	3845	ARSG-208	MANE
ARSI	3846	ARSI-201	MANE
ARSJ	3849	ARSJ-201	MANE
ARSK	3853	ARSK-201	MANE
ARSL	3855	ARSL-204	longest_CDS
ART3	3857	ART3-203	MANE
ARV1	3862	ARV1-201	MANE
ARVCF	3868	ARVCF-201	MANE
ARX	3872	ARX-201	MANE
AS3MT	3873	AS3MT-201	MANE
ASAH1	3896	ASAH1-257	MANE
ASAH1-AS1	3899	ASAH1-AS1-207	Ensembl
ASAH2B	3902	ASAH2B-207	MANE
ASAP1	3904	ASAP1-202	MANE
ASAP1-IT2	3907	ASAP1-IT2-201	Ensembl
ASAP2	3909	ASAP2-201	MANE
ASAP3	3912	ASAP3-201	MANE
ASB1	3913	ASB1-201	MANE
ASB13	3918	ASB13-201	MANE
ASB16	3919	ASB16-201	MANE
ASB16-AS1	3920	ASB16-AS1-205	longest_CDS
ASB2	3924	ASB2-203	MANE
ASB3	3929	ASB3-201	MANE
ASB4			no_CDS
ASB6	3931	ASB6-201	MANE
ASB7	3932	ASB7-201	MANE
ASB8	3935	ASB8-201	MANE
ASCC1	3936	ASCC1-224	MANE
ASCC2	3945	ASCC2-201	MANE
ASCC3	3950	ASCC3-204	MANE
ASCL1	3951	ASCL1-201	MANE
ASDURF	3952	ASDURF-204	MANE
ASF1A	3953	ASF1A-201	MANE
ASGR1	3955	ASGR1-201	MANE
ASH1L	3966	ASH1L-216	longest_CDS
ASH1L-AS1	3968	ASH1L-AS1-202	Ensembl
ASH2L	3972	ASH2L-201	MANE
ASIC1	3974	ASIC1-202	MANE
ASIC2	3979	ASIC2-201	MANE
ASIC3	3982	ASIC3-202	MANE
ASIC4	3984	ASIC4-206	longest_CDS
ASL	3987	ASL-201	MANE
ASMTL	3994	ASMTL-201	MANE
ASNS	3995	ASNS-203	longest_CDS
ASNSD1	4002	ASNSD1-201	MANE
ASPA	4004	ASPA-201	MANE
ASPDH	4005	ASPDH-201	longest_CDS
ASPH	4009	ASPH-203	MANE
ASPHD1	4018	ASPHD1-201	MANE
ASPHD2	4019	ASPHD2-201	MANE
ASPM	4020	ASPM-203	MANE
ASPN	4022	transcript160773.chr9.nic	longest_CDS
ASPRV1	4023	ASPRV1-201	MANE
ASPSCR1	4033	ASPSCR1-202	MANE
ASRGL1	4037	ASRGL1-202	MANE
ASS1	4040	ASS1-201	MANE
ASTE1	4044	ASTE1-201	MANE
ASTL	4045	ASTL-201	MANE
ASTN1	4046	ASTN1-202	MANE
ASTN2	4059	ASTN2-202	MANE
ASXL1	4062	ASXL1-201	longest_CDS
ASXL2	4067	ASXL2-203	MANE
ASXL3	4069	ASXL3-201	MANE
ATAD1	4072	ATAD1-204	MANE
ATAD2	4078	ATAD2-201	MANE
ATAD2B	4082	ATAD2B-201	MANE
ATAD3A	4085	ATAD3A-203	MANE
ATAD3B	4086	ATAD3B-203	longest_CDS
ATAD3C	4089	ATAD3C-201	MANE
ATAD5	4090	ATAD5-201	MANE
ATAT1	4093	ATAT1-203	longest_CDS
ATCAY	4100	ATCAY-201	MANE
ATE1	4105	ATE1-201	MANE
ATF1	4119	ATF1-201	MANE
ATF2	4124	ATF2-201	MANE
ATF3	4126	ATF3-202	MANE
ATF4	4130	ATF4-203	APPRIS
ATF6	4140	ATF6-201	MANE
ATF6B	4142	ATF6B-210	MANE
ATF7	4148	ATF7-201	MANE
ATF7IP	4156	ATF7IP-201	MANE
ATF7IP2	4167	ATF7IP2-204	APPRIS
ATG10	4172	ATG10-201	MANE
ATG101	4181	ATG101-201	MANE
ATG12	4187	ATG12-208	MANE
ATG13	4192	ATG13-231	MANE
ATG14	4197	ATG14-201	MANE
ATG16L1	4202	ATG16L1-203	MANE
ATG16L2	4208	ATG16L2-201	MANE
ATG2A	4212	ATG2A-201	MANE
ATG2B	4214	ATG2B-202	MANE
ATG3	4219	ATG3-201	MANE
ATG4A	4227	ATG4A-203	MANE
ATG4B	4228	ATG4B-205	MANE
ATG4C	4233	ATG4C-201	MANE
ATG4D	4235	ATG4D-201	MANE
ATG5	4240	ATG5-204	MANE
ATG7	4246	ATG7-225	APPRIS
ATG9A	4249	ATG9A-201	MANE
ATG9B	4255	ATG9B-211	MANE
ATIC	4257	ATIC-201	MANE
ATL1	4263	ATL1-201	MANE
ATL2	4275	ATL2-201	MANE
ATL3	4278	ATL3-201	MANE
ATM	4295	ATM-201	longest_CDS
ATMIN	4302	ATMIN-201	MANE
ATN1	4304	ATN1-202	MANE
ATOH7	4305	ATOH7-201	MANE
ATOH8	4307	ATOH8-201	MANE
ATOSA	4316	ATOSA-216	MANE
ATOSB	4321	ATOSB-206	longest_CDS
ATOX1	4326	ATOX1-201	MANE
ATP10A	4327	ATP10A-208	longest_CDS
ATP10B	4328	ATP10B-202	MANE
ATP10D	4332	ATP10D-201	MANE
ATP11A	4335	ATP11A-202	MANE
ATP11B	4345	ATP11B-201	MANE
ATP11C	4348	ATP11C-209	MANE
ATP13A1	4352	ATP13A1-202	MANE
ATP13A2	4355	ATP13A2-201	MANE
ATP13A3	4364	ATP13A3-207	MANE
ATP13A3-DT			no_CDS
ATP13A4	4373	ATP13A4-202	MANE
ATP13A5	4379	ATP13A5-201	MANE
ATP1A1	4380	ATP1A1-201	MANE
ATP1A1-AS1	4385	ATP1A1-AS1-214	longest_CDS
ATP1A2	4392	ATP1A2-201	MANE
ATP1A3	4396	ATP1A3-214	MANE
ATP1A4	4398	ATP1A4-204	longest_CDS
ATP1B1	4403	ATP1B1-201	MANE
ATP1B2	4413	ATP1B2-201	MANE
ATP1B3	4416	ATP1B3-201	MANE
ATP23	4420	ATP23-201	MANE
ATP2A1-AS1	4423	ATP2A1-AS1-205	Ensembl
ATP2A2	4429	ATP2A2-204	MANE
ATP2A3	4430	ATP2A3-205	MANE
ATP2B1	4437	ATP2B1-202	MANE
ATP2B1-AS1	4439	ATP2B1-AS1-201	Ensembl
ATP2B2	4447	ATP2B2-204	longest_CDS
ATP2B3	4457	ATP2B3-201	MANE
ATP2B4	4462	ATP2B4-203	MANE
ATP2C1	4463	ATP2C1-218	MANE
ATP2C2	4477	ATP2C2-201	MANE
ATP2C2-AS1	4479	ATP2C2-AS1-201	Ensembl
ATP4A	4480	ATP4A-201	MANE
ATP5F1A	4484	ATP5F1A-202	MANE
ATP5F1B	4488	ATP5F1B-201	MANE
ATP5F1C	4490	ATP5F1C-202	MANE
ATP5F1D	4497	ATP5F1D-201	MANE
ATP5F1E	4505	ATP5F1E-201	MANE
ATP5IF1	4506	ATP5IF1-201	MANE
ATP5MC1	4513	ATP5MC1-202	MANE
ATP5MC2	4514	ATP5MC2-202	MANE
ATP5MC3	4518	ATP5MC3-201	MANE
ATP5ME	4519	ATP5ME-201	MANE
ATP5MF	4520	ATP5MF-201	MANE
ATP5MG	4522	ATP5MG-201	MANE
ATP5MJ	4526	ATP5MJ-201	MANE
ATP5MK	4528	ATP5MK-204	MANE
ATP5PB	4532	ATP5PB-202	MANE
ATP5PD	4536	ATP5PD-201	MANE
ATP5PF	4539	ATP5PF-201	MANE
ATP5PO	4546	ATP5PO-201	MANE
ATP6AP1	4551	ATP6AP1-201	MANE
ATP6AP1-DT	4554	ATP6AP1-DT-201	Ensembl
ATP6AP2	4557	ATP6AP2-217	MANE
ATP6V0A1	4576	ATP6V0A1-202	MANE
ATP6V0A2	4594	ATP6V0A2-201	MANE
ATP6V0A4	4595	ATP6V0A4-208	longest_CDS
ATP6V0B	4597	ATP6V0B-205	MANE
ATP6V0C	4601	ATP6V0C-201	MANE
ATP6V0D1	4603	ATP6V0D1-201	MANE
ATP6V0D1-DT			no_CDS
ATP6V0E1	4606	ATP6V0E1-203	MANE
ATP6V0E2	4608	ATP6V0E2-202	MANE
ATP6V0E2-AS1			no_CDS
ATP6V1A	4615	ATP6V1A-201	MANE
ATP6V1B2	4620	ATP6V1B2-201	MANE
ATP6V1C1	4622	ATP6V1C1-202	MANE
ATP6V1D	4624	ATP6V1D-201	MANE
ATP6V1E1	4626	ATP6V1E1-201	MANE
ATP6V1E2	4627	ATP6V1E2-204	MANE
ATP6V1F	4630	ATP6V1F-201	MANE
ATP6V1G1	4635	ATP6V1G1-201	MANE
ATP6V1G2	4637	ATP6V1G2-205	MANE
ATP6V1H	4638	ATP6V1H-202	MANE
ATP7A	4645	ATP7A-201	MANE
ATP7B	4662	ATP7B-205	longest_CDS
ATP8A1	4668	ATP8A1-202	MANE
ATP8A2	4679	ATP8A2-203	MANE
ATP8B1	4682	ATP8B1-208	MANE
ATP8B1-AS1	4684	ATP8B1-AS1-202	Ensembl
ATP8B2	4689	ATP8B2-202	MANE
ATP8B4	4690	ATP8B4-211	longest_CDS
ATP9A	4693	ATP9A-202	MANE
ATP9B	4698	ATP9B-202	MANE
ATPAF1	4701	ATPAF1-212	APPRIS
ATPAF2	4702	ATPAF2-206	MANE
ATPSCKMT	4703	ATPSCKMT-207	MANE
ATR	4718	ATR-201	MANE
ATRAID	4721	ATRAID-201	MANE
ATRIP	4723	ATRIP-201	MANE
ATRN	4728	ATRN-201	MANE
ATRNL1	4729	ATRNL1-201	MANE
ATRX	4742	ATRX-201	MANE
ATXN1	4745	ATXN1-202	MANE
ATXN1-AS1			no_CDS
ATXN10	4753	ATXN10-201	MANE
ATXN1L	4754	ATXN1L-201	MANE
ATXN2	4756	ATXN2-241	MANE
ATXN2L	4773	ATXN2L-202	MANE
ATXN3	4783	ATXN3-251	MANE
ATXN7	4791	ATXN7-212	longest_CDS
ATXN7L1	4793	ATXN7L1-202	MANE
ATXN7L2	4800	ATXN7L2-207	MANE
ATXN7L3	4804	ATXN7L3-205	MANE
ATXN7L3B	4806	ATXN7L3B-201	MANE
ATXN8OS			no_CDS
AUH	4808	AUH-202	MANE
AUNIP	4811	AUNIP-201	MANE
AUP1	4813	AUP1-201	MANE
AURKA	4821	AURKA-208	MANE
AURKAIP1	4823	AURKAIP1-202	MANE
AURKC	4826	AURKC-207	longest_CDS
AUTS2	4827	AUTS2-202	longest_CDS
AVEN	4830	AVEN-201	MANE
AVIL	4834	AVIL-207	MANE
AVL9	4838	AVL9-201	MANE
AVPI1	4840	AVPI1-201	MANE
AVPR1A	4841	AVPR1A-201	MANE
AXIN1	4842	AXIN1-201	MANE
AXIN2	4846	AXIN2-201	MANE
AXL	4849	AXL-201	MANE
AZGP1	4850	AZGP1-201	MANE
AZI2	4853	AZI2-212	MANE
AZIN1	4857	AZIN1-201	MANE
AZIN2	4871	AZIN2-201	MANE
B2M	4875	B2M-211	MANE
B3GALNT1	4878	B3GALNT1-201	MANE
B3GALNT2	4900	B3GALNT2-202	MANE
B3GALT1	4901	B3GALT1-201	MANE
B3GALT2	4903	B3GALT2-201	MANE
B3GALT4	4904	B3GALT4-204	MANE
B3GALT6	4905	B3GALT6-201	MANE
B3GALT9	4906	B3GALT9-201	longest_CDS
B3GAT1	4907	B3GAT1-201	MANE
B3GAT1-DT	4912	B3GAT1-DT-201	longest_CDS
B3GAT2	4913	B3GAT2-201	MANE
B3GAT3	4915	B3GAT3-201	MANE
B3GLCT	4917	B3GLCT-201	MANE
B3GNT2	4918	B3GNT2-201	MANE
B3GNT4	4921	B3GNT4-201	MANE
B3GNT5	4923	B3GNT5-202	longest_CDS
B3GNT7	4925	B3GNT7-201	MANE
B3GNT9	4926	B3GNT9-201	MANE
B3GNTL1	4934	B3GNTL1-201	MANE
B4GALNT1	4935	B4GALNT1-201	MANE
B4GALNT3	4941	B4GALNT3-201	MANE
B4GALNT4	4943	B4GALNT4-201	MANE
B4GALT1	4944	B4GALT1-201	MANE
B4GALT2	4945	B4GALT2-203	MANE
B4GALT3	4947	B4GALT3-201	MANE
B4GALT4	4952	B4GALT4-202	MANE
B4GALT5	4958	B4GALT5-201	MANE
B4GALT6	4961	B4GALT6-202	MANE
B4GALT7	4963	B4GALT7-201	MANE
B4GAT1	4965	B4GAT1-201	MANE
B4GAT1-DT			no_CDS
B9D1	4972	B9D1-201	MANE
B9D2	4974	B9D2-201	MANE
BAALC	4977	BAALC-203	MANE
BAALC-AS1			no_CDS
BAALC-AS2			no_CDS
BAAT	4983	BAAT-201	MANE
BABAM1	4984	BABAM1-208	MANE
BABAM2	4987	BABAM2-204	MANE
BACE1	4993	BACE1-201	MANE
BACE1-AS			no_CDS
BACE2	4998	BACE2-202	MANE
BACH1	5000	BACH1-201	MANE
BACH1-IT1	5003	transcript20745.chr21.nnic	longest_CDS
BACH2	5007	BACH2-203	longest_CDS
BAD	5008	BAD-201	MANE
BAG1	5012	BAG1-210	MANE
BAG2	5013	BAG2-201	MANE
BAG3	5014	BAG3-201	MANE
BAG4	5016	BAG4-201	MANE
BAG5	5017	BAG5-201	MANE
BAG6	5020	transcript40005.chr6.nic	longest_CDS
BAHCC1	5023	BAHCC1-205	longest_CDS
BAHD1	5025	BAHD1-202	longest_CDS
BAIAP2	5033	BAIAP2-204	MANE
BAIAP2L2	5037	BAIAP2L2-202	MANE
BAIAP3	5044	BAIAP3-204	MANE
BAK1	5046	BAK1-201	MANE
BAMBI	5047	BAMBI-201	MANE
BANF1	5052	BANF1-201	MANE
BANK1	5054	transcript147728.chr4.nic	longest_CDS
BANP	5056	BANP-228	MANE
BAP1	5065	BAP1-202	MANE
BARD1	5069	BARD1-201	MANE
BASP1	5071	BASP1-201	MANE
BASP1-AS1	5072	BASP1-AS1-201	longest_CDS
BATF	5076	BATF-201	MANE
BATF2	5078	BATF2-201	MANE
BATF3			no_CDS
BAX	5081	BAX-202	MANE
BAZ1A	5084	BAZ1A-202	MANE
BAZ1A-AS1	5087	BAZ1A-AS1-201	Ensembl
BAZ1B	5089	BAZ1B-201	MANE
BAZ2A	5090	BAZ2A-211	MANE
BAZ2B	5102	BAZ2B-203	MANE
BAZ2B-AS1	5106	BAZ2B-AS1-201	Ensembl
BBC3			no_CDS
BBIP1	5110	BBIP1-207	MANE
BBLN	5114	BBLN-201	MANE
BBOF1	5116	transcript80213.chr14.nic	longest_CDS
BBOX1	5118	BBOX1-201	MANE
BBS1	5122	BBS1-201	MANE
BBS10	5123	BBS10-201	MANE
BBS12	5125	BBS12-201	MANE
BBS2	5158	BBS2-201	MANE
BBS4	5172	BBS4-201	MANE
BBS5	5176	BBS5-201	MANE
BBS7	5180	BBS7-201	MANE
BBS9	5184	BBS9-201	MANE
BBX	5192	BBX-201	MANE
BCAM	5197	transcript120548.chr19.nic	longest_CDS
BCAN	5201	BCAN-201	MANE
BCAN-AS1	5203	BCAN-AS1-201	Ensembl
BCAP29	5206	BCAP29-201	MANE
BCAP31	5210	BCAP31-201	MANE
BCAR1	5217	BCAR1-201	MANE
BCAR3	5218	BCAR3-201	MANE
BCAS1	5227	BCAS1-209	MANE
BCAS2	5230	BCAS2-201	MANE
BCAS3	5235	BCAS3-202	MANE
BCAS4	5240	BCAS4-202	MANE
BCAT1	5245	BCAT1-201	MANE
BCAT2	5250	BCAT2-201	MANE
BCCIP	5252	BCCIP-201	MANE
BCDIN3D	5255	BCDIN3D-201	MANE
