gene	n_iso	n_type1	n_type2	canonical_dc	var_within	mean_gap	has_domain_variation
ENSG00000168802.14	6	0	0	0	0.0017211372032761574	0.06446564197540283	0
ENSG00000253293.6	3	2	0	1	0.006585664115846157	0.09062580019235611	1
ENSG00000100461.18	5	0	0	1	8.990667993202806e-06	0.004489494021981955	0
ENSG00000178409.14	2	0	0	0	0.0	0.0	0
ENSG00000105723.13	2	0	0	1	0.00021763381664641201	0.0156107097864151	0
ENSG00000156162.16	3	0	0	0	9.360142030345742e-06	0.003759287763386965	0
ENSG00000273899.5	4	0	0	0	0.0019764755852520466	0.05591154843568802	0
ENSG00000120697.10	6	2	0	1	0.00018636489403434098	0.020247509703040123	1
ENSG00000123472.13	3	0	0	0	0.0009175144950859249	0.03751823306083679	0
ENSG00000088247.19	3	0	0	1	1.4480734535027295e-05	0.004811159335076809	0
ENSG00000178177.17	3	0	0	0	0.002077072160318494	0.06820037215948105	0
ENSG00000151612.18	8	6	0	1	0.0004846559022553265	0.03238668665289879	1
ENSG00000141469.18	6	0	0	0	5.707252785214223e-05	0.008493892848491669	0
ENSG00000155100.11	5	0	0	0	0.0021657447796314955	0.03867994621396065	0
ENSG00000113569.17	2	0	0	0	0.0	0.0	0
ENSG00000162517.13	2	1	0	1	0.0007985510746948421	0.04054873809218407	1
ENSG00000159899.16	4	2	0	1	0.001005945261567831	0.03774401545524597	1
ENSG00000291080.2	3	2	0	1	6.515592303912854e-06	0.0030964503530412912	1
ENSG00000173175.16	3	0	0	0	8.520242377885066e-18	0.0	0
ENSG00000198074.10	3	0	0	1	9.388123726239428e-05	0.015066639520227909	0
ENSG00000140939.15	4	0	0	1	0.0007409951067529619	0.0561445988714695	0
ENSG00000166681.14	2	0	0	1	0.0007969899452291429	0.047481149435043335	0
ENSG00000075239.15	5	0	0	1	0.0003680387744680047	0.028535978868603706	0
ENSG00000168000.16	4	0	0	0	2.809532088576816e-05	0.006380791310220957	0
ENSG00000124615.21	6	0	0	0	0.00015406722377520055	0.014010781422257423	0
ENSG00000118985.16	2	0	0	0	0.0	0.0	0
ENSG00000259024.7	3	0	0	0	7.837988771735004e-18	0.0	0
ENSG00000104872.12	2	0	0	0	0.0	0.0	0
ENSG00000105136.22	4	0	1	2	0.0005786764086224139	0.041889067739248276	1
ENSG00000130758.8	2	0	0	0	0.0	0.0	0
ENSG00000205356.10	3	0	0	0	4.6911575615184026e-18	0.0	0
ENSG00000259431.6	3	0	0	0	0.0004778521542903036	0.025549624115228653	0
ENSG00000111412.6	2	0	0	0	0.00036026365705765784	0.030327782034873962	0
ENSG00000100462.16	3	0	0	0	4.377607911010273e-05	0.009811517782509327	0
ENSG00000135541.22	11	0	7	2	0.0002861641114577651	0.032564446330070496	1
ENSG00000108733.11	2	0	0	0	5.387463488659705e-07	0.0006852413062006235	0
ENSG00000168061.17	3	0	0	0	0.0007830878021195531	0.05002151429653168	0
ENSG00000166181.13	4	0	0	1	0.00015517789870500565	0.019628124311566353	0
ENSG00000198692.10	2	0	0	1	0.00036839753738604486	0.018979838117957115	0
ENSG00000119950.21	4	0	0	1	0.0035380583722144365	0.08073665201663971	0
ENSG00000072364.13	3	0	0	0	0.00020464230328798294	0.020090311765670776	0
ENSG00000149547.15	2	0	0	0	0.00017278878658544272	0.016546914353966713	0
ENSG00000164684.13	6	0	0	0	0.0004683412844315171	0.026763413101434708	0
ENSG00000134759.14	5	0	0	1	6.899813160998747e-05	0.016526810824871063	0
ENSG00000117114.21	6	4	0	1	1.5237687875924166e-06	0.0017037618672475219	1
ENSG00000099954.19	4	0	0	1	0.0	0.0	0
ENSG00000187446.12	2	0	0	1	0.0	0.0	0
ENSG00000033800.14	2	0	0	0	0.0	0.0	0
ENSG00000180543.5	2	0	0	1	0.0	0.0	0
ENSG00000185009.13	2	0	0	1	3.95409224438481e-05	0.0066010188311338425	0
ENSG00000090686.16	3	0	1	2	0.00035824658698402345	0.02245425060391426	1
ENSG00000155592.16	3	0	0	0	6.566893577085391e-17	0.0	0
ENSG00000198873.12	4	0	0	0	0.0	0.0	0
ENSG00000185942.13	8	0	0	0	1.940986255672825e-17	0.0	0
ENSG00000039650.12	2	0	0	1	0.0	0.0	0
ENSG00000256683.7	2	0	0	3	2.3720967874396592e-06	0.0017183077288791537	0
ENSG00000096654.16	2	0	0	3	0.0	0.0	0
ENSG00000196757.8	3	2	0	2	1.941391747095622e-05	0.006522897630929947	1
ENSG00000100749.9	3	0	0	1	4.3603235098998994e-05	0.009904390200972557	0
ENSG00000126107.15	3	0	0	1	0.0011549569899216294	0.05065758153796196	0
ENSG00000090975.14	6	0	0	1	5.54305324840243e-06	0.002102140337228775	0
ENSG00000108774.15	2	0	0	0	0.0	0.0	0
ENSG00000128563.13	6	0	0	0	7.180897172638192e-18	0.0	0
ENSG00000100473.18	2	0	0	1	0.0	0.0	0
ENSG00000100304.13	4	0	0	0	9.340964425064158e-06	0.0036215323489159346	0
ENSG00000173276.14	5	4	0	2	0.0001530664012534544	0.014060481451451778	1
ENSG00000164494.12	2	0	0	0	8.890064236766193e-06	0.003323871176689863	0
ENSG00000116981.4	2	0	0	0	0.0	0.0	0
ENSG00000186283.14	2	0	0	1	0.0	0.0	0
ENSG00000254473.3	3	0	0	0	0.00014412374002858996	0.015937453135848045	0
ENSG00000104973.19	3	0	0	0	0.0010094441240653396	0.050096750259399414	0
ENSG00000052749.15	3	0	0	0	0.0014978395774960518	0.059797149151563644	0
ENSG00000122756.15	2	0	0	1	0.0	0.0	0
ENSG00000011523.15	6	0	0	0	0.0003537924203556031	0.04490780457854271	0
ENSG00000163155.12	2	0	0	0	0.0	0.0	0
ENSG00000153558.17	2	0	0	0	0.0	0.0	0
ENSG00000163069.13	5	0	0	0	8.173506648745388e-05	0.014702651649713516	0
ENSG00000136866.14	2	0	0	2	0.0	0.0	0
ENSG00000103168.17	3	0	0	0	5.141220390214585e-05	0.007974464446306229	0
ENSG00000177674.16	4	0	0	0	0.0003285299171693623	0.018421156331896782	0
ENSG00000164091.12	5	0	0	1	8.253868145402521e-05	0.010885283350944519	0
ENSG00000102893.18	5	0	0	1	0.0001664242590777576	0.023034418001770973	0
ENSG00000174456.16	3	0	0	0	0.0012555891880765557	0.06237140670418739	0
ENSG00000140262.18	3	0	0	1	9.290710295317695e-05	0.015067175962030888	0
ENSG00000079102.18	5	2	0	1	7.598990487167612e-05	0.017614098265767097	1
ENSG00000175390.15	8	6	0	1	0.00180299102794379	0.04828214272856712	1
ENSG00000067836.13	2	0	0	0	0.000352572271367535	0.027705218642950058	0
ENSG00000066185.13	2	1	0	1	0.0002699846518225968	0.018859565258026123	1
ENSG00000136960.13	4	0	0	1	0.0002972993243020028	0.0261494480073452	0
ENSG00000188603.22	5	0	0	0	2.5427486889384454e-06	0.002373700262978673	0
ENSG00000151292.19	7	4	0	1	0.01000398863106966	0.09637715667486191	1
ENSG00000163291.14	2	0	0	0	0.00022604904370382428	0.01751733385026455	0
ENSG00000136371.11	3	0	0	0	0.00019023334607481956	0.01698639616370201	0
ENSG00000155545.20	5	2	0	3	0.00016018412134144455	0.016209596768021584	1
ENSG00000140400.18	3	0	0	0	4.59373950434383e-06	0.002900775521993637	0
ENSG00000011304.22	6	0	0	0	2.342890547879506e-05	0.006898888852447271	0
ENSG00000139737.23	3	0	0	0	0.0003164284862577915	0.03169931098818779	0
ENSG00000120899.18	2	0	0	0	0.0	0.0	0
ENSG00000144468.17	2	0	0	0	0.0	0.0	0
ENSG00000138468.16	3	0	0	0	3.4524993679951876e-05	0.009051195345818996	0
ENSG00000196504.21	4	0	0	1	9.74191334535135e-06	0.005516813602298498	0
ENSG00000103978.17	5	0	0	0	0.0006737542571499944	0.04462097957730293	0
ENSG00000136732.16	4	0	0	0	0.00018922702292911708	0.014152384363114834	0
ENSG00000164332.8	4	2	0	1	0.001054739230312407	0.03716150298714638	1
ENSG00000170667.16	4	0	0	0	0.0	0.0	0
ENSG00000120451.11	3	0	0	1	0.0004522723611444235	0.027065852656960487	0
ENSG00000112234.9	3	0	0	1	5.851782702643497e-17	0.0	0
ENSG00000130921.9	4	0	0	0	0.0	0.0	0
ENSG00000196935.10	4	0	0	3	8.872146281646565e-06	0.0031850954983383417	0
ENSG00000198690.10	3	0	0	0	0.0006269490695558488	0.034497443586587906	0
ENSG00000138867.17	4	0	0	0	0.0007904988597147167	0.0477556437253952	0
ENSG00000172667.11	2	0	0	2	4.4954157374377246e-07	0.0007707870681770146	0
ENSG00000051596.10	3	0	0	0	8.397314377361909e-05	0.011739675886929035	0
ENSG00000079616.14	2	1	0	1	0.006657018791884184	0.06840933859348297	1
ENSG00000067221.14	6	3	0	1	0.00024129688972607255	0.030680878087878227	1
ENSG00000063601.17	3	0	0	2	2.6419142159284092e-05	0.00860429834574461	0
ENSG00000254901.8	4	0	0	1	0.0005937296082265675	0.04445260763168335	0
ENSG00000174206.13	2	0	0	0	5.7880602980731055e-05	0.010228930041193962	0
ENSG00000127337.7	2	0	0	0	0.0016058420296758413	0.05448050796985626	0
ENSG00000144366.17	4	1	0	1	0.0006824847077950835	0.03962002322077751	1
ENSG00000130349.10	4	0	0	0	1.992763600355829e-06	0.00122105295304209	0
ENSG00000197959.15	2	0	0	2	7.10307676854427e-06	0.0033088228665292263	0
ENSG00000161714.12	2	0	0	0	0.0	0.0	0
ENSG00000076706.17	2	0	0	0	0.0	0.0	0
ENSG00000119574.13	4	2	0	2	0.0	0.0	1
ENSG00000152926.17	3	0	0	2	6.358713392729475e-17	0.0	0
ENSG00000107262.26	4	3	0	1	0.0019770674407482147	0.08870971947908401	1
ENSG00000119718.11	2	0	0	0	0.0	0.0	0
ENSG00000232838.4	2	0	0	0	0.0	0.0	0
ENSG00000074603.19	5	2	0	1	7.302717858692631e-05	0.014110982418060303	1
ENSG00000103037.12	5	2	0	1	0.00020094565115869045	0.01675761304795742	1
ENSG00000167588.13	2	0	0	0	0.0	0.0	0
ENSG00000148481.14	5	0	0	0	0.0034016508143395185	0.05887700989842415	0
ENSG00000175591.12	8	0	0	0	5.658808083179777e-17	0.0	0
ENSG00000154415.8	2	0	0	0	0.0008367854170501232	0.045458678156137466	0
ENSG00000118298.12	2	0	0	0	1.724033609207254e-05	0.003824615618214011	0
ENSG00000261609.9	4	0	0	0	0.0	0.0	0
ENSG00000102595.22	3	0	0	0	0.0007940441719256341	0.03575235605239868	0
ENSG00000151881.15	2	0	0	0	0.0	0.0	0
ENSG00000204160.12	2	0	0	0	0.0	0.0	0
ENSG00000071626.17	8	4	0	1	0.0035372874699532986	0.04410640895366669	1
ENSG00000133874.2	2	0	0	1	0.0	0.0	0
ENSG00000106077.19	4	0	0	1	0.00021270685829222202	0.0205875001847744	0
ENSG00000171469.11	2	0	1	2	0.0001996434002649039	0.013881892897188663	1
ENSG00000124440.16	2	0	0	0	0.0	0.0	0
ENSG00000241127.8	2	0	0	0	7.75606749812141e-05	0.010843866504728794	0
ENSG00000099260.12	2	0	0	0	0.0002363568783039227	0.01927916891872883	0
ENSG00000149016.16	3	0	2	3	0.000955489173065871	0.033934466540813446	1
ENSG00000125912.11	2	0	0	0	0.0	0.0	0
ENSG00000171823.7	3	2	0	1	1.1244428606005386e-06	0.0014937586383894086	1
ENSG00000099326.9	3	0	1	2	0.00032688313513062894	0.01935647800564766	1
ENSG00000107672.15	2	0	0	0	0.0001910231658257544	0.01814715377986431	0
ENSG00000113387.13	2	0	0	0	0.001347972545772791	0.042849309742450714	0
ENSG00000173540.14	6	0	0	0	7.427569875927018e-18	0.0	0
ENSG00000089053.13	4	0	0	0	9.932706598192453e-05	0.012194793671369553	0
ENSG00000146938.16	2	0	0	0	0.0	0.0	0
ENSG00000184302.7	2	0	0	0	0.0	0.0	0
ENSG00000102241.12	2	0	0	1	0.0	0.0	0
ENSG00000102078.16	3	0	0	1	1.3378939001995604e-05	0.003952457569539547	0
ENSG00000143379.13	4	1	0	2	0.0009507533395662904	0.046080414205789566	1
ENSG00000110324.12	3	0	0	0	8.10726050985977e-05	0.011990444734692574	0
ENSG00000179943.8	2	0	0	0	0.0	0.0	0
ENSG00000131473.17	3	0	0	1	3.726187969732564e-06	0.002213495085015893	0
ENSG00000099290.17	4	0	0	0	1.043369593389798e-05	0.004927266854792833	0
ENSG00000181924.8	2	0	0	0	0.0010000477777794003	0.02681022509932518	0
ENSG00000162852.14	2	0	1	2	0.0008720998303033412	0.04187817871570587	1
ENSG00000121281.13	2	0	0	0	0.0	0.0	0
ENSG00000173210.21	9	2	0	3	4.4993197661824524e-05	0.01124583464115858	1
ENSG00000124151.19	3	0	1	2	0.005140095017850399	0.08278816193342209	1
ENSG00000186566.13	2	1	0	1	0.00144444708712399	0.03383622691035271	1
ENSG00000211450.11	2	0	0	0	0.0008171373629011214	0.03775634244084358	0
ENSG00000130340.17	6	2	0	2	2.557375410106033e-05	0.00478675402700901	1
ENSG00000141279.18	9	3	0	1	0.00032783267670311034	0.025665344670414925	1
ENSG00000152556.17	9	0	0	0	0.0001416589948348701	0.021886711940169334	0
ENSG00000084693.16	2	0	0	0	7.057500624796376e-06	0.003897325601428747	0
ENSG00000197043.15	3	0	0	1	1.842104575189296e-05	0.0060275341384112835	0
ENSG00000166407.14	2	0	0	1	2.505670090613421e-05	0.005843304563313723	0
ENSG00000205268.11	3	0	0	1	3.1718147511128336e-05	0.006663283798843622	0
ENSG00000138085.18	2	0	0	0	0.0005721546476706862	0.028784429654479027	0
ENSG00000127399.15	2	0	0	1	0.0	0.0	0
ENSG00000126767.19	2	0	0	1	0.0	0.0	0
ENSG00000293360.1	5	0	0	1	0.0008823761017993093	0.03360281512141228	0
ENSG00000120802.15	3	0	0	0	0.0012106652138754725	0.045822758227586746	0
ENSG00000090263.16	2	0	0	0	0.0	0.0	0
ENSG00000105429.13	10	0	7	6	1.4229791304387618e-05	0.004995919764041901	1
ENSG00000174996.12	3	0	0	1	4.091637674719095e-05	0.008368493989109993	0
ENSG00000105662.16	10	0	0	0	2.5066694888664642e-06	0.0021988414227962494	0
ENSG00000112425.16	9	2	0	1	0.0009251481969840825	0.08069156110286713	1
ENSG00000196967.11	2	0	1	2	7.172504410846159e-05	0.00672414805740118	1
ENSG00000050426.16	4	0	0	0	0.0022802292369306087	0.0639704093337059	0
ENSG00000133678.14	2	0	0	0	2.8443797418731265e-05	0.00496748648583889	0
ENSG00000172638.13	2	0	0	3	0.0	0.0	0
ENSG00000116106.12	5	0	0	0	0.009846378117799759	0.1021915078163147	0
ENSG00000133789.15	2	0	0	1	4.67649515485391e-05	0.008443336933851242	0
ENSG00000143401.15	2	1	0	1	0.0012630712008103728	0.02320229820907116	1
ENSG00000130119.17	2	0	0	0	0.0	0.0	0
ENSG00000034533.12	3	0	0	0	3.0367289582500234e-05	0.006404837593436241	0
ENSG00000123146.20	3	0	0	2	2.2690566765959375e-05	0.006308147683739662	0
ENSG00000115657.14	2	0	0	2	9.596482414053753e-06	0.0034000063315033913	0
ENSG00000143590.14	2	0	0	0	0.0	0.0	0
ENSG00000291228.2	5	0	0	0	0.0	0.0	0
ENSG00000211584.14	2	0	0	0	0.0	0.0	0
ENSG00000167186.11	2	0	0	0	0.00020819911151193082	0.01593194156885147	0
ENSG00000156990.14	4	0	0	0	0.0022197295911610126	0.0729980394244194	0
ENSG00000113108.20	4	0	1	2	0.0006038356805220246	0.03291407600045204	1
ENSG00000101638.14	5	0	0	1	5.009995675209211e-06	0.0021459744311869144	0
ENSG00000126016.17	2	0	0	0	0.000265388167463243	0.021056698635220528	0
ENSG00000111196.11	3	0	0	0	0.00155769067350775	0.0665174201130867	0
ENSG00000168395.16	11	0	0	0	0.001560976030305028	0.0909360945224762	0
ENSG00000128607.14	3	0	0	2	1.954461185960099e-05	0.0065293568186461926	0
ENSG00000121039.10	3	2	0	1	8.230023377109319e-05	0.009623128920793533	1
ENSG00000115677.18	3	0	0	1	2.239803134375238e-16	0.0	0
ENSG00000119703.15	3	0	0	0	0.0009680197690613568	0.04436175897717476	0
ENSG00000151239.14	3	0	0	1	0.005780734587460756	0.09310659766197205	0
ENSG00000108387.16	5	0	0	1	7.794610428391024e-05	0.014494944363832474	0
ENSG00000170502.13	4	0	0	1	0.00012159920152043924	0.019506575539708138	0
ENSG00000076108.12	6	4	0	3	4.4863416405860335e-05	0.009795784018933773	1
ENSG00000173041.12	2	0	1	4	0.0007387939258478582	0.034709516912698746	1
ENSG00000114473.14	2	0	0	1	0.0	0.0	0
ENSG00000186787.10	4	0	0	0	0.0007729342323727906	0.03839297592639923	0
ENSG00000100890.16	6	0	0	0	9.309771849075332e-05	0.014553826302289963	0
ENSG00000081177.19	5	0	0	1	5.4436986829387024e-05	0.011394694447517395	0
ENSG00000151247.13	2	0	0	0	0.00012549216626212	0.010957920923829079	0
ENSG00000196535.20	6	0	0	0	0.007626643870025873	0.09864243119955063	0
ENSG00000286214.1	2	0	0	0	0.0	0.0	0
ENSG00000158014.15	2	0	0	0	0.0	0.0	0
ENSG00000116266.11	2	0	0	0	0.0	0.0	0
ENSG00000123178.16	4	2	0	1	0.0006185220554471016	0.02428668923676014	1
ENSG00000122862.6	2	0	0	0	0.0	0.0	0
ENSG00000143578.16	3	0	0	1	7.620354409285974e-17	0.0	0
ENSG00000167264.18	2	0	0	1	0.0	0.0	0
ENSG00000127948.17	4	0	0	0	1.6161140592885204e-05	0.003965217620134354	0
ENSG00000167468.20	2	0	0	0	0.0006221295916475356	0.03728732466697693	0
ENSG00000165802.23	4	0	0	0	0.00010212152119493112	0.014784468337893486	0
ENSG00000170802.17	2	0	0	1	8.143809282046277e-06	0.0031296175438910723	0
ENSG00000138207.15	2	0	0	0	0.0	0.0	0
ENSG00000105928.16	2	0	0	0	0.0	0.0	0
ENSG00000269556.9	4	0	0	0	0.0005175074329599738	0.037261005491018295	0
ENSG00000269713.9	3	0	0	0	0.0006418537814170122	0.03944198414683342	0
ENSG00000104043.15	3	2	0	1	3.8039852370275185e-05	0.008482721634209156	1
ENSG00000108511.10	2	0	0	1	0.0	0.0	0
ENSG00000170222.12	2	0	0	1	0.00010543782263994217	0.007527944631874561	0
ENSG00000163463.13	2	0	0	0	0.0015574803110212088	0.06082693487405777	0
ENSG00000125812.16	4	0	0	0	0.004516413901001215	0.07756436616182327	0
ENSG00000164985.15	4	1	0	1	0.001525025232695043	0.06462448090314865	1
ENSG00000138136.7	4	3	0	1	0.0	0.0	1
ENSG00000186532.12	2	0	0	2	1.787979999789968e-05	0.00401341961696744	0
ENSG00000138050.15	6	0	0	0	0.0021730423904955387	0.07346202433109283	0
ENSG00000104969.11	2	0	0	2	0.0	0.0	0
ENSG00000100439.11	4	0	0	1	0.0	0.0	0
ENSG00000157617.17	5	3	0	1	0.001583626726642251	0.06620431691408157	1
ENSG00000142065.14	2	0	0	3	0.0	0.0	0
ENSG00000170873.19	6	0	0	0	3.691268648253754e-05	0.008070481941103935	0
ENSG00000152422.16	4	0	0	0	6.89572625560686e-05	0.014267236925661564	0
ENSG00000290555.2	22	0	0	0	1.0017921821953157e-12	1.4792242382100085e-06	0
ENSG00000198740.9	3	2	0	1	0.00027541519375517964	0.021948983892798424	1
ENSG00000198668.14	5	0	0	1	0.00027388130547478795	0.02536691166460514	0
ENSG00000197291.10	3	0	0	0	0.0012816983507946134	0.058099646121263504	0
ENSG00000186868.18	2	0	0	0	7.727454067207873e-05	0.012267369776964188	0
ENSG00000080503.25	22	5	13	4	0.005157018546015024	0.13142508268356323	1
ENSG00000029725.17	2	0	0	0	3.2951025787042454e-05	0.007078542839735746	0
ENSG00000067900.9	6	0	0	0	1.4718706235980765e-16	0.0	0
ENSG00000040199.18	2	0	0	4	1.8765886125038378e-05	0.0049583800137043	0
ENSG00000112246.10	2	0	0	2	0.0	0.0	0
ENSG00000266338.7	2	0	0	1	0.0	0.0	0
ENSG00000116001.17	2	0	0	1	1.297786297982384e-06	0.001271143788471818	0
ENSG00000132819.17	9	6	0	1	0.005286406259983778	0.10952897369861603	1
ENSG00000269019.3	2	0	0	0	0.0018632165156304836	0.05261421948671341	0
ENSG00000198954.9	3	0	0	0	0.00022492650896310806	0.020366238430142403	0
ENSG00000137513.11	3	0	0	0	0.0002102983562508598	0.02233724296092987	0
ENSG00000178307.10	3	0	0	0	4.668613473768346e-05	0.008687379769980907	0
ENSG00000168785.8	3	0	0	1	0.0014891258906573057	0.058095090091228485	0
ENSG00000085276.19	4	2	0	2	0.00012005628377664834	0.01654801517724991	1
ENSG00000151117.9	2	0	0	0	0.0	0.0	0
ENSG00000001084.13	3	0	0	0	0.003810583148151636	0.056056782603263855	0
ENSG00000256269.11	4	0	0	0	2.6687874196795747e-05	0.008511650376021862	0
ENSG00000140650.13	3	0	0	0	9.145787043962628e-05	0.010649066418409348	0
ENSG00000147457.14	2	0	0	0	6.791028863517568e-05	0.009375102818012238	0
ENSG00000106246.18	2	0	0	0	0.0	0.0	0
ENSG00000134363.12	2	0	0	1	1.6945294191827998e-05	0.004483135882765055	0
ENSG00000196937.11	2	0	0	0	0.00324086076579988	0.07249192148447037	0
ENSG00000245060.9	3	0	0	0	1.420635387328787e-17	0.0	0
ENSG00000183010.17	6	4	0	2	0.00010493833542568609	0.00954375509172678	1
ENSG00000203668.3	2	0	0	1	0.0	0.0	0
ENSG00000104613.12	3	0	0	0	0.00048133477685041726	0.03246159106492996	0
ENSG00000164093.18	5	2	0	1	0.00019499732297845185	0.02455613948404789	1
ENSG00000145860.13	6	2	0	1	0.004320464096963406	0.06635008007287979	1
ENSG00000140382.15	2	0	0	1	0.0	0.0	0
ENSG00000107954.11	4	3	0	1	4.038563474750845e-06	0.003029187675565481	1
ENSG00000167733.14	6	0	0	1	6.668578862445429e-05	0.011658428236842155	0
ENSG00000203485.14	11	6	0	1	4.8570171202300116e-05	0.012012079358100891	1
ENSG00000166170.12	2	0	0	0	7.025984086794779e-05	0.010439831763505936	0
ENSG00000162734.13	3	0	0	0	0.0010719666024670005	0.04534557834267616	0
ENSG00000144460.13	2	0	0	0	2.8752556318067946e-05	0.007166969124227762	0
ENSG00000182224.12	2	0	0	1	0.0	0.0	0
ENSG00000156521.14	11	0	0	0	0.0014117814134806395	0.0517730638384819	0
ENSG00000173226.17	2	0	0	1	2.5318324333056808e-05	0.0071317655965685844	0
ENSG00000167671.12	2	0	0	1	1.410569984727772e-05	0.00449898187071085	0
ENSG00000167986.15	3	0	0	0	0.00044549151789397	0.029701128602027893	0
ENSG00000166405.16	2	0	0	0	6.427279686249676e-07	0.0008648750372231007	0
ENSG00000130255.13	2	0	0	0	0.0	0.0	0
ENSG00000059122.17	3	0	0	0	0.00013363224570639431	0.01245387177914381	0
ENSG00000101844.18	2	0	0	0	0.0001123261681641452	0.011596597731113434	0
ENSG00000167074.15	4	0	0	0	0.00019755343964789063	0.016094030812382698	0
ENSG00000169744.13	4	0	0	0	0.000594373035710305	0.03414907306432724	0
ENSG00000196466.10	2	0	0	3	2.534816019306163e-07	0.0005800047656521201	0
ENSG00000146963.18	4	0	0	0	4.8759746277937666e-05	0.010307401418685913	0
ENSG00000165410.15	6	0	0	1	0.0003385318850632757	0.025972122326493263	0
ENSG00000117266.16	6	2	0	1	0.00010123020911123604	0.016697261482477188	1
ENSG00000122970.16	3	0	0	0	9.177885658573359e-05	0.010828897356987	0
ENSG00000144935.17	2	0	0	1	0.0	0.0	0
ENSG00000106144.20	2	0	0	0	0.0	0.0	0
ENSG00000170860.4	2	0	0	0	0.0	0.0	0
ENSG00000118816.12	4	0	0	1	9.773537385626696e-06	0.0041033802554011345	0
ENSG00000092871.17	4	0	0	1	0.0	0.0	0
ENSG00000284779.3	5	0	0	0	0.0	0.0	0
ENSG00000081760.17	3	2	0	1	0.0006183537770994008	0.02508867345750332	1
ENSG00000110876.11	2	0	0	0	0.0	0.0	0
ENSG00000115129.14	2	0	0	2	0.0	0.0	0
ENSG00000139645.11	4	0	0	0	0.0	0.0	0
ENSG00000132694.20	2	0	0	2	0.0	0.0	0
ENSG00000168118.12	4	0	0	1	0.00034988531842827797	0.03208987042307854	0
ENSG00000134243.12	7	0	0	0	0.00010115835175383836	0.008835277520120144	0
ENSG00000106588.12	3	0	0	1	0.00018372606427874416	0.01713525876402855	0
ENSG00000112530.13	3	0	0	0	8.525433077011257e-05	0.013175101019442081	0
ENSG00000075539.15	4	0	0	0	0.00127877457998693	0.048450201749801636	0
ENSG00000135655.16	4	0	2	2	0.0037248635198920965	0.08632110059261322	1
ENSG00000005156.12	3	0	0	0	3.3263098885072395e-05	0.006936246529221535	0
ENSG00000198081.11	5	0	1	2	0.0023420487996190786	0.0698750913143158	1
ENSG00000164347.18	2	0	0	1	5.3608262533089146e-05	0.008509044535458088	0
ENSG00000138382.15	3	0	0	0	1.119862755873278e-18	0.0	0
ENSG00000119686.10	2	0	0	1	4.642136627808213e-05	0.007169513497501612	0
ENSG00000104848.2	2	0	0	0	0.0	0.0	0
ENSG00000077463.15	2	0	0	0	0.0001460211060475558	0.015904035419225693	0
ENSG00000168958.21	9	0	0	0	0.00023748773674014956	0.0345454216003418	0
ENSG00000104884.17	8	0	0	0	6.200103962328285e-05	0.011014718562364578	0
ENSG00000185219.18	5	4	0	3	0.0	0.0	1
ENSG00000132846.6	2	0	0	0	0.0	0.0	0
ENSG00000159445.13	5	3	0	1	9.653518645791337e-05	0.010287404991686344	1
ENSG00000116667.15	3	0	0	0	1.8115762063036495e-18	0.0	0
ENSG00000144339.12	2	0	0	0	0.0	0.0	0
ENSG00000101199.13	4	2	0	1	0.0005357103073038161	0.025049250572919846	1
ENSG00000136875.13	2	0	0	1	5.382214567362098e-07	0.0009851610520854592	0
ENSG00000115525.18	8	5	0	1	0.0010143821127712727	0.041443098336458206	1
ENSG00000177479.20	4	0	0	3	2.9735865609836765e-05	0.00837405864149332	0
ENSG00000049130.16	3	0	0	0	0.0002726582169998437	0.023751145228743553	0
